SkillID	SkillLevel	LevelUpExp	LevelUpPlayerLevel	ExpAddOdds	Name	School
1600	4	84	19	1024	夕照雷锋	藏剑
1600	5	93	20	1024	夕照雷锋	藏剑
1600	6	102	21	1024	夕照雷锋	藏剑
1600	7	120	22	1024	夕照雷锋	藏剑
1600	8	140	23	1024	夕照雷锋	藏剑
1600	9	160	24	1024	夕照雷锋	藏剑
1600	10	181	25	1024	夕照雷锋	藏剑
1600	11	193	26	1024	夕照雷锋	藏剑
1600	12	204	27	1024	夕照雷锋	藏剑
1600	13	223	29	1024	夕照雷锋	藏剑
1600	14	250	32	1024	夕照雷锋	藏剑
1600	15	416	35	1024	夕照雷锋	藏剑
1600	16	304	38	1024	夕照雷锋	藏剑
1600	17	495	41	1024	夕照雷锋	藏剑
1600	18	353	44	1024	夕照雷锋	藏剑
1600	19	564	47	1024	夕照雷锋	藏剑
1600	20	397	50	1024	夕照雷锋	藏剑
1600	21	700	55	1024	夕照雷锋	藏剑
1600	22	809	60	1024	夕照雷锋	藏剑
1600	23	918	65	1024	夕照雷锋	藏剑
1600	24	2847	70	1024	夕照雷锋	藏剑
1600	25	3111	75	1024	夕照雷锋	藏剑
1600	26	3066	80	1024	夕照雷锋	藏剑
1600	27	3284	85	1024	夕照雷锋	藏剑
1600	28	9999	99	1024	夕照雷锋	藏剑
1645	1	600	35	1024	风来吴山	藏剑
1645	2	722	45	1024	风来吴山	藏剑
1645	3	809	60	1024	风来吴山	藏剑
1645	4	874	63	1024	风来吴山	藏剑
1645	5	940	66	1024	风来吴山	藏剑
1645	6	2894	71	1024	风来吴山	藏剑
1645	7	3160	76	1024	风来吴山	藏剑
1645	8	3104	81	1024	风来吴山	藏剑
1645	9	3323	86	1024	风来吴山	藏剑
1645	10	9999	99	1024	风来吴山	藏剑
1646	1	59	8	1024	听雷	藏剑
1646	2	68	10	1024	听雷	藏剑
1646	3	76	12	1024	听雷	藏剑
1646	4	84	15	1024	听雷	藏剑
1646	5	93	19	1024	听雷	藏剑
1646	6	102	20	1024	听雷	藏剑
1646	7	167	21	1024	听雷	藏剑
1646	8	130	22	1024	听雷	藏剑
1646	9	150	23	1024	听雷	藏剑
1646	10	171	24	1024	听雷	藏剑
1646	11	186	25	1024	听雷	藏剑
1646	12	199	26	1024	听雷	藏剑
1646	13	213	28	1024	听雷	藏剑
1646	14	232	30	1024	听雷	藏剑
1646	15	250	32	1024	听雷	藏剑
1646	16	268	34	1024	听雷	藏剑
1646	17	286	36	1024	听雷	藏剑
1646	18	304	38	1024	听雷	藏剑
1646	19	322	40	1024	听雷	藏剑
1646	20	338	42	1024	听雷	藏剑
1646	21	353	44	1024	听雷	藏剑
1646	22	368	46	1024	听雷	藏剑
1646	23	383	48	1024	听雷	藏剑
1646	24	397	50	1024	听雷	藏剑
1646	25	425	52	1024	听雷	藏剑
1646	26	743	57	1024	听雷	藏剑
1646	27	852	62	1024	听雷	藏剑
1646	28	961	67	1024	听雷	藏剑
1646	29	2941	72	1024	听雷	藏剑
1646	30	3209	77	1024	听雷	藏剑
1646	31	3142	82	1024	听雷	藏剑
1646	32	3362	87	1024	听雷	藏剑
1646	33	9999	99	1024	听雷	藏剑
1666	1	195	26	1024	泉凝月	藏剑
1666	2	241	45	1024	泉凝月	藏剑
1666	3	298	49	1024	泉凝月	藏剑
1666	4	539	54	1024	泉凝月	藏剑
1666	5	1898	60	1024	泉凝月	藏剑
1666	6	2044	70	1024	泉凝月	藏剑
1666	7	3480	80	1024	泉凝月	藏剑
1666	8	9999	99	1024	泉凝月	藏剑
2209	1	48	5	1024	蝎心	五毒
2209	2	61	7	1024	蝎心	五毒
2209	3	74	17	1024	蝎心	五毒
2209	4	88	18	1024	蝎心	五毒
2209	5	101	19	1024	蝎心	五毒
2209	6	119	20	1024	蝎心	五毒
2209	7	127	21	1024	蝎心	五毒
2209	8	127	22	1024	蝎心	五毒
2209	9	135	23	1024	蝎心	五毒
2209	10	145	24	1024	蝎心	五毒
2209	11	158	25	1024	蝎心	五毒
2209	12	175	27	1024	蝎心	五毒
2209	13	209	29	1024	蝎心	五毒
2209	14	215	31	1024	蝎心	五毒
2209	15	215	33	1024	蝎心	五毒
2209	16	217	35	1024	蝎心	五毒
2209	17	219	37	1024	蝎心	五毒
2209	18	221	39	1024	蝎心	五毒
2209	19	297	43	1024	蝎心	五毒
2209	20	303	47	1024	蝎心	五毒
2209	21	306	51	1024	蝎心	五毒
2209	22	462	55	1024	蝎心	五毒
2209	23	694	59	1024	蝎心	五毒
2209	24	772	63	1024	蝎心	五毒
2209	25	852	67	1024	蝎心	五毒
2209	26	2137	71	1024	蝎心	五毒
2209	27	2672	75	1024	蝎心	五毒
2209	28	2948	79	1024	蝎心	五毒
2209	29	3058	83	1024	蝎心	五毒
2209	30	3117	87	1024	蝎心	五毒
2209	31	9999	99	1024	蝎心	五毒
2210	1	119	26	1024	蟾啸	五毒
2210	2	119	43	1024	蟾啸	五毒
2210	3	127	46	1024	蟾啸	五毒
2210	4	135	48	1024	蟾啸	五毒
2210	5	162	50	1024	蟾啸	五毒
2210	6	170	52	1024	蟾啸	五毒
2210	7	172	54	1024	蟾啸	五毒
2210	8	217	56	1024	蟾啸	五毒
2210	9	217	58	1024	蟾啸	五毒
2210	10	219	60	1024	蟾啸	五毒
2210	11	221	62	1024	蟾啸	五毒
2210	12	221	64	1024	蟾啸	五毒
2210	13	892	66	1024	蟾啸	五毒
2210	14	900	68	1024	蟾啸	五毒
2210	15	917	70	1024	蟾啸	五毒
2210	16	1793	72	1024	蟾啸	五毒
2210	17	2026	74	1024	蟾啸	五毒
2210	18	2259	76	1024	蟾啸	五毒
2210	19	2492	78	1024	蟾啸	五毒
2210	20	2734	80	1024	蟾啸	五毒
2210	21	8410	82	1024	蟾啸	五毒
2210	22	8739	84	1024	蟾啸	五毒
2210	23	9029	86	1024	蟾啸	五毒
2210	24	9246	88	1024	蟾啸	五毒
2210	25	9680	90	1024	蟾啸	五毒
2210	26	9999	99	1024	蟾啸	五毒
2211	1	48	15	1024	蛇影	五毒
2211	2	61	16	1024	蛇影	五毒
2211	3	74	17	1024	蛇影	五毒
2211	4	88	18	1024	蛇影	五毒
2211	5	101	19	1024	蛇影	五毒
2211	6	119	20	1024	蛇影	五毒
2211	7	127	21	1024	蛇影	五毒
2211	8	127	22	1024	蛇影	五毒
2211	9	135	23	1024	蛇影	五毒
2211	10	145	24	1024	蛇影	五毒
2211	11	158	25	1024	蛇影	五毒
2211	12	162	26	1024	蛇影	五毒
2211	13	170	28	1024	蛇影	五毒
2211	14	172	30	1024	蛇影	五毒
2211	15	217	32	1024	蛇影	五毒
2211	16	217	34	1024	蛇影	五毒
2211	17	219	36	1024	蛇影	五毒
2211	18	221	38	1024	蛇影	五毒
2211	19	221	40	1024	蛇影	五毒
2211	20	450	44	1024	蛇影	五毒
2211	21	454	48	1024	蛇影	五毒
2211	22	840	52	1024	蛇影	五毒
2211	23	953	56	1024	蛇影	五毒
2211	24	1069	60	1024	蛇影	五毒
2211	25	1190	64	1024	蛇影	五毒
2211	26	1307	68	1024	蛇影	五毒
2211	27	4072	72	1024	蛇影	五毒
2211	28	4378	76	1024	蛇影	五毒
2211	29	4474	80	1024	蛇影	五毒
2211	30	4655	84	1024	蛇影	五毒
2211	31	4732	88	1024	蛇影	五毒
2211	32	9999	99	1024	蛇影	五毒
2212	1	61	16	1024	百足	五毒
2212	2	74	17	1024	百足	五毒
2212	3	88	18	1024	百足	五毒
2212	4	101	19	1024	百足	五毒
2212	5	119	20	1024	百足	五毒
2212	6	127	21	1024	百足	五毒
2212	7	127	22	1024	百足	五毒
2212	8	135	23	1024	百足	五毒
2212	9	145	24	1024	百足	五毒
2212	10	158	25	1024	百足	五毒
2212	11	162	26	1024	百足	五毒
2212	12	170	27	1024	百足	五毒
2212	13	172	28	1024	百足	五毒
2212	14	175	29	1024	百足	五毒
2212	15	209	30	1024	百足	五毒
2212	16	215	31	1024	百足	五毒
2212	17	215	33	1024	百足	五毒
2212	18	217	35	1024	百足	五毒
2212	19	219	37	1024	百足	五毒
2212	20	221	39	1024	百足	五毒
2212	21	446	41	1024	百足	五毒
2212	22	450	45	1024	百足	五毒
2212	23	454	49	1024	百足	五毒
2212	24	868	53	1024	百足	五毒
2212	25	981	57	1024	百足	五毒
2212	26	1101	61	1024	百足	五毒
2212	27	1218	65	1024	百足	五毒
2212	28	1339	69	1024	百足	五毒
2212	29	4141	73	1024	百足	五毒
2212	30	4313	77	1024	百足	五毒
2212	31	4446	81	1024	百足	五毒
2212	32	4531	85	1024	百足	五毒
2212	33	4784	89	1024	百足	五毒
2212	34	9999	99	1024	百足	五毒
2213	1	127	20	1024	千丝	五毒
2213	2	127	24	1024	千丝	五毒
2213	3	162	26	1024	千丝	五毒
2213	4	170	28	1024	千丝	五毒
2213	5	172	30	1024	千丝	五毒
2213	6	217	32	1024	千丝	五毒
2213	7	217	34	1024	千丝	五毒
2213	8	219	36	1024	千丝	五毒
2213	9	221	38	1024	千丝	五毒
2213	10	221	40	1024	千丝	五毒
2213	11	297	43	1024	千丝	五毒
2213	12	303	47	1024	千丝	五毒
2213	13	306	51	1024	千丝	五毒
2213	14	462	55	1024	千丝	五毒
2213	15	694	59	1024	千丝	五毒
2213	16	772	63	1024	千丝	五毒
2213	17	852	67	1024	千丝	五毒
2213	18	2137	71	1024	千丝	五毒
2213	19	2672	75	1024	千丝	五毒
2213	20	2948	79	1024	千丝	五毒
2213	21	3058	83	1024	千丝	五毒
2213	22	3117	87	1024	千丝	五毒
2213	23	9999	99	1024	千丝	五毒
2231	1	48	25	1024	蛊惑众生	五毒
2231	2	175	35	1024	蛊惑众生	五毒
2231	3	462	55	1024	蛊惑众生	五毒
2231	4	2137	75	1024	蛊惑众生	五毒
2231	5	9999	99	1024	蛊惑众生	五毒
2232	1	48	16	1024	冰蚕牵丝	五毒
2232	2	48	17	1024	冰蚕牵丝	五毒
2232	3	48	18	1024	冰蚕牵丝	五毒
2232	4	48	19	1024	冰蚕牵丝	五毒
2232	5	48	20	1024	冰蚕牵丝	五毒
2232	6	48	21	1024	冰蚕牵丝	五毒
2232	7	74	22	1024	冰蚕牵丝	五毒
2232	8	101	23	1024	冰蚕牵丝	五毒
2232	9	127	24	1024	冰蚕牵丝	五毒
2232	10	145	25	1024	冰蚕牵丝	五毒
2232	11	158	26	1024	冰蚕牵丝	五毒
2232	12	175	27	1024	冰蚕牵丝	五毒
2232	13	209	29	1024	冰蚕牵丝	五毒
2232	14	215	31	1024	冰蚕牵丝	五毒
2232	15	215	33	1024	冰蚕牵丝	五毒
2232	16	217	35	1024	冰蚕牵丝	五毒
2232	17	219	37	1024	冰蚕牵丝	五毒
2232	18	221	39	1024	冰蚕牵丝	五毒
2232	19	297	43	1024	冰蚕牵丝	五毒
2232	20	303	47	1024	冰蚕牵丝	五毒
2232	21	306	51	1024	冰蚕牵丝	五毒
2232	22	462	55	1024	冰蚕牵丝	五毒
2232	23	694	59	1024	冰蚕牵丝	五毒
2232	24	772	63	1024	冰蚕牵丝	五毒
2232	25	852	67	1024	冰蚕牵丝	五毒
2232	26	2137	71	1024	冰蚕牵丝	五毒
2232	27	2672	75	1024	冰蚕牵丝	五毒
2232	28	2948	79	1024	冰蚕牵丝	五毒
2232	29	3058	83	1024	冰蚕牵丝	五毒
2232	30	3117	87	1024	冰蚕牵丝	五毒
2232	31	9999	99	1024	冰蚕牵丝	五毒
2233	1	48	16	1024	蝶舞九天	五毒
2233	2	48	17	1024	蝶舞九天	五毒
2233	3	48	18	1024	蝶舞九天	五毒
2233	4	48	19	1024	蝶舞九天	五毒
2233	5	48	20	1024	蝶舞九天	五毒
2233	6	48	21	1024	蝶舞九天	五毒
2233	7	61	22	1024	蝶舞九天	五毒
2233	8	88	23	1024	蝶舞九天	五毒
2233	9	119	24	1024	蝶舞九天	五毒
2233	10	127	25	1024	蝶舞九天	五毒
2233	11	135	26	1024	蝶舞九天	五毒
2233	12	162	27	1024	蝶舞九天	五毒
2233	13	170	28	1024	蝶舞九天	五毒
2233	14	172	30	1024	蝶舞九天	五毒
2233	15	217	32	1024	蝶舞九天	五毒
2233	16	217	34	1024	蝶舞九天	五毒
2233	17	219	36	1024	蝶舞九天	五毒
2233	18	221	38	1024	蝶舞九天	五毒
2233	19	221	40	1024	蝶舞九天	五毒
2233	20	450	44	1024	蝶舞九天	五毒
2233	21	454	48	1024	蝶舞九天	五毒
2233	22	840	52	1024	蝶舞九天	五毒
2233	23	953	56	1024	蝶舞九天	五毒
2233	24	1069	60	1024	蝶舞九天	五毒
2233	25	1190	64	1024	蝶舞九天	五毒
2233	26	1307	68	1024	蝶舞九天	五毒
2233	27	4072	72	1024	蝶舞九天	五毒
2233	28	4378	76	1024	蝶舞九天	五毒
2233	29	4474	80	1024	蝶舞九天	五毒
2233	30	4655	84	1024	蝶舞九天	五毒
2233	31	4732	88	1024	蝶舞九天	五毒
2233	32	9999	99	1024	蝶舞九天	五毒
2572	1	60	15	1024	守缺式	少林
2572	2	150	17	1024	守缺式	少林
2572	3	210	20	1024	守缺式	少林
2572	4	320	30	1024	守缺式	少林
2572	5	430	40	1024	守缺式	少林
2572	6	500	50	1024	守缺式	少林
2572	7	550	60	1024	守缺式	少林
2572	8	600	70	1024	守缺式	少林
2572	9	650	80	1024	守缺式	少林
2572	10	9999	99	1024	守缺式	少林
2636	1	36	16	1024	快雪时晴	万花
2636	2	44	17	1024	快雪时晴	万花
2636	3	53	18	1024	快雪时晴	万花
2636	4	74	19	1024	快雪时晴	万花
2636	5	84	20	1024	快雪时晴	万花
2636	6	85	21	1024	快雪时晴	万花
2636	7	91	22	1024	快雪时晴	万花
2636	8	113	23	1024	快雪时晴	万花
2636	9	142	24	1024	快雪时晴	万花
2636	10	145	25	1024	快雪时晴	万花
2636	11	158	28	1024	快雪时晴	万花
2636	12	175	31	1024	快雪时晴	万花
2636	13	177	34	1024	快雪时晴	万花
2636	14	178	37	1024	快雪时晴	万花
2636	15	182	40	1024	快雪时晴	万花
2636	16	215	43	1024	快雪时晴	万花
2636	17	217	46	1024	快雪时晴	万花
2636	18	225	49	1024	快雪时晴	万花
2636	19	336	52	1024	快雪时晴	万花
2636	20	356	56	1024	快雪时晴	万花
2636	21	373	60	1024	快雪时晴	万花
2636	22	381	64	1024	快雪时晴	万花
2636	23	476	68	1024	快雪时晴	万花
2636	24	1330	72	1024	快雪时晴	万花
2636	25	1577	76	1024	快雪时晴	万花
2636	26	1629	80	1024	快雪时晴	万花
2636	27	1751	84	1024	快雪时晴	万花
2636	28	2237	88	1024	快雪时晴	万花
2636	29	9999	99	1024	快雪时晴	万花
2674	1	111	53	1024	五方行尽	纯阳
2674	2	150	54	1024	五方行尽	纯阳
2674	3	175	55	1024	五方行尽	纯阳
2674	4	175	56	1024	五方行尽	纯阳
2674	5	182	57	1024	五方行尽	纯阳
2674	6	238	58	1024	五方行尽	纯阳
2674	7	280	59	1024	五方行尽	纯阳
2674	8	340	60	1024	五方行尽	纯阳
2674	9	428	64	1024	五方行尽	纯阳
2674	10	436	68	1024	五方行尽	纯阳
2674	11	1914	73	1024	五方行尽	纯阳
2674	12	2070	77	1024	五方行尽	纯阳
2674	13	2223	81	1024	五方行尽	纯阳
2674	14	2265	85	1024	五方行尽	纯阳
2674	15	2876	89	1024	五方行尽	纯阳
2674	16	9999	99	1024	五方行尽	纯阳
2699	1	111	23	1024	八荒归元	纯阳
2699	2	150	27	1024	八荒归元	纯阳
2699	3	175	32	1024	八荒归元	纯阳
2699	4	175	39	1024	八荒归元	纯阳
2699	5	182	48	1024	八荒归元	纯阳
2699	6	238	52	1024	八荒归元	纯阳
2699	7	280	56	1024	八荒归元	纯阳
2699	8	340	60	1024	八荒归元	纯阳
2699	9	428	64	1024	八荒归元	纯阳
2699	10	436	68	1024	八荒归元	纯阳
2699	11	1914	73	1024	八荒归元	纯阳
2699	12	2070	77	1024	八荒归元	纯阳
2699	13	2223	81	1024	八荒归元	纯阳
2699	14	2265	85	1024	八荒归元	纯阳
2699	15	2876	89	1024	八荒归元	纯阳
2699	16	9999	99	1024	八荒归元	纯阳
2707	1	61	5	1024	玳弦急曲	七秀
2707	2	62	17	1024	玳弦急曲	七秀
2707	3	63	18	1024	玳弦急曲	七秀
2707	4	74	19	1024	玳弦急曲	七秀
2707	5	84	20	1024	玳弦急曲	七秀
2707	6	91	21	1024	玳弦急曲	七秀
2707	7	121	22	1024	玳弦急曲	七秀
2707	8	131	23	1024	玳弦急曲	七秀
2707	9	169	24	1024	玳弦急曲	七秀
2707	10	182	25	1024	玳弦急曲	七秀
2707	11	255	30	1024	玳弦急曲	七秀
2707	12	287	33	1024	玳弦急曲	七秀
2707	13	289	36	1024	玳弦急曲	七秀
2707	14	292	39	1024	玳弦急曲	七秀
2707	15	297	42	1024	玳弦急曲	七秀
2707	16	300	45	1024	玳弦急曲	七秀
2707	17	442	48	1024	玳弦急曲	七秀
2707	18	458	51	1024	玳弦急曲	七秀
2707	19	616	55	1024	玳弦急曲	七秀
2707	20	772	59	1024	玳弦急曲	七秀
2707	21	1041	63	1024	玳弦急曲	七秀
2707	22	1278	67	1024	玳弦急曲	七秀
2707	23	2137	71	1024	玳弦急曲	七秀
2707	24	4008	75	1024	玳弦急曲	七秀
2707	25	4422	79	1024	玳弦急曲	七秀
2707	26	4587	83	1024	玳弦急曲	七秀
2707	27	4675	87	1024	玳弦急曲	七秀
2707	28	9999	99	1024	玳弦急曲	七秀
2716	1	63	18	1024	剑破虚空	七秀
2716	2	91	21	1024	剑破虚空	七秀
2716	3	131	25	1024	剑破虚空	七秀
2716	4	151	29	1024	剑破虚空	七秀
2716	5	175	33	1024	剑破虚空	七秀
2716	6	215	37	1024	剑破虚空	七秀
2716	7	223	41	1024	剑破虚空	七秀
2716	8	289	45	1024	剑破虚空	七秀
2716	9	300	49	1024	剑破虚空	七秀
2716	10	434	53	1024	剑破虚空	七秀
2716	11	490	57	1024	剑破虚空	七秀
2716	12	551	61	1024	剑破虚空	七秀
2716	13	609	65	1024	剑破虚空	七秀
2716	14	669	69	1024	剑破虚空	七秀
2716	15	2070	73	1024	剑破虚空	七秀
2716	16	2157	77	1024	剑破虚空	七秀
2716	17	2223	81	1024	剑破虚空	七秀
2716	18	9999	99	1024	剑破虚空	七秀
2957	1	48	22	1024	圣手织天	五毒
2957	2	48	23	1024	圣手织天	五毒
2957	3	48	24	1024	圣手织天	五毒
2957	4	48	25	1024	圣手织天	五毒
2957	5	48	26	1024	圣手织天	五毒
2957	6	48	27	1024	圣手织天	五毒
2957	7	61	28	1024	圣手织天	五毒
2957	8	74	29	1024	圣手织天	五毒
2957	9	88	30	1024	圣手织天	五毒
2957	10	101	31	1024	圣手织天	五毒
2957	11	127	32	1024	圣手织天	五毒
2957	12	145	33	1024	圣手织天	五毒
2957	13	158	34	1024	圣手织天	五毒
2957	14	175	35	1024	圣手织天	五毒
2957	15	209	36	1024	圣手织天	五毒
2957	16	215	37	1024	圣手织天	五毒
2957	17	215	38	1024	圣手织天	五毒
2957	18	217	39	1024	圣手织天	五毒
2957	19	219	40	1024	圣手织天	五毒
2957	20	221	41	1024	圣手织天	五毒
2957	21	446	43	1024	圣手织天	五毒
2957	22	450	45	1024	圣手织天	五毒
2957	23	454	49	1024	圣手织天	五毒
2957	24	868	53	1024	圣手织天	五毒
2957	25	981	57	1024	圣手织天	五毒
2957	26	1101	61	1024	圣手织天	五毒
2957	27	1218	65	1024	圣手织天	五毒
2957	28	1339	69	1024	圣手织天	五毒
2957	29	4141	73	1024	圣手织天	五毒
2957	30	4313	77	1024	圣手织天	五毒
2957	31	4446	81	1024	圣手织天	五毒
2957	32	6130	85	1024	圣手织天	五毒
2957	33	6422	89	1024	圣手织天	五毒
2957	34	9999	99	1024	圣手织天	五毒
3093	1	62	19	1024	暴雨梨花针	唐门
3093	2	63	20	1024	暴雨梨花针	唐门
3093	3	72	21	1024	暴雨梨花针	唐门
3093	4	76	22	1024	暴雨梨花针	唐门
3093	5	99	23	1024	暴雨梨花针	唐门
3093	6	113	24	1024	暴雨梨花针	唐门
3093	7	127	25	1024	暴雨梨花针	唐门
3093	8	127	26	1024	暴雨梨花针	唐门
3093	9	158	27	1024	暴雨梨花针	唐门
3093	10	181	28	1024	暴雨梨花针	唐门
3093	11	297	29	1024	暴雨梨花针	唐门
3093	12	300	32	1024	暴雨梨花针	唐门
3093	13	306	35	1024	暴雨梨花针	唐门
3093	14	430	38	1024	暴雨梨花针	唐门
3093	15	434	42	1024	暴雨梨花针	唐门
3093	16	438	46	1024	暴雨梨花针	唐门
3093	17	442	50	1024	暴雨梨花针	唐门
3093	18	598	54	1024	暴雨梨花针	唐门
3093	19	675	58	1024	暴雨梨花针	唐门
3093	20	753	62	1024	暴雨梨花针	唐门
3093	21	831	66	1024	暴雨梨花针	唐门
3093	22	911	70	1024	暴雨梨花针	唐门
3093	23	2803	74	1024	暴雨梨花针	唐门
3093	24	2913	78	1024	暴雨梨花针	唐门
3093	25	3010	82	1024	暴雨梨花针	唐门
3093	26	3082	86	1024	暴雨梨花针	唐门
3093	27	3227	90	1024	暴雨梨花针	唐门
3093	28	9999	99	1024	暴雨梨花针	唐门
3095	1	62	5	1024	夺魄箭	唐门
3095	2	63	15	1024	夺魄箭	唐门
3095	3	72	18	1024	夺魄箭	唐门
3095	4	76	19	1024	夺魄箭	唐门
3095	5	99	20	1024	夺魄箭	唐门
3095	6	113	21	1024	夺魄箭	唐门
3095	7	127	22	1024	夺魄箭	唐门
3095	8	127	23	1024	夺魄箭	唐门
3095	9	158	24	1024	夺魄箭	唐门
3095	10	181	25	1024	夺魄箭	唐门
3095	11	209	27	1024	夺魄箭	唐门
3095	12	215	30	1024	夺魄箭	唐门
3095	13	217	33	1024	夺魄箭	唐门
3095	14	219	36	1024	夺魄箭	唐门
3095	15	221	39	1024	夺魄箭	唐门
3095	16	446	43	1024	夺魄箭	唐门
3095	17	454	47	1024	夺魄箭	唐门
3095	18	458	51	1024	夺魄箭	唐门
3095	19	925	55	1024	夺魄箭	唐门
3095	20	1041	59	1024	夺魄箭	唐门
3095	21	1158	63	1024	夺魄箭	唐门
3095	22	1278	67	1024	夺魄箭	唐门
3095	23	4008	71	1024	夺魄箭	唐门
3095	24	4273	75	1024	夺魄箭	唐门
3095	25	4422	79	1024	夺魄箭	唐门
3095	26	4587	83	1024	夺魄箭	唐门
3095	27	4675	87	1024	夺魄箭	唐门
3095	28	9999	99	1024	夺魄箭	唐门
3096	1	62	17	1024	追命箭	唐门
3096	2	63	18	1024	追命箭	唐门
3096	3	72	19	1024	追命箭	唐门
3096	4	99	20	1024	追命箭	唐门
3096	5	113	21	1024	追命箭	唐门
3096	6	127	22	1024	追命箭	唐门
3096	7	127	23	1024	追命箭	唐门
3096	8	158	24	1024	追命箭	唐门
3096	9	181	25	1024	追命箭	唐门
3096	10	284	26	1024	追命箭	唐门
3096	11	287	28	1024	追命箭	唐门
3096	12	289	31	1024	追命箭	唐门
3096	13	292	34	1024	追命箭	唐门
3096	14	295	37	1024	追命箭	唐门
3096	15	300	40	1024	追命箭	唐门
3096	16	303	44	1024	追命箭	唐门
3096	17	406	48	1024	追命箭	唐门
3096	18	560	52	1024	追命箭	唐门
3096	19	635	56	1024	追命箭	唐门
3096	20	713	60	1024	追命箭	唐门
3096	21	793	64	1024	追命箭	唐门
3096	22	871	68	1024	追命箭	唐门
3096	23	2715	72	1024	追命箭	唐门
3096	24	2919	76	1024	追命箭	唐门
3096	25	2983	80	1024	追命箭	唐门
3096	26	3103	84	1024	追命箭	唐门
3096	27	3154	88	1024	追命箭	唐门
3096	28	9999	99	1024	追命箭	唐门
3097	1	62	16	1024	裂石弩	唐门
3097	2	63	17	1024	裂石弩	唐门
3097	3	72	18	1024	裂石弩	唐门
3097	4	72	19	1024	裂石弩	唐门
3097	5	72	20	1024	裂石弩	唐门
3097	6	99	21	1024	裂石弩	唐门
3097	7	113	22	1024	裂石弩	唐门
3097	8	127	24	1024	裂石弩	唐门
3097	9	209	27	1024	裂石弩	唐门
3097	10	215	30	1024	裂石弩	唐门
3097	11	217	33	1024	裂石弩	唐门
3097	12	219	36	1024	裂石弩	唐门
3097	13	221	39	1024	裂石弩	唐门
3097	14	297	42	1024	裂石弩	唐门
3097	15	300	46	1024	裂石弩	唐门
3097	16	306	50	1024	裂石弩	唐门
3097	17	598	54	1024	裂石弩	唐门
3097	18	675	58	1024	裂石弩	唐门
3097	19	753	62	1024	裂石弩	唐门
3097	20	831	66	1024	裂石弩	唐门
3097	21	911	70	1024	裂石弩	唐门
3097	22	2803	74	1024	裂石弩	唐门
3097	23	2913	78	1024	裂石弩	唐门
3097	24	3010	82	1024	裂石弩	唐门
3097	25	3082	86	1024	裂石弩	唐门
3097	26	3227	90	1024	裂石弩	唐门
3097	27	9999	99	1024	裂石弩	唐门
3098	1	295	24	1024	穿心弩	唐门
3098	2	295	40	1024	穿心弩	唐门
3098	3	300	44	1024	穿心弩	唐门
3098	4	303	48	1024	穿心弩	唐门
3098	5	560	52	1024	穿心弩	唐门
3098	6	635	56	1024	穿心弩	唐门
3098	7	713	60	1024	穿心弩	唐门
3098	8	793	64	1024	穿心弩	唐门
3098	9	871	68	1024	穿心弩	唐门
3098	10	2715	72	1024	穿心弩	唐门
3098	11	2919	76	1024	穿心弩	唐门
3098	12	2983	80	1024	穿心弩	唐门
3098	13	3103	84	1024	穿心弩	唐门
3098	14	3154	88	1024	穿心弩	唐门
3098	15	9999	99	1024	穿心弩	唐门
3101	1	62	23	1024	逐星箭	唐门
3101	2	63	24	1024	逐星箭	唐门
3101	3	72	25	1024	逐星箭	唐门
3101	4	76	26	1024	逐星箭	唐门
3101	5	76	27	1024	逐星箭	唐门
3101	6	99	28	1024	逐星箭	唐门
3101	7	127	29	1024	逐星箭	唐门
3101	8	158	30	1024	逐星箭	唐门
3101	9	181	31	1024	逐星箭	唐门
3101	10	406	32	1024	逐星箭	唐门
3101	11	430	33	1024	逐星箭	唐门
3101	12	434	34	1024	逐星箭	唐门
3101	13	438	35	1024	逐星箭	唐门
3101	14	442	38	1024	逐星箭	唐门
3101	15	446	41	1024	逐星箭	唐门
3101	16	450	45	1024	逐星箭	唐门
3101	17	454	49	1024	逐星箭	唐门
3101	18	868	53	1024	逐星箭	唐门
3101	19	981	57	1024	逐星箭	唐门
3101	20	1101	61	1024	逐星箭	唐门
3101	21	1218	65	1024	逐星箭	唐门
3101	22	1339	69	1024	逐星箭	唐门
3101	23	4141	73	1024	逐星箭	唐门
3101	24	4313	77	1024	逐星箭	唐门
3101	25	4446	81	1024	逐星箭	唐门
3101	26	4531	85	1024	逐星箭	唐门
3101	27	4784	89	1024	逐星箭	唐门
3101	28	9999	99	1024	逐星箭	唐门
3105	1	63	5	1024	蚀肌弹	唐门
3105	2	72	15	1024	蚀肌弹	唐门
3105	3	72	16	1024	蚀肌弹	唐门
3105	4	72	17	1024	蚀肌弹	唐门
3105	5	72	18	1024	蚀肌弹	唐门
3105	6	72	19	1024	蚀肌弹	唐门
3105	7	72	20	1024	蚀肌弹	唐门
3105	8	127	21	1024	蚀肌弹	唐门
3105	9	127	24	1024	蚀肌弹	唐门
3105	10	209	27	1024	蚀肌弹	唐门
3105	11	215	30	1024	蚀肌弹	唐门
3105	12	217	33	1024	蚀肌弹	唐门
3105	13	219	36	1024	蚀肌弹	唐门
3105	14	221	39	1024	蚀肌弹	唐门
3105	15	446	43	1024	蚀肌弹	唐门
3105	16	454	47	1024	蚀肌弹	唐门
3105	17	458	51	1024	蚀肌弹	唐门
3105	18	925	55	1024	蚀肌弹	唐门
3105	19	1041	59	1024	蚀肌弹	唐门
3105	20	1158	63	1024	蚀肌弹	唐门
