ID	Name	Title	Model	Kind	CampRequire	ForceID	MoveMode	Species	DropClassID	Level	AdjustLevel	Height	TouchRange	Intensity	IsSelectable	CanSeeLifeBar	AlarmRange	ReviveTime	MaxLife	LifeReplenish	LifeReplenishPercent	MaxMana	ManaReplenish	ManaReplenishPercent	MaxRage	WalkSpeed	RunSpeed	PhysicsAttackHit	SolarMagicHit	NeutralMagicHit	LunarMagicHit	PoisonMagicHit	Dodge	PhysicsCriticalStrike	SolarCriticalStrike	NeutralCriticalStrike	LunarCriticalStrike	PoisonCriticalStrike	PhysicsDefenceMax	PhysicsShieldBase	SolarMagicDefence	NeutralMagicDefence	LunarMagicDefence	PoisonMagicDefence	NpcDialogID	AIType	AIParamTemplateID	MeleeWeaponDamageBase	MeleeWeaponDamageRand	RangeWeaponDamageBase	RangeWeaponDamageRand	SkillID1	SkillLevel1	SkillInterval1	SkillFirstInterval1	SkillType1	SkillRate1	SkillAniFrame1	SkillRestFrame1	SkillID2	SkillLevel2	SkillInterval2	SkillFirstInterval2	SkillType2	SkillRate2	SkillAniFrame2	SkillRestFrame2	SkillID3	SkillLevel3	SkillInterval3	SkillFirstInterval3	SkillType3	SkillRate3	SkillAniFrame3	SkillRestFrame3	SkillID4	SkillLevel4	SkillInterval4	SkillFirstInterval4	SkillType4	SkillRate4	SkillAniFrame4	SkillRestFrame4	ThreatTime	ThreatPercent	OverThreatPercent	RepresentID1	RepresentID2	RepresentID3	RepresentID4	RepresentID5	RepresentID6	RepresentID7	RepresentID8	RepresentID9	RepresentID10	CorpseDoodadID	MoneyMin	MoneyMax	MoneyDropRate	MapName	MasterID	CraftMasterID	RaceClass	CombatType	IsSpecial	JumpSpeed	IdleDialog1	IdleDialogRate1	IdleDialog2	IdleDialogRate2	IdleDialog3	IdleDialogRate3	IdleDialogAfterQuest	IdleDialogQuestID	HasBank	HasMailBox	ScriptName	MailOptionText	BankOptionText	SkillMasterOptionText	CraftMasterOptionText	ReputeID1	ReputeValue1	ReputeID2	ReputeValue2	ReputeID3	ReputeValue3	ReputeID4	ReputeValue4	Parry	ParryValue	Sense	HitBase	PursuitRange	ShopRequireReputeLevel	MasterRequireReputeLevel	CraftMasterRequireReputeLevel	BankRequireReputeLevel	MailBoxRequireReputeLevel	QuestRequireReputeLevel	CanSeeName	AIDefaultMode	ImmunityMask	DropNotQuestItemFlag	_NormalDpsCof	DailyQuestCycle	DailyQuestOffset	_Intensity	_EquipLevel	NpcExp	ProgressID	HasAuction	AuctionOptionText	AuctionRequireReputeLevel	AchievementID	CampLootPrestige	Prestige	CoinType1	CoinAmount1	Contribution	SkillID5	SkillID6	SkillID7	SkillID8	SkillLevel5	SkillLevel6	SkillLevel7	SkillLevel8	SkillInterval5	SkillFirstInterval5	SkillInterval6	SkillFirstInterval6	SkillInterval7	SkillFirstInterval7	SkillInterval8	SkillFirstInterval8	SkillType5	SkillType6	SkillType7	SkillType8	SkillRate5	SkillRate6	SkillRate7	SkillRate8	SkillAniFrame5	SkillAniFrame6	SkillAniFrame7	SkillAniFrame8	SkillRestFrame5	SkillRestFrame6	SkillRestFrame7	SkillRestFrame8	GuardForceID	HasTongRepertory	TongRepertoryOptionText	TongRepertoryRequireReputeLevel	DynamicReviveMinTime	KnockedBackRate	KnockedDownRate	KnockedOffRate	RepulsedRate	PullRate	AddCampScore	BattleFieldID	BattleFieldSide	ReputeLevel1	ReputeLevel2	ReputeLevel3	ReputeLevel4	LogLootFlag	TitlePoint	Train	DropJustice	DropExamPrint	DropActivityAward	ValidReputeLootBuff	BuffReputeValue	BuffReputeLevel	HasGameCard	GameCardSaleOptionText	GameCardBuyOptionText	GameCardOrderOptionText	GameCardOrderBuyOptionText	CounterStealth	CounterStealthRange	HasCubPackage	CubPackageOptionText	CubPackageRequireReputeLevel	ForceDrop	IndependentDrop	IndependentDropCount	IndependentDropType	IsCostMana	CriticalDamagePowerBase	DisableSkillMove	HideLevel	DecreaseDamagePercent	ReturnNotRecoveryBlood	CanShareNpcKillByQuestEvent	IdentityVisiableID	CanSeeLifeNum	TouchWidth	HasSharePackage	SharePackageOptionText	SharePackageRequireReputeLevel	LeaveFightNotify	RecoverHP	BroadcastLookup	DropVigor	MaxLifeCount	SceneFilter	Drop1	Count1	Drop2	Count2	Drop3	Count3	Drop4	Count4	Drop5	Count5	Drop6	Count6	Drop7	Count7	Drop8	Count8	Drop9	Count9	Drop10	Count10	Drop11	Count11	Drop12	Count12	Drop13	Count13	Drop14	Count14	Drop15	Count15
125147	金属块					27		18		124			84	6		0		704800	855000000			54009806					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		125147		0	0	0	0																															0	0	99999			88216										1392				25人英雄九老洞					1			0		0		0					scripts/Map/九老洞/npc/4号_鬼筹/金属块.lua															4000	10000	-1								0	254					12	1544	0	4																																										27					0	0	0	0	0								1															2048									512	1						0																																								
125148						26		9							0	0		704800	99999999								30																			125148																																						99999999																	25人英雄九老洞					1			0		0		0																						-1							0		254						4		3																																										26					0	0	0	0	0																							2048										1														0																																
125149						26	5	9		122					0	0		180	999999999								40																			125149																																						4800			88486										2				25人英雄九老洞					1			0		0		0																						3840							0		254																																																		26					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
125150						26	5	9		122					0	0		180	999999999								40																			125150																																						4800			88487										2				25人英雄九老洞					1			0		0		0																						3840							0		254																																																		26					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
125151	金属块					27		18		124			84	6	0	0		704800	855000000			54009806					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		125151		0	0	0	0																															0	0	99999			88290										1392				25人英雄九老洞					1			0		0		0																				4000	10000	-1							0	0	254					12	1544	0	4																																										27					0	0	0	0	0								1															2048									512	1						0																																								
125152						26		9		121				6	0	0		704800	99999999								30																			125152																																						99999999																	25人英雄九老洞					1			0		0		0																						-1							0		254					5	3750		6																																										26					0	0	0	0	0																							2048										1						0								0																																
125153						26	5	9		122					0	0		180	999999999								40																			125153																																						4800			88488										2				25人英雄九老洞					1			0		0		0																						3840							0		254																																																		26					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
125154	占用					0												180									22																			125154																																						4800			88717														25人英雄九老洞								0		0		0																						3840									0																																																							1024	1024	1024	1024	1024																																	0																																														
125155						26	5	9		122					0	0		180	999999999								40																			125155																																						4800			88489										2				25人英雄九老洞					1			0		0		0																						3840							0		254																																																		26					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
125156	锤·内					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		125156		5240	2620	5240	2620																																	4800			88318														25人英雄九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
125157						26	5	9		122					0	0		180	999999999								40																			125157																																						4800			88490										2				25人英雄九老洞					1			0		0		0																						3840							0		254																																																		26					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
125158	剑·内					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		125158		5240	2620	5240	2620																																	4800			88317														25人英雄九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
125159						28				122			489	5	0	0		0	16800000			16800000					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		125159		0	0	0	0	28	1																															99999999			87994										2				25人英雄九老洞					1			0		0		0																				1	10000	-1							0		254					10	4160		6																																										28					0	0	0	0	0																																512	1						0																																								
125160	鬼筹					28		9		124			115		0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		125160						28	1																															99999													2				25人英雄九老洞			3		1			0		0		0																				1	10000	-1							0		254								4																																										28					0	0	0	0	0																							2048									512	1						0																																								
125161						28		9		124					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		125161						28	1																															99999													2				25人英雄九老洞			3		1			0		0		0																				1	10000	-1							0		254								4																																										28					0	0	0	0	0																							2048									512	1						0																																								
125162						28				124			489	5	0	0		0	16800000			16800000					30	10000	10000	10000	10000	10000	0	8619	8619	8619	8619	8619		27550	27550	27550	27550	27550		125162		0	0	0	0																																	99999999			87992										2				25人英雄九老洞					1			0		0		0																				1	10000	-1							0		254					10	4160																																												28					0	0	0	0	0																																1536	1						0																																								
125163	占用					0												180									22																			125163																																						4800																	25人英雄九老洞								0		0		0																						3840									0																																																							1024	1024	1024	1024	1024																																	0																																														
125164	双斧·内					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		125164		5240	2620	5240	2620																																	4800			88316														25人英雄九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
125165						27				124				5	0			180	999999999			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		125165		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88521										2				25人英雄九老洞					1			0		0		0																				4000	10000	3840							0		254					10	9940																																																	0	0	0	0	0																																512	1																																														
125166						26		9							0	0		704800	99999999								30																			125166																																						99999999																	25人英雄九老洞					1			0		0		0																						-1							0		254						4																																												26					0	0	0	0	0																							2048										1														0																																
125167	双锏·内					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		125167		5240	2620	5240	2620																																	4800			88315														25人英雄九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
125168						26		9		122					0	0		704800	99999999			12					22						12	5	5	5	5	5		13						125168		4	2	4	2																																	9999																	25人英雄九老洞					1			0		0		0																					10000	-1							0		254						4																																												26					0	0	0	0	0																							2048										0																																														
125169						27				124				5	0			180	999999999			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		125169		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88562										2				25人英雄九老洞					1			0		0		0																				4000	10000	3840							0		254					10	9940																																																	0	0	0	0	0																																512	1																																														
125170						26	5	9		122			64		0	0		180	999999999								40																			125170						0	0																															4800			88517										2				25人英雄九老洞					1			0		0		0																						3840							0		254																																																		26					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
125171	双刺·内					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		125171		5240	2620	5240	2620																																	4800			88314														25人英雄九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
125172						27				124				5	0	0		180	999999999			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		125172		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88537										2				25人英雄九老洞					1			0		0		0																				4000	10000	3840							0		254					10	9940																																																	0	0	0	0	0																																512	1						0																																								
125173	魏华宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	125173	1	1655	828	1655	828			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人英雄九老洞	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_high.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	奉天证道/25人公共掉落/RemainSpaceItem_boss.tab	1	奉天证道/25人公共掉落/siderite_120.tab	1	奉天证道\10人公共掉落\Enchant.tab	2	横刀断浪/Raid西津渡英雄25人/xjdchaye1.tab	1	横刀断浪/Raid西津渡英雄25人/xjdzhuzhan1.tab	1	万灵当歌/Raid九老洞英雄25人/gear_1_1.tab	1														
125174	偃月刀·外					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		125174		5240	2620	5240	2620																																	4800			88313														25人英雄九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
125175	腐朽气息					28				122			489	5				0	16800000			16800000					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		125175		0	0	0	0		1																															99999999			88123										2				25人英雄九老洞					1			0		0		0																				1	10000	-1									254					10	4160																																												28					0	0	0	0	0																																512	1																																														
125176	魏华宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	125176	1	1655	828	1655	828			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人英雄九老洞	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_high.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	奉天证道/25人公共掉落/RemainSpaceItem_boss.tab	1	奉天证道/25人公共掉落/siderite_120.tab	1	奉天证道\10人公共掉落\Enchant.tab	2	横刀断浪/Raid西津渡英雄25人/xjdchaye1.tab	1	横刀断浪/Raid西津渡英雄25人/xjdzhuzhan1.tab	1	万灵当歌/Raid九老洞英雄25人/gear_1_1.tab	1	万灵当歌/Raid九老洞英雄25人/gear_1_2.tab	1												
125177	棍·外					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		125177		5240	2620	5240	2620																																	4800			88312														25人英雄九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
125178	魏华宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	125178	1	1655	828	1655	828			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人英雄九老洞	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_high.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	奉天证道/25人公共掉落/RemainSpaceItem_boss.tab	1	奉天证道/25人公共掉落/siderite_120.tab	1	奉天证道\10人公共掉落\Enchant.tab	2	横刀断浪/Raid西津渡英雄25人/xjdchaye1.tab	1	横刀断浪/Raid西津渡英雄25人/xjdzhuzhan1.tab	1	万灵当歌/Raid九老洞英雄25人/gear_1_1.tab	1	万灵当歌/Raid九老洞英雄25人/gear_1_2.tab	1	万灵当歌/Raid九老洞英雄25人/gear_1_3.tab	1										
125179	枪·外					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		125179		5240	2620	5240	2620																																	4800			88311														25人英雄九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
125180	大刀·外					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		125180		5240	2620	5240	2620																																	4800			88310														25人英雄九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
125181	魏华宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	125181	1	1655	828	1655	828			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人英雄九老洞	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_high.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	奉天证道/25人公共掉落/RemainSpaceItem_boss.tab	1	奉天证道/25人公共掉落/siderite_120.tab	1	奉天证道\10人公共掉落\Enchant.tab	2	横刀断浪/Raid西津渡英雄25人/xjdchaye1.tab	1	横刀断浪/Raid西津渡英雄25人/xjdzhuzhan1.tab	1	万灵当歌/Raid九老洞英雄25人/gear_1_1.tab	1	万灵当歌/Raid九老洞英雄25人/gear_1_2.tab	1	万灵当歌/Raid九老洞英雄25人/gear_1_3.tab	1	万灵当歌/Raid九老洞英雄25人/T33_1.tab	1								
125182	月泉淮分身					28				124			61	5				704800	1890000			9910273					24	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		125182		22826	0	0	0	28	1									144	144						1	212	160	2		64	24		1	32						99999999			88121										2				25人英雄九老洞								0		0		0					scripts/Map/九老洞/npc/6号_月泉淮/月茧远程分身.lua															4000	10000	-1								5	254					10	9390	24324	6																																										28					0	0	0	0	0																							2048										1																																														
125183						26	5	9		122			111		0	0		180	999999999								40																			125183						0	0																															4800			88519										2				25人英雄九老洞					1			0		0		0																						3840							0		254																																																		26					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
125184	魏华宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	125184	1	1655	828	1655	828			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人英雄九老洞	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_high.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	奉天证道/25人公共掉落/RemainSpaceItem_boss.tab	1	奉天证道/25人公共掉落/siderite_120.tab	1	奉天证道\10人公共掉落\Enchant.tab	2	横刀断浪/Raid西津渡英雄25人/xjdchaye1.tab	1	横刀断浪/Raid西津渡英雄25人/xjdzhuzhan1.tab	1	万灵当歌/Raid九老洞英雄25人/gear_1_1.tab	1	万灵当歌/Raid九老洞英雄25人/gear_1_2.tab	1	万灵当歌/Raid九老洞英雄25人/gear_1_3.tab	1	万灵当歌/Raid九老洞英雄25人/T33_1.tab	2								
125185						28		9		124			320		0	0		180	999999999								22																			125185																																						4800			89524	89525									2				25人英雄九老洞					1			0		0		0																						3840							0		254								3																																										28					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
125186	月泉淮分身					28				124			61	5				704800	1890000			9910273					24	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		125186		22826	0	0	0	36021	1					8				144	144						1	212	160	2		64	24		1	32						99999999			88033										2				25人英雄九老洞								0		0		0					scripts/Map/九老洞/npc/6号_月泉淮/月茧近战分身.lua															4000	10000	-1								5	254					10	9390	24324	6																																										28					0	0	0	0	0																							2048										1																																														
125187	锤·外					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		125187		5240	2620	5240	2620																																	4800			88309														25人英雄九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
125188	月泉淮分身					28				124			61	5				704800	1890000			9910273					24	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		125188		22826	0	0	0	35543	1									144	144						1	212	160	2		64	24		1	32						99999999			88537										2				25人英雄九老洞								0		0		0																				4000	10000	-1								5	254					10	9390	24324	6																																										28					0	0	0	0	0																							2048										1																																														
125189	剑·外					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		125189		5240	2620	5240	2620																																	4800			88308														25人英雄九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
125190	魏华宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	125190	1	1655	828	1655	828			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人英雄九老洞	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_high.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	奉天证道/25人公共掉落/RemainSpaceItem_boss.tab	1	奉天证道/25人公共掉落/siderite_120.tab	1	奉天证道\10人公共掉落\Enchant.tab	2	横刀断浪/Raid西津渡英雄25人/xjdchaye1.tab	1	横刀断浪/Raid西津渡英雄25人/xjdzhuzhan1.tab	1	万灵当歌/Raid九老洞英雄25人/gear_1_1.tab	1	万灵当歌/Raid九老洞英雄25人/gear_1_2.tab	1	万灵当歌/Raid九老洞英雄25人/gear_1_3.tab	1	万灵当歌/Raid九老洞英雄25人/T33_1.tab	3								
125191	冰柱					28				122			56	6				704800	17280000			3375612				12	24	10000	10000	10000	10000	10000	0	4574	4574	4574	4574	4574		15528	15528	15528	15528	15528		125191		4248	0	0	0																																	99999			88113										2				25人英雄九老洞					1			0		0		0					scripts/Map/九老洞/npc/6号_月泉淮/冰柱.lua															500		-1									254					5	1437		6																																										28					0	0	0	0	0								1															2048				1					1024	1														0																																
125192	钟不归宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	125192	1	1655	828	1655	828			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人英雄九老洞	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	2			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_high.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	奉天证道/25人公共掉落/RemainSpaceItem_boss.tab	1	奉天证道/25人公共掉落/siderite_120.tab	1	奉天证道\10人公共掉落\Enchant.tab	2	横刀断浪/Raid西津渡英雄25人/xjdchaye2.tab	1	横刀断浪/Raid西津渡英雄25人/xjdzhuzhan2.tab	1	万灵当歌/Raid九老洞英雄25人/gear_2_1.tab	1	万灵当歌/Raid九老洞英雄25人/jldyxteshu2_1.tab	1												
125193	双斧·外					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		125193		5240	2620	5240	2620																																	4800			88307														25人英雄九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
125194						28				124			427	5	0	0		0	16800000			16800000					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		125194		0	0	0	0	28	1																															99999999			87991										2				25人英雄九老洞					1			0		0		0																				1	10000	-1							0		254					10	4160																																												28					0	0	0	0	0																																512	1						0																																								
125195	钟不归宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	125195	1	1655	828	1655	828			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人英雄九老洞	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	2			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_high.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	奉天证道/25人公共掉落/RemainSpaceItem_boss.tab	1	奉天证道/25人公共掉落/siderite_120.tab	1	奉天证道\10人公共掉落\Enchant.tab	2	横刀断浪/Raid西津渡英雄25人/xjdchaye2.tab	1	横刀断浪/Raid西津渡英雄25人/xjdzhuzhan2.tab	1	万灵当歌/Raid九老洞英雄25人/gear_2_1.tab	1	万灵当歌/Raid九老洞英雄25人/gear_2_2.tab	1	万灵当歌/Raid九老洞英雄25人/jldyxteshu2_2.tab	1										
125196	双锏·外					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		125196		5240	2620	5240	2620																																	4800			88306														25人英雄九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
