ID	Name	Title	Model	Kind	CampRequire	ForceID	MoveMode	Species	DropClassID	Level	AdjustLevel	Height	TouchRange	Intensity	IsSelectable	CanSeeLifeBar	AlarmRange	ReviveTime	MaxLife	LifeReplenish	LifeReplenishPercent	MaxMana	ManaReplenish	ManaReplenishPercent	MaxRage	WalkSpeed	RunSpeed	PhysicsAttackHit	SolarMagicHit	NeutralMagicHit	LunarMagicHit	PoisonMagicHit	Dodge	PhysicsCriticalStrike	SolarCriticalStrike	NeutralCriticalStrike	LunarCriticalStrike	PoisonCriticalStrike	PhysicsDefenceMax	PhysicsShieldBase	SolarMagicDefence	NeutralMagicDefence	LunarMagicDefence	PoisonMagicDefence	NpcDialogID	AIType	AIParamTemplateID	MeleeWeaponDamageBase	MeleeWeaponDamageRand	RangeWeaponDamageBase	RangeWeaponDamageRand	SkillID1	SkillLevel1	SkillInterval1	SkillFirstInterval1	SkillType1	SkillRate1	SkillAniFrame1	SkillRestFrame1	SkillID2	SkillLevel2	SkillInterval2	SkillFirstInterval2	SkillType2	SkillRate2	SkillAniFrame2	SkillRestFrame2	SkillID3	SkillLevel3	SkillInterval3	SkillFirstInterval3	SkillType3	SkillRate3	SkillAniFrame3	SkillRestFrame3	SkillID4	SkillLevel4	SkillInterval4	SkillFirstInterval4	SkillType4	SkillRate4	SkillAniFrame4	SkillRestFrame4	ThreatTime	ThreatPercent	OverThreatPercent	RepresentID1	RepresentID2	RepresentID3	RepresentID4	RepresentID5	RepresentID6	RepresentID7	RepresentID8	RepresentID9	RepresentID10	CorpseDoodadID	MoneyMin	MoneyMax	MoneyDropRate	MapName	MasterID	CraftMasterID	RaceClass	CombatType	IsSpecial	JumpSpeed	IdleDialog1	IdleDialogRate1	IdleDialog2	IdleDialogRate2	IdleDialog3	IdleDialogRate3	IdleDialogAfterQuest	IdleDialogQuestID	HasBank	HasMailBox	ScriptName	MailOptionText	BankOptionText	SkillMasterOptionText	CraftMasterOptionText	ReputeID1	ReputeValue1	ReputeID2	ReputeValue2	ReputeID3	ReputeValue3	ReputeID4	ReputeValue4	Parry	ParryValue	Sense	HitBase	PursuitRange	ShopRequireReputeLevel	MasterRequireReputeLevel	CraftMasterRequireReputeLevel	BankRequireReputeLevel	MailBoxRequireReputeLevel	QuestRequireReputeLevel	CanSeeName	AIDefaultMode	ImmunityMask	DropNotQuestItemFlag	_NormalDpsCof	DailyQuestCycle	DailyQuestOffset	_Intensity	_EquipLevel	NpcExp	ProgressID	HasAuction	AuctionOptionText	AuctionRequireReputeLevel	AchievementID	CampLootPrestige	Prestige	CoinType1	CoinAmount1	Contribution	SkillID5	SkillID6	SkillID7	SkillID8	SkillLevel5	SkillLevel6	SkillLevel7	SkillLevel8	SkillInterval5	SkillFirstInterval5	SkillInterval6	SkillFirstInterval6	SkillInterval7	SkillFirstInterval7	SkillInterval8	SkillFirstInterval8	SkillType5	SkillType6	SkillType7	SkillType8	SkillRate5	SkillRate6	SkillRate7	SkillRate8	SkillAniFrame5	SkillAniFrame6	SkillAniFrame7	SkillAniFrame8	SkillRestFrame5	SkillRestFrame6	SkillRestFrame7	SkillRestFrame8	GuardForceID	HasTongRepertory	TongRepertoryOptionText	TongRepertoryRequireReputeLevel	DynamicReviveMinTime	KnockedBackRate	KnockedDownRate	KnockedOffRate	RepulsedRate	PullRate	AddCampScore	BattleFieldID	BattleFieldSide	ReputeLevel1	ReputeLevel2	ReputeLevel3	ReputeLevel4	LogLootFlag	TitlePoint	Train	DropJustice	DropExamPrint	DropActivityAward	ValidReputeLootBuff	BuffReputeValue	BuffReputeLevel	HasGameCard	GameCardSaleOptionText	GameCardBuyOptionText	GameCardOrderOptionText	GameCardOrderBuyOptionText	CounterStealth	CounterStealthRange	HasCubPackage	CubPackageOptionText	CubPackageRequireReputeLevel	ForceDrop	IndependentDrop	IndependentDropCount	IndependentDropType	IsCostMana	CriticalDamagePowerBase	DisableSkillMove	HideLevel	DecreaseDamagePercent	ReturnNotRecoveryBlood	CanShareNpcKillByQuestEvent	IdentityVisiableID	CanSeeLifeNum	TouchWidth	HasSharePackage	SharePackageOptionText	SharePackageRequireReputeLevel	LeaveFightNotify	RecoverHP	BroadcastLookup	DropVigor	MaxLifeCount	SceneFilter	Drop1	Count1	Drop2	Count2	Drop3	Count3	Drop4	Count4	Drop5	Count5	Drop6	Count6	Drop7	Count7	Drop8	Count8	Drop9	Count9	Drop10	Count10	Drop11	Count11	Drop12	Count12	Drop13	Count13	Drop14	Count14	Drop15	Count15
123769						28	3			122			427	6	0	0		704800	855000000			54009806					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123769		0	0	0	0	28	1																													0	0	99999			88138										1392				九老洞					1			0		0		0																				4000	10000	-1							0	0	254					12	1544	0	4																																										28					0	0	0	0	0								1															2048									512	1						0																																								
123770						28	5	18		122			486	6	0	0		704800	855000000			54009806					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123770		0	0	0	0																															0	0	99999			88162										1392				九老洞					1			0		0		0																				4000	10000	-1							0	0	254					12	1544	0	4																																										28					0	0	0	0	0								1															2048									512	1						0																																								
123771						28		18		122			84	6	0	0		704800	855000000			54009806					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123771		0	0	0	0																															0	0	99999			88198										1392				九老洞					1			0		0		0																				4000	10000	-1							0	0	254					12	1544	0	4																																										28					0	0	0	0	0								1															2048									512	1						0																																								
123774	麒麟					28		9		122				6	0	0		704800	69938319			62944487					22	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123774		26083	13041	26083	13041	28	1																															99999			88194														九老洞					1			0		0		0																				1	10000	-1							0		254					5	9940	67612																																																0	0	0	0	0																							2048									512	1	1					0																																								
123777	暗梦仙体					28	7			122			61	6				704800	1000000000			414000000					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123777		0	0	0	0	35879	1	24				8																								0	0	99999			88008										2				九老洞					1			0		0		0					scripts/Map/九老洞/npc/6号_月泉淮/月泉淮分身.lua															4000	10000	-1									254					12	1544	0	6																																										28					0	0	0	0	0								1															2048									512	1											1	0.3			10																															
123778	月泉淮	拥月仙人				28	7			122			61	6				704800	855000000			54009806					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123778		0	0	0	0		1																													0	0	99999			88003	88004									1392				九老洞					1			0		0		0					scripts/Map/九老洞/npc/6号_月泉淮/月泉淮.lua															4000	10000	-1									254					12	1544	0	6																																										28					0	0	0	0	0								1															2048									512	1											1	0.3																																		
123779	月泉淮					0												180									22																			123779																																						4800																	九老洞								0		0		0																						3840									0																																																							1024	1024	1024	1024	1024																																	0																																														
123780						26		9		121				6	0	0		704800	99999999								30																			123780																																						99999999																	九老洞					1			0		0		0																						-1							0		254					5	3750		6																																										26					0	0	0	0	0																							2048										1						0								0																																
123781						26		9		121				6	0	0		704800	99999999								30																			123781																																						99999999																	九老洞					1			0		0		0																						-1							0		254					5	3750		6																																										26					0	0	0	0	0																							2048										1						0								0																																
123782	清梵					27				124			55	5				180	999999999			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123782		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88105	89270									2				九老洞					1			0		0		0																				4000	10000	3840									254					10	9940																																																	0	0	0	0	0																																512	1																																														
123783	谢云流					27				124			55	5				180	999999999			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123783		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88106										2				九老洞					1			0		0		0																				4000	10000	3840									254					10	9940																																																	0	0	0	0	0																																512	1																																														
123784	李忘生					27				124			55	5				180	999999999			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123784		0	0	24406	12203					1	1024	20	10	28661	1	320	32																					4800			88108										2				九老洞					1			0		0		0																				4000	10000	3840									254					10	9940																																																	0	0	0	0	0																																512	1																																														
123785	于睿					27				124			55	5				180	999999999			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123785		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88107										2				九老洞					1			0		0		0																				4000	10000	3840									254					10	9940																																																	0	0	0	0	0																																512	1																																														
123786	卓凤鸣					27				124			55	5				180	999999999			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123786		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88109										2				九老洞					1			0		0		0																				4000	10000	3840									254					10	9940																																																	0	0	0	0	0																																512	1																																														
123787	祁进					27				124			55	5				180	999999999			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123787		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88110										2				九老洞					1			0		0		0																				4000	10000	3840									254					10	9940																																																	0	0	0	0	0																																512	1																																														
123788	上官博玉					27				124			55	5				180	999999999			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123788		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88111										2				九老洞					1			0		0		0																				4000	10000	3840									254					10	9940																																																	0	0	0	0	0																																512	1																																														
123789	暗梦仙体的幻影					28				121				5				704800	9999999			9910273					24	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		123789		22826	0	0	0	28	1									144	144						1	212	160	2		64	24		1	32						99999999			88140										2				九老洞					1			0		0		0					scripts/Map/九老洞/npc/6号_月泉淮/迦楼罗连闪分身.lua															4000	10000	-1								5	254					10	9390	24324	6																																										28					0	0	0	0	0																							2048										1																																														
123790	暗梦仙体					28		9		122					0	0		180	1458025			1312222					22						2448	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		123790		8691	4346	8691	4346	28	1	43		1	1024	33	10																									4800																	九老洞					1			0		0		0																					10000	3840							0		3071						11190		6																																										28					1024	1024	1024	1024	1024																							2048									1536	0						0																																								
123791	星野剑阵					27				124				5				180	999999999			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123791		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88502										2				九老洞					1			0		0		0																				4000	10000	3840									254					10	9940		6																																															0	0	0	0	0																							2048									512	1																																														
123792	暗梦仙体					28		9		122					0	0		180	1458025			1312222					22						2448	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		123792		8691	4346	8691	4346	28	1	43		1	1024	33	10																									4800																	九老洞					1			0		0		0																					10000	3840							0		3071						11190		6																																										28					1024	1024	1024	1024	1024																							2048									1536	0						0																																								
123793	暗梦仙体					28		9		122					0	0		180	9999999			1312222					22						2448	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		123793		8691	4346	8691	4346	28	1	43		1	1024	33	10																									4800																	九老洞					1			0		0		0																					10000	3840							0		3071						11190		6																																										28					1024	1024	1024	1024	1024																							2048									1536	0						0																																								
123794	暗梦仙体					28		9		122					0	0		180	1458025			1312222					22						2448	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		123794		8691	4346	8691	4346	28	1	43		1	1024	33	10																									4800																	九老洞					1			0		0		0																					10000	3840							0		3071						11190		6																																															1024	1024	1024	1024	1024																							2048									1536	0																																														
123795	月落					28		9		122					0	0		180	1458025			1312222					22						2448	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		123795		8691	4346	8691	4346	28	1	43		1	1024	33	10																									4800																	九老洞					1			0		0		0																					10000	3840							0		3071						11190		6																																										28					1024	1024	1024	1024	1024																							2048									1536	0																																														
123796	落石					28		9		124					0	0		0	9999999			1312222					22						2448	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		123796		8691	4346	8691	4346	28	1	43		1	1024	33	10																									4800																	九老洞					1			0		0		0																					10000	3840							0		3071						11190		6																																															1024	1024	1024	1024	1024																							2048									1536	0																																														
123797	巨石					28				124			56	6				704800	26325000			3375612				12	24	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		27550	27550	27550	27550	27550		123797		4248	0	0	0	28	1																															99999			88112										2				九老洞					1			0		0		0					scripts/Map/九老洞/npc/6号_月泉淮/大落石.lua															500		-1									254					5	1437		6																																										28					0	0	0	0	0								1															2048				1						1														0																																
123798						28		9		124					0	0		180	1458025			1312222					22						2448	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		123798		8691	4346	8691	4346	28	1	43		1	1024	33	10																									4800																	九老洞					1			0		0		0																					10000	3840							0		3071						11190		6																																										28					1024	1024	1024	1024	1024																							2048									1536	0						0																																								
123799						27				124				5	0	0		180	863500			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123799		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88115										2				九老洞					1			0		0		0																				4000	10000	3840							0		254					10	9940		6																																															0	0	0	0	0																																512	1						0																																								
123800						28				124			489	5	0	0		0	16800000			16800000					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123800		0	0	0	0	28	1																															99999999			87993										2				九老洞					1			0		0		0																				1	10000	-1							0		254					10	4160		6																																										28					0	0	0	0	0																																512	1						0																																								
123801						28				122			489	5	0	0		0	16800000			16800000					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123801		0	0	0	0	28	1																															99999999			87994										2				九老洞					1			0		0		0																				1	10000	-1							0		254					10	4160																																												28					0	0	0	0	0																																512	1						0																																								
123803	内力沟壑					28		9		124			56	5	0	0		0	16800000			16800000					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123803		0	0	0	0	28	1																															99999999			87992										2				九老洞					1			0		0		0																				1	10000	-1							0		254					10	4160		6																																										28					0	0	0	0	0																							2048									512	1						0																																								
123804						27	15	9		124				5	0	0		180	999999999			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123804		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88521										2				九老洞					1			0		0		0																				4000	10000	3840							0		254					10	9940		6																																															0	0	0	0	0																																512	1						0																																								
123805						27				124				5	0			180	999999999			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123805		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88562										2				九老洞					1			0		0		0																				4000	10000	3840							0		254					10	9940		6																																															0	0	0	0	0																																512	1																																														
123806						27				124				5	0	0		180	999999999			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123806		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88537										2				九老洞					1			0		0		0																				4000	10000	3840							0		254					10	9940		6																																															0	0	0	0	0																																512	1						0																																								
123807	腐朽气息					28				124			489	5				0	20000000			16800000					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		27550	27550	27550	27550	27550		123807		0	0	0	0	28	1																															99999999			88123										2				九老洞					1			0		0		0																				1	10000	-1									254					10	4160		6																																										28					0	0	0	0	0																																512	1																																														
123808	被束缚的暗梦仙体					28				124			61	5				704800	87267375			9910273					24	10000	10000	10000	10000	10000	0	8619	8619	8619	8619	8619		27550	27550	27550	27550	27550		123808		22826	0	0	0	28	1									144	144						1	212	160	2		64	24		1	32						99999999			88121										2				九老洞					1			0		0		0					scripts/Map/九老洞/npc/6号_月泉淮/月茧远程分身.lua															4000	10000	-1								5	254					10	9390	24324	6																																										28					0	0	0	0	0																							2048									1536	1		8619																																												
123809	暗梦仙体					28				124			61	5				704800	87267375			9910273					24	10000	10000	10000	10000	10000	0	8619	8619	8619	8619	8619		27550	27550	27550	27550	27550		123809		22826	0	0	0	36021	1	64	64			8			1	64	64						1	212	160	2		64	24		1	32						99999999			88033										2				九老洞					1			0		0		0					scripts/Map/九老洞/npc/6号_月泉淮/月茧近战分身.lua															4000	10000	-1								5	254					10	9390	24324	6																																										28					0	0	0	0	0																							2048									1536	1																																														
123810	金翅鸟化身					28				124			61	5				704800	500000000			9910273					24	10000	10000	10000	10000	10000	0	8619	8619	8619	8619	8619		27550	27550	27550	27550	27550		123810		22826	0	0	0	35543	1									144	144						1	212	160	2		64	24		1	32						99999999			88031										2				九老洞					1			0		0		0																				4000	10000	-1								5	254					10	9390	24324	6																																										28					0	0	0	0	0																							2048									1536	1															10																															
123811	冰柱					28				124			56	6				704800	48000000			3375612				12	24	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		123811		4248	0	0	0																																	99999			88113										2				九老洞					1			0		0		0					scripts/Map/九老洞/npc/6号_月泉淮/冰柱.lua															500		-1									254					5	1437		6																																										28					0	0	0	0	0								1															2048				1						1														0																																
123812						28		9		122			427	5	0	0		0	16800000			16800000					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123812		0	0	0	0	28	1																															99999999			87991										2				九老洞					1			0		0		0																				1	10000	-1							0		254					10	4160		6																																										28					0	0	0	0	0																							2048									512	1						0																																								
123813	秽气					28				124			56	5				704800	1500000			9910273					8	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		27550	27550	27550	27550	27550		123813		22826	0	0	0	28	1									144	144						1	212	160	2		64	24		1	32						99999999			88116										2				九老洞					1			0		0		0																				4000	10000	-1								5						10	9390	24324	6																																										28																																2048																																																								
123817	月泉淮					28		9		123					0	0		704800	550800000								22																			123817																																						4800																	九老洞					1			0		0		0																						3840							0		3071								6																																										28					1024	1024	1024	1024	1024																							2048										0						0																																								
123830	暗梦仙体					28				124			61	5				704800	51000000			9910273					24	10000	10000	10000	10000	10000	0	8619	8619	8619	8619	8619		27550	27550	27550	27550	27550		123830		22826	0	0	0	35881	1					0	0			144	144						1	212	160	2		64	24		1	32						99999999			89571										2				九老洞					1			0		0		0																				4000	10000	-1								5	254					10	9390	24324	6																																										28					0	0	0	0	0																							2048									8619	1																																														
123832	掩日					28				124			56	6				704800	12000000			3375612				12	24	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		27550	27550	27550	27550	27550		123832		4248	2124	4248	2124	28	1																															99999			88114										2				九老洞					1			0		0		0					scripts/Map/九老洞/npc/6号_月泉淮/落剑.lua															500		-1									254					5	1437		6																																										28					0	0	0	0	0								1															2048				1						1														0																																
123833						27				124				5	0	0		180	863500			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123833		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88537										2				九老洞					1			0		0		0																				4000	10000	3840							0		254					10	9940		6																																															0	0	0	0	0																																512	1						0																																								
123834						28				124				5	0	0		180	863500			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123834		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88537										2				九老洞					1			0		0		0																				4000	10000	3840							0		254					10	9940		6																																										28					0	0	0	0	0																																512	1						0																																								
123835						26		9		121				6	0	0		704800	99999999								30																			123835																																						99999999																	九老洞					1			0		0		0																						-1							0		254					5	3750		6																																										26					0	0	0	0	0																							2048										1						0								0																																
123842	不渡					28				122				5				0	53873240			4181488					26	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123842		122468	0	24935	12468									32075	1	160	64			64	24																	99999999			88068										2				九老洞					1			0		0		0																				4000	10000	-1								5	310					10	3960		3																																										28					0	0	0	0	0																							2048									512	1																																														
123843						28		9		122			320		0	0		180	999999999								22																			123843						35401	1																															4800			89641										2				九老洞					1			0		0		0																						3840							0		254								3																																										28					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
123847						28		9		122			320		0	0		180	999999999								22																			123847																																						4800													2				九老洞					1			0		0		0																						3840							0		254								3																																										28					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
123849						26		9		111					0	0		704800	99999999								22																			123849																																						9999																	九老洞					1			0		0		0																						-1							0		254																																																		26					0	0	0	0	0																							2048										1																																														
123852	没藏呼月			3		26				124						0		180									22																			123852						28	1																															4800			88715														九老洞								0		0		0					scripts/Map/九老洞/npc/周边/没藏呼月.lua																	3840									0																																																		26					1024	1024	1024	1024	1024																																	0	1					0																																								
123853	魏华					28		9		122				6	0	0		704800	100000000			100000000					22	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123853		189006	0	189006	94504																																	99999													2				九老洞					1			0		0		0																				1	10000	-1							0		254					15	9940	450750																																											28					0	0	0	0	0																							2048									512	1																																														
123859						28		9		122			166		0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		123859																																						99999			88292										2				九老洞			3		1			0		0		0																				1	10000	-1							0		254																																																		28					0	0	0	0	0																							2048									512	1						0																																								
123860	风洞					28		9		122			56		0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		123860						28	1																															99999			88024										2				九老洞			3		1			0		0		0																				1	10000	-1							0		254								4																																										28					0	0	0	0	0																							2048									512	1						0																																								
123877	岑伤					28		9		122			32		0	0		180	999999999								22																			123877																																						4800													2				九老洞					1			0		0		0																						3840									254								3																																										28					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
123878	大量秽气					28				124			56	5				704800	200000000			9910273					4	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		27550	27550	27550	27550	27550		123878		22826	0	0	0	28	1									144	144						1	212	160	2		64	24		1	32						99999999			88117										2				九老洞					1			0		0		0																				4000	10000	-1								5						10	9390	24324	6																																										28																																2048																									10																															
123879						28				124				5	0			704800	1890000			9910273					24	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		123879		22826	0	0	0	35524	1									144	144						1	212	160	2		64	24		1	32						99999999			88518										2				九老洞								0		0		0																				4000	10000	-1							0	5	254					10	9390	24324	6																																										28					0	0	0	0	0																							2048										1																																														
123880						28		9		124				5	0			180	863500			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123880		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88118										2				九老洞					1			0		0		0																				4000	10000	3840							0		254					10	9940																																												28					0	0	0	0	0																							2048									512	1																																														
123881						27		9		124			56	5	0			180	863500			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123881		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88503	89416	89417	89418	89419	89420	89421				2				九老洞					1			0		0		0																				4000	10000	3840							0		254					10	9940		6																																															0	0	0	0	0																							2048									512	1																																														
123885						26		9		121				6	0	0		704800	99999999								30																			123885																																						99999999																	九老洞					1			0		0		0																						-1							0		254					5	3750		6																																										26					0	0	0	0	0																							2048										1						0								0																																
123886						28	5	9		122			320		0	0		180	999999999								40																			123886																																						4800			88052										2				九老洞					1			0		0		0																						3840							0		254								3																																										28					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
123891	山猴					27				122			55	5				180	863500			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123891		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88082										2				九老洞					1			0		0		0					scripts/Map/九老洞/npc/6号_月泉淮/小动物.lua															4000	10000	3840									254					10	9940		6																																															0	0	0	0	0																																512	1																																														
123892	野兔					27				122			55	5				180	863500			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123892		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88083										2				九老洞					1			0		0		0					scripts/Map/九老洞/npc/6号_月泉淮/小动物.lua															4000	10000	3840									254					10	9940		6																																															0	0	0	0	0																																512	1																																														
123893	山鼠					27				122			55	5				180	863500			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123893		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88084										2				九老洞					1			0		0		0					scripts/Map/九老洞/npc/6号_月泉淮/小动物.lua															4000	10000	3840									254					10	9940		6																																															0	0	0	0	0																																512	1																																														
123894	蛇					27				122			55	5				180	863500			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123894		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88085										2				九老洞					1			0		0		0					scripts/Map/九老洞/npc/6号_月泉淮/小动物.lua															4000	10000	3840									254					10	9940		6																																															0	0	0	0	0																																512	1																																														
123895	蜥蜴					27				122			55	5				180	863500			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		123895		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88086										2				九老洞					1			0		0		0					scripts/Map/九老洞/npc/6号_月泉淮/小动物.lua															4000	10000	3840									254					10	9940		6																																															0	0	0	0	0																																512	1																																														
123896	金之内力					28	5	5		122			56					180	999999999			1165638					6						0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123896		7846	3923	7846	3923	28	1	43		1	1024	33	10																									4800			88073										2				九老洞					1			0		0		0																					10000	3840									254						9940		6																																										28					0	0	0	0	0																																	1																																														
123897	木之内力					28	5	5		122			56					180	999999999			1165638					6						0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123897		7846	3923	7846	3923	28	1	43		1	1024	33	10																									4800			88074										2				九老洞					1			0		0		0																					10000	3840									254						9940		6																																										28					0	0	0	0	0																																	1																																														
123898	水之内力					28	5	5		122			56					180	999999999			1165638					6						0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123898		7846	3923	7846	3923	28	1	43		1	1024	33	10																									4800			88075										2				九老洞					1			0		0		0																					10000	3840									254						9940		6																																										28					0	0	0	0	0																																	1																																														
123899	火之内力					28	5	5		122			56					180	999999999			1165638					6						0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123899		7846	3923	7846	3923	28	1	43		1	1024	33	10																									4800			88076										2				九老洞					1			0		0		0																					10000	3840									254						9940		6																																										28					0	0	0	0	0																																	1																																														
123900	土之内力					28	5	5		122			56					180	999999999			1165638					6						0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123900		7846	3923	7846	3923	28	1	43		1	1024	33	10																									4800			88077										2				九老洞					1			0		0		0																					10000	3840									254						9940		6																																										28					0	0	0	0	0																																	1																																														
123918						28		18		122			219		0	0		704800	99999999			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		123918		5240	2620	5240	2620																																	99999			88103										2				九老洞					1			0		0		0																					10000	-1							0		254						8840	5099																																											28					0	0	0	0	0																							2048										0																																														
123919	麒麟					28		9		122				6	0	0		704800	69938319			62944487					22	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		123919		26083	13041	26083	13041	28	1																															99999																	九老洞					1			0		0		0																				1	10000	-1							0		254					5	9940	67612																																																0	0	0	0	0																							2048									512	1	1					0																																								
123921						26	5	18		122					0	0		704800	99999999								22																			123921																																						99999													2				九老洞					1			0		0		0																						-1							0		254																																																		26					0	0	0	0	0																							2048										0																																														
