ID	Name	Title	Model	Kind	CampRequire	ForceID	MoveMode	Species	DropClassID	Level	AdjustLevel	Height	TouchRange	Intensity	IsSelectable	CanSeeLifeBar	AlarmRange	ReviveTime	MaxLife	LifeReplenish	LifeReplenishPercent	MaxMana	ManaReplenish	ManaReplenishPercent	MaxRage	WalkSpeed	RunSpeed	PhysicsAttackHit	SolarMagicHit	NeutralMagicHit	LunarMagicHit	PoisonMagicHit	Dodge	PhysicsCriticalStrike	SolarCriticalStrike	NeutralCriticalStrike	LunarCriticalStrike	PoisonCriticalStrike	PhysicsDefenceMax	PhysicsShieldBase	SolarMagicDefence	NeutralMagicDefence	LunarMagicDefence	PoisonMagicDefence	NpcDialogID	AIType	AIParamTemplateID	MeleeWeaponDamageBase	MeleeWeaponDamageRand	RangeWeaponDamageBase	RangeWeaponDamageRand	SkillID1	SkillLevel1	SkillInterval1	SkillFirstInterval1	SkillType1	SkillRate1	SkillAniFrame1	SkillRestFrame1	SkillID2	SkillLevel2	SkillInterval2	SkillFirstInterval2	SkillType2	SkillRate2	SkillAniFrame2	SkillRestFrame2	SkillID3	SkillLevel3	SkillInterval3	SkillFirstInterval3	SkillType3	SkillRate3	SkillAniFrame3	SkillRestFrame3	SkillID4	SkillLevel4	SkillInterval4	SkillFirstInterval4	SkillType4	SkillRate4	SkillAniFrame4	SkillRestFrame4	ThreatTime	ThreatPercent	OverThreatPercent	RepresentID1	RepresentID2	RepresentID3	RepresentID4	RepresentID5	RepresentID6	RepresentID7	RepresentID8	RepresentID9	RepresentID10	CorpseDoodadID	MoneyMin	MoneyMax	MoneyDropRate	MapName	MasterID	CraftMasterID	RaceClass	CombatType	IsSpecial	JumpSpeed	IdleDialog1	IdleDialogRate1	IdleDialog2	IdleDialogRate2	IdleDialog3	IdleDialogRate3	IdleDialogAfterQuest	IdleDialogQuestID	HasBank	HasMailBox	ScriptName	MailOptionText	BankOptionText	SkillMasterOptionText	CraftMasterOptionText	ReputeID1	ReputeValue1	ReputeID2	ReputeValue2	ReputeID3	ReputeValue3	ReputeID4	ReputeValue4	Parry	ParryValue	Sense	HitBase	PursuitRange	ShopRequireReputeLevel	MasterRequireReputeLevel	CraftMasterRequireReputeLevel	BankRequireReputeLevel	MailBoxRequireReputeLevel	QuestRequireReputeLevel	CanSeeName	AIDefaultMode	ImmunityMask	DropNotQuestItemFlag	_NormalDpsCof	DailyQuestCycle	DailyQuestOffset	_Intensity	_EquipLevel	NpcExp	ProgressID	HasAuction	AuctionOptionText	AuctionRequireReputeLevel	AchievementID	CampLootPrestige	Prestige	CoinType1	CoinAmount1	Contribution	SkillID5	SkillID6	SkillID7	SkillID8	SkillLevel5	SkillLevel6	SkillLevel7	SkillLevel8	SkillInterval5	SkillFirstInterval5	SkillInterval6	SkillFirstInterval6	SkillInterval7	SkillFirstInterval7	SkillInterval8	SkillFirstInterval8	SkillType5	SkillType6	SkillType7	SkillType8	SkillRate5	SkillRate6	SkillRate7	SkillRate8	SkillAniFrame5	SkillAniFrame6	SkillAniFrame7	SkillAniFrame8	SkillRestFrame5	SkillRestFrame6	SkillRestFrame7	SkillRestFrame8	GuardForceID	HasTongRepertory	TongRepertoryOptionText	TongRepertoryRequireReputeLevel	DynamicReviveMinTime	KnockedBackRate	KnockedDownRate	KnockedOffRate	RepulsedRate	PullRate	AddCampScore	BattleFieldID	BattleFieldSide	ReputeLevel1	ReputeLevel2	ReputeLevel3	ReputeLevel4	LogLootFlag	TitlePoint	Train	DropJustice	DropExamPrint	DropActivityAward	ValidReputeLootBuff	BuffReputeValue	BuffReputeLevel	HasGameCard	GameCardSaleOptionText	GameCardBuyOptionText	GameCardOrderOptionText	GameCardOrderBuyOptionText	CounterStealth	CounterStealthRange	HasCubPackage	CubPackageOptionText	CubPackageRequireReputeLevel	ForceDrop	IndependentDrop	IndependentDropCount	IndependentDropType	IsCostMana	CriticalDamagePowerBase	DisableSkillMove	HideLevel	DecreaseDamagePercent	ReturnNotRecoveryBlood	CanShareNpcKillByQuestEvent	IdentityVisiableID	CanSeeLifeNum	TouchWidth	HasSharePackage	SharePackageOptionText	SharePackageRequireReputeLevel	LeaveFightNotify	RecoverHP	BroadcastLookup	DropVigor	MaxLifeCount	SceneFilter	Drop1	Count1	Drop2	Count2	Drop3	Count3	Drop4	Count4	Drop5	Count5	Drop6	Count6	Drop7	Count7	Drop8	Count8	Drop9	Count9	Drop10	Count10	Drop11	Count11	Drop12	Count12	Drop13	Count13	Drop14	Count14	Drop15	Count15
122649	乐临川					28		9		124				6	0	0		704800	78733379			70860041					22	10000	10000	10000	10000	10000	0	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		122649		32417	16208	32417	16208																																	99999																	25人英雄武狱黑牢					1			0		0		0																				1	10000	-1							0		254					5	11190	71712																																											28					0	0	0	0	0																							2048									1536	1	1					0																																								
122650	浩气盟弟子					26				122								180									22	10000	10000	10000	10000	10000		4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122650						28	1																															4800			86914														25人英雄武狱黑牢							<G>何谓剑道，何为剑心……	1024		0		0																				2000	10000	3840									0																																																							1024	1024	1024	1024	1024																																	0						0										1																														
122651	铁索					28		3		122				5				704800	107500000			0					22	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122651		107584	53791	107584	53791																																	99999			86856										2				25人英雄武狱黑牢					1			0		0		0					scripts/Map/武狱黑牢/npc/5号_武云阙/铁索.lua															1	10000	-1									254					14	9940	93906																																											28					0	0	0	0	0																							2048									512	1																																														
122652	翁幼之					28		9		124					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122652						28	1																															99999			86757										2				25人英雄武狱黑牢			3		1			0		0		0																				1	10000	-1							0		254								1																																										28					0	0	0	0	0																							2048									512	1						0																																								
122653	丐帮弟子					26				122								180									22	10000	10000	10000	10000	10000		4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122653						28	1																															4800			86915	87020													25人英雄武狱黑牢							<G>何谓剑道，何为剑心……	1024		0		0																				2000	10000	3840									0																																																							1024	1024	1024	1024	1024																																	0						0										1																														
122654	乐临川					28		9		124				6	0	0		704800	78733379			70860041					22	10000	10000	10000	10000	10000	0	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		122654		32417	16208	32417	16208																																	99999			86555														25人英雄武狱黑牢					1			0		0		0																				1	10000	-1							0		254					5	11190	71712																																											28					0	0	0	0	0																							2048									1536	1	1					0																																								
122655	乐临川					28		9		124				6	0	0		704800	78733379			70860041					22	10000	10000	10000	10000	10000	0	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		122655		32417	16208	32417	16208																																	99999																	25人英雄武狱黑牢					1			0		0		0																				1	10000	-1							0		254					5	11190	71712																																											28					0	0	0	0	0																							2048									1536	1	1					0																																								
122656	丐帮弟子					26				122								180									22	10000	10000	10000	10000	10000		4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122656						28	1																															4800			86917														25人英雄武狱黑牢							<G>何谓剑道，何为剑心……	1024		0		0																				2000	10000	3840									0																																																							1024	1024	1024	1024	1024																																	0						0										1																														
122657						26		9		124					0	0		704800	99999999								30																			122657																																						99999999																	25人英雄武狱黑牢					1			0		0		0																						-1							0		254						4		4																																										26					0	0	0	0	0																							2048										1														0																																
122658	永宁寺僧人					26				122								180									22	10000	10000	10000	10000	10000		4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122658						28	1																															4800			86918														25人英雄武狱黑牢							<G>何谓剑道，何为剑心……	1024		0		0																				2000	10000	3840									0																																																							1024	1024	1024	1024	1024																																	0						0										1																														
122659	乐临川					28		9		124				6	0	0		704800	78733379			70860041					22	10000	10000	10000	10000	10000	0	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		122659		32417	16208	32417	16208																																	99999			86364														25人英雄武狱黑牢					1			0		0		0																				1	10000	-1							0		254					5	11190	71712																																											28					0	0	0	0	0																							2048									1536	1	1					0																																								
122660						28		9		124			56		0	0		704800	99999999								30																			122660																																						99999999			86600														25人英雄武狱黑牢					1			0		0		0																						-1							0		254						4		4																																										28					0	0	0	0	0																							2048										1						0								0																																
122661	永宁寺僧人					26				122								180									22	10000	10000	10000	10000	10000		4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122661						28	1																															4800			86919														25人英雄武狱黑牢							<G>何谓剑道，何为剑心……	1024		0		0																				2000	10000	3840									0																																																							1024	1024	1024	1024	1024																																	0						0										1																														
122662	浮影					28		5		124				6				704800	6972000			70860041					22	10000	10000	10000	10000	10000	0	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		122662		32417	16208	32417	16208	28	1																															99999			86559														25人英雄武狱黑牢					1			0		0		0					scripts/Map/武狱黑牢/npc/2号_乐临川/浮影.lua															1	10000	-1									254					5	11190	71712																																																0	0	0	0	0																							2048									1536	1	1																																													
122663						28		18		124				6	0	0		704800	9960000			70860041					22	10000	10000	10000	10000	10000	0	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		122663		32417	16208	32417	16208	28	1																															99999																	25人英雄武狱黑牢					1			0		0		0																				1	10000	-1							0		254					5	11190	71712																																																0	0	0	0	0																							2048									1536	1	1					0																																								
122664	和慧					26				122								180									22	10000	10000	10000	10000	10000		4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122664						28	1																															4800			86920														25人英雄武狱黑牢							<G>何谓剑道，何为剑心……	1024		0		0																				2000	10000	3840									0																																																							1024	1024	1024	1024	1024																																	0						0										1																														
122665						28		18		124				6	0	0		704800	78733379			70860041					22	10000	10000	10000	10000	10000	0	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		122665		32417	16208	32417	16208	28	1																															99999																	25人英雄武狱黑牢					1			0		0		0																				1	10000	-1							0		254					5	11190	71712																																																0	0	0	0	0																							2048									1536	1	1					0																																								
122666	张九峰	接引人				0				123			68					180	786995			708295					22						1242	491	491	491	491	491		1367	130	130	130	130		122666		3943	1972	3943	1972	22444	1																															4800			86921											770	2351	838860	25人英雄武狱黑牢								0		0		0					scripts/Map/武狱黑牢/npc/周边/接引人.lua																10000	3840									0						6040																																																	1024	1024	1024	1024	1024																																	0																																														
122667	美梦					28				120								704800	99999999			0					22						2010	794	794	794	794	794		2211	211	211	211	211		122667		5880	2940	5880	2940																																	99999													2				25人英雄武狱黑牢					1			0		0		0																					10000	-1									254						8840	0																																											28					0	0	0	0	0																							2048										1																																														
122668	时风	血魔				28				124			67	6				704800	279930000			3375612				12	24	10000	10000	10000	10000	10000	0	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		122668		4767	0	0	0	34052	3																															99999			86595										1392				25人英雄武狱黑牢					1			0		0		0					scripts/Map/武狱黑牢/npc/1号_时风/时风.lua															1	10000	-1									254					5	1437		1																																										28					0	0	0	0	0								1															2048				1					1536	1			0									0		0	10																															
122669	薛华	声望商		3		267				121			60			0		704800	60000000			50000000					30						0	66	66	66	66	66		1906	1906	1906	1906	1906		122669		269	135	269	135	22444	1	30		1	1024	20	10																									99999999			86922														25人英雄武狱黑牢					1		<G>你们尽管前去，装备修理就交给我吧。	100		0		0																						-1									254						9390	0																																											267					0	0	0	0	0																							2048										1						0								0																																
122670						28		9		124			320		0	0		604800	999999999								22																			122670																																						9999													2				25人英雄武狱黑牢					1			0		0		0																						-1							0		254								4																																										28					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
122671						26		9		121				6	0	0		704800	99999999								30																			122671																																						99999999																	25人英雄武狱黑牢					1			0		0		0																						-1							0		254					5	3750		1																																										26					0	0	0	0	0																							2048										1						0								0																																
122672	残魂					27		5		120				5				704800	900000000			0					22	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122672		176785	88392	176785	88392	28	1	80																														99999			86929										2				25人英雄武狱黑牢			3		1			0		0		0					scripts/Map/武狱黑牢/npc/6号_翁幼之/残魂.lua															4000	10000	-1									254					13	9390	36486	1																																										27					0	0	0	0	0																							2048									512	1			1																																											
122673	翁幼之					28		9		124					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122673						28	1																															99999													2				25人英雄武狱黑牢			3		1			0		0		0																				1	10000	-1							0		254								1																																										28					0	0	0	0	0																							2048									512	1						0																																								
122674						26		9		121				6	0	0		704800	99999999								30																			122674																																						99999999																	25人英雄武狱黑牢					1			0		0		0																						-1							0		254					5	3750		1																																										26					0	0	0	0	0																							2048										1						0								0																																
122675	翁幼之					28		9		124					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122675						28	1																															99999													2				25人英雄武狱黑牢			3		1			0		0		0																				1	10000	-1							0		254								1																																										28					0	0	0	0	0																							2048									512	1						0																																								
122676						28		9		124					0	0		704800	550800000								22																			122676																																						4800																	25人英雄武狱黑牢					1			0		0		0																						3840							0		3071																																																		28					1024	1024	1024	1024	1024																							2048										0						0																																								
122677	流民					26				122			1324					180									22	10000	10000	10000	10000	10000		4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122677						28	1																															4800			87369	87370	87371												25人英雄武狱黑牢							<G>何谓剑道，何为剑心……	1024		0		0																				2000	10000	3840									0																																																							1024	1024	1024	1024	1024																																	0						0										1																														
122678						28		9		124					0	0		704800	550800000								22																			122678						31970	1																															4800			86603														25人英雄武狱黑牢					1			0		0		0																						3840							0		3071																																																		28					1024	1024	1024	1024	1024																							2048										0						0																																								
122680						28		9		124					0	0		704800	550800000								22																			122680																																						4800			86512														25人英雄武狱黑牢					1			0		0		0																						3840							0		3071																																																		28					1024	1024	1024	1024	1024																							2048										0						0																																								
122681	武家弟子					28				121				5				0	11011415			9910273					30	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122681		61491	30745	61491	30745	28	1																															96			86942	87036													25人英雄武狱黑牢								0		0		0																				4000	10000	-1								5	254					10	9390																																												28					0	0	0	0	0																																	1																																														
122682	牛波	黑血驯兽师				28				124				6				704800	357000000			113376066					26	10000	10000	10000	10000	10000	0	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		122682		283994	0	0	0	34366	1																															99999			86713										1392				25人英雄武狱黑牢					1			0		0		0					scripts/Map/武狱黑牢/npc/3号_牛波/牛波.lua															1	10000	-1									254					15	11190	478083	3																																										28					0	0	0	0	0								1															2048									1536	1															10																															
122683	解家弟子					28				121				5				0	11011415			9910273					30	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122683		61491	30745	61491	30745	28	1																															96			86939	87039													25人英雄武狱黑牢								0		0		0																				4000	10000	-1								5	254					10	9390																																												28					0	0	0	0	0																																	1																																														
122684	月泉宗弟子					28				121				5				0	11011415			9910273					30	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122684		61491	30745	61491	30745	28	1																															96			86941														25人英雄武狱黑牢								0		0		0																				4000	10000	-1								5	254					10	9390																																												28					0	0	0	0	0																																	1																																														
122685						26		5		120					0	0		704800	99999999			12					22						12	5	5	5	5	5		13						122685		5	3	5	3																																	99999			86947										2				25人英雄武狱黑牢					1			0		0		0																					10000	-1							0		254						4	54																																											26					0	0	0	0	0																							2048										0																																														
122686	解兰舟					28		9		124			641		0	0		704800	99999999								30																			122686																																						99999			86949										2				25人英雄武狱黑牢					1			0		0		0																						-1							0		254																																																		28					0	0	0	0	0																							2048										1																																														
122687	时风宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122687	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人英雄武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_high.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	奉天证道/25人公共掉落/siderite_120.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_1_1.tab	1	群侠万变/Raid武狱黑牢英雄25人/wyhlyxsuipian.tab	1																				
122688	时风宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122688	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人英雄武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_high.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	奉天证道/25人公共掉落/siderite_120.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_1_1.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_1_2.tab	1	群侠万变/Raid武狱黑牢英雄25人/wyhlyxsuipian.tab	1																		
122689	时风宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122689	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人英雄武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_high.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	奉天证道/25人公共掉落/siderite_120.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_1_1.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_1_2.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_1_3.tab	1	群侠万变/Raid武狱黑牢英雄25人/wyhlyxsuipian.tab	1																
122690	时风宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122690	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人英雄武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_high.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	奉天证道/25人公共掉落/siderite_120.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_1_1.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_1_2.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_1_3.tab	1	群侠万变/Raid武狱黑牢英雄25人/T32_1.tab	1	群侠万变/Raid武狱黑牢英雄25人/wyhlyxsuipian.tab	1														
122691	时风宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122691	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人英雄武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_high.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	奉天证道/25人公共掉落/siderite_120.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_1_1.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_1_2.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_1_3.tab	1	群侠万变/Raid武狱黑牢英雄25人/T32_1.tab	2	群侠万变/Raid武狱黑牢英雄25人/wyhlyxsuipian.tab	1														
122692	时风宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122692	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人英雄武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_high.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	奉天证道/25人公共掉落/siderite_120.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_1_1.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_1_2.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_1_3.tab	1	群侠万变/Raid武狱黑牢英雄25人/T32_1.tab	3	群侠万变/Raid武狱黑牢英雄25人/wyhlyxsuipian.tab	1														
122693	乐临川宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122693	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人英雄武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	2			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_high.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	奉天证道/25人公共掉落/siderite_120.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_2_1.tab	1	群侠万变/Raid武狱黑牢英雄25人/wyhlyxteshu2_1.tab	1	群侠万变/Raid武狱黑牢英雄25人/wyhlyxsuipian.tab	1																		
122694	乐临川宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122694	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人英雄武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	2			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_high.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	奉天证道/25人公共掉落/siderite_120.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_2_1.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_2_2.tab	1	群侠万变/Raid武狱黑牢英雄25人/wyhlyxteshu2_2.tab	1	群侠万变/Raid武狱黑牢英雄25人/wyhlyxsuipian.tab	1																
122695	乐临川宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122695	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人英雄武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	2			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_high.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	奉天证道/25人公共掉落/siderite_120.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_2_1.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_2_2.tab	1	群侠万变/Raid武狱黑牢英雄25人/gear_2_3.tab	1	群侠万变/Raid武狱黑牢英雄25人/wyhlyxteshu2_3.tab	1	群侠万变/Raid武狱黑牢英雄25人/wyhlyxsuipian.tab	1														
