GroupID	NpcTemplateID	MaxCount	PlayerDiff	RandomDiff	Daily	ScriptName	Quest1	Quest2	Quest3	Quest4	Quest5	Quest6	Quest7	Quest8	Quest9	Quest10	Quest11	Quest12	Quest13	Quest14	Quest15	Quest16	Quest17	Quest18	Quest19	Quest20	Quest21	Quest22	Quest23	Quest24	Quest25	Quest26	Quest27	Quest28	Quest29	Quest30	Quest31	Quest32	PrepGroupID	PrepGroupCount
646	63728	10	1	1	0		19476	19477	19478	19485	19486	19487	19488	19489	19490	19491	19492	19493	19494	19495																				
647	63728	10	1	1	0		19532	19533	19534	19535	19536	19537	19538	19539	19540	19541																								
648	63734	1	0	0	0		19514																																	
649	63732	1	1	1	0		19570	19571	19573	19576	19580	19564	19565	19563	19601	19610	19613	22902	19804	19805	19707	22880	22884	22890	22894															
650	63732	1	1	1	0		19569	19575	19577	19578	19567	19587	19584	19672	19611	19614	19806	19706	22876	22881	22885	22891	22892	22900	22903															
651	63732	1	1	1	0		19566	19574	19562	19579	19568	19572	19585	19615	19612	19671	19807	19708	22879	22886	22888	22893	22899	22901																
652	14211	1	0	1	0		19265	19267	19266	19268	19269	19616	19271	19261	19273	19274	19255	22946	22949	25443	25444																			
653	14211	1	0	1	0		19622	19253	19619	19272	19270	19617	19247	19263	19620	19621	19623	22947	22948	25446	25445																			
654	869	1	0	1	0		25449	25450	25451	25452	25851	26338																												
655	14211	1	0	1	0		26346																																	
656	64623	1	0	0	0		19690																																	
657	61877	4	0	0	0		19700																																	
658	63754	4	0	0	0		19701																																	
659	64460	4	0	0	0		19702																																	
660	64556	4	0	0	0		19703																																	
661	7606	1	0	0	0		19744																																	
662	7605	1	0	0	0		19734																																	
663	7605	1	0	0	0		19736																																	
664	7605	1	0	0	0		19737																																	
665	7605	1	0	0	0		19738																																	
666	7605	1	0	0	0		19739																																	
667	7606	1	0	0	0		19740																																	
668	7606	1	0	0	0		19741																																	
669	7606	1	0	0	0		19742																																	
670	7606	1	0	0	0		19743																																	
671	7604	1	0	0	0		19745																																	
672	7604	1	0	0	0		19746																																	
673	7604	1	0	0	0		19747																																	
674	7604	1	0	0	0		19748																																	
675	7604	1	0	0	0		19749																																	
676	7607	1	0	0	0		19750																																	
677	7607	1	0	0	0		19751																																	
678	7607	1	0	0	0		19752																																	
679	7607	1	0	0	0		19753																																	
680	7607	1	0	0	0		19754																																	
681	55775	1	0	0	0		19817																																	
682	65006	1	0	0	0		19881																																	
683	65596	1	0	0	0		20097																																	
684	65920	1	0	0	0		20125																																	
685	65920	1	0	0	0		20141																																	
686	65920	1	0	0	0		20140																																	
687	65920	1	0	0	0		20139																																	
688	65920	1	0	0	0		20148																																	
689	65920	1	0	0	0		20149																																	
690	65920	1	0	0	0		20150																																	
691	65920	1	0	0	0		20151																																	
692	64489	1	0	0	0		20220																																	
693	25637	1	0	0	1		20294	20295	20296	20297	20298	20299	20300	20302	20303																									
694	99583	1	0	0	0		22169																																	
695	67195	1	0	0	0		20306																																	
696	67195	1	0	0	0		20307																																	
697	67195	1	0	0	0		20308																																	
698	67196	1	0	0	0		20309																																	
699	67196	1	0	0	0		20310																																	
700	67196	1	0	0	0		20311																																	
701	67267	1	0	0	0		20372																																	
702	68801	1	1	1	0		21070	21071	21072	21073	21074	21075	21076	21077	21078	21079																								
703	16747	1	0	0	0	scripts/RandomQuest/门派任务限制场景.lua	21068																																	
706	68608	1	1	1	0		21034	21035																																
707	68608	1	1	1	0		21103	21107																																
708	68608	1	1	1	0		21036	21037																																
709	68608	1	1	1	0		21116	21105																																
710	68608	1	1	1	0		21039	21040																																
711	68608	1	1	1	0		21104	21108																																
712	68608	1	1	1	0		21041	21042																																
713	68608	1	1	1	0		21117	21106																																
714	69603	1	0	0	0		21433																																	
715	70035	1	0	0	0		21596																																	
716	70035	1	0	0	0		21597																																	
717	69886	1	0	0	0		21595																																	
718	99195	1	0	0	0		21776																																	
719	70720	1	0	0	0		21751																																	
720	99203	1	0	0	0		21752																																	
721	99271	1	1	1	0		21808	21809	21810	21811	21812	21813	21814	21815	21816	21817	21818	21819																						
722	99203	1	0	0	0		21882																																	
723	99483	1	0	0	0		21924																																	
724	100127	1	0	0	0		22072																																	
725	100179	1	1	1	0		22316	22317	22318																															
726	101011	1	0	0	0		22450																																	
727	101012	1	0	0	0		22451																																	
728	100967	1	0	0	0		22195																																	
729	100967	1	0	0	0		22196																																	
730	100967	1	0	0	0		22197																																	
731	100961	1	0	0	0		22198																																	
732	100961	1	0	0	0		22199																																	
733	100961	1	0	0	0		22200																																	
734	16747	1	0	0	0	scripts/RandomQuest/门派任务限制场景.lua	22757																																	
735	16747	1	0	0	0	scripts/RandomQuest/门派任务限制场景.lua	22758																																	
736	102143	3	1	1	0		22760	22761	22762	22763	22764	22765																												
737	16747	1	0	0	0	scripts/RandomQuest/门派任务限制场景.lua	22766																																	
738	16747	1	0	0	0	scripts/RandomQuest/门派任务限制场景.lua	22767																																	
739	102144	3	1	1	0		22769	22774	22771	22772	22773																													
740	16747	1	0	0	0	scripts/RandomQuest/门派任务限制场景.lua	22775																																	
741	16747	1	0	0	0	scripts/RandomQuest/门派任务限制场景.lua	22776																																	
742	102148	3	1	1	0		22778	22779	22780	22781	22782	22783																												
743	101195	1	0	0	0		22700																																	
744	101182	8	1	1	0		22823	22824	22825	22826	22827	22828	22829	22830	22832																									
745	101182	8	1	1	0		22684	22686	22687	22688	22689	22690	22692	22693	22694	22695	22696	22697	22698	22699	22833																			
746	101189	1	1	1	0		22875	22882	22908	22897	22889	22910	22911																											
747	101189	1	1	1	0		22907	22877	22887	22898	22912	22895																												
748	101189	1	1	1	0		22878	22883	22906	22909	22896	22913																												
750	16747	1	0	0	0	scripts/RandomQuest/门派任务限制场景.lua	21067																																	
751	102364	3	1	1	0		22835	22836	22837	22838	22839	22840	22841																											
752	16747	1	0	0	0	scripts/RandomQuest/门派任务限制场景.lua	22842																																	
753	16747	1	0	0	0	scripts/RandomQuest/门派任务限制场景.lua	22929																																	
754	102534	3	1	1	0		22844	22845	22846	22847	22848	22849	22850																											
755	16747	1	0	0	0	scripts/RandomQuest/门派任务限制场景.lua	22851																																	
756	16747	1	0	0	0	scripts/RandomQuest/门派任务限制场景.lua	22930																																	
757	102800	1	0	0	0		23015																																	
758	102801	1	0	0	0		23016																																	
759	102802	1	0	0	0		23018																																	
760	102803	1	0	0	0		23017																																	
761	101154	1	0	0	0		23055																																	
763	9727	1	0	0	0		23153																																	
764	7731	1	0	0	0		23157																																	
765	7744	1	0	0	0		23156																																	
766	10729	1	0	0	0		23155																																	
767	99269	1	0	0	0		23154																																	
768	103333	1	0	0	0		23210																																	
769	103330	1	0	0	0		23235																																	
770	103623	1	0	0	0		23267																																	
771	104327	1	0	0	0																																			
772	104325	1	0	1	0		25148																																	
773	99203	1	0	0	0		23701																																	
774	106245	1	0	0	0		23808																																	
775	106004	1	1	1	0		23893	23894	23895	23896	23897	23898	23899	23900	23901	23902																								
776	106004	1	1	1	0		23890																																	
777	106004	1	1	1	0		23905	23904																																
778	106004	1	1	1	0		23907	23908																																
779	106937	2	1	1	0		23910	23911	23913	23914																														
780	106933	1	0	0	0		23892																																	
781	106004	1	1	1	0		23915	23916	23917	23918	23919	23920	23921	23922	23923	23924																								
782	106004	1	1	1	0		23930																																	
783	106004	1	1	1	0		23925	23929																																
784	106004	1	1	1	0		23927	23928																																
785	16747	1	0	0	0	scripts/RandomQuest/门派任务限制场景.lua	24002																																	
786	16747	1	0	0	0	scripts/RandomQuest/门派任务限制场景.lua	24004																																	
787	105016	1	1	1	0		24010	24011	24012	24013																														
788	105016	3	1	1	0		24018	24019	24020																															
789	104671	3	1	1	0		24021	24022	24023																															
790	105152	3	1	1	0		24024	24025	24026																															
791	105149	3	1	1	0		24027	24028	24029																															
792	106007	1	0	0	0		24113																																	
793	107829	1	0	0	0		24220																																	
794	107829	1	0	0	0		24221																																	
795	107829	1	0	0	0		24218																																	
796	107829	1	0	0	0		24219																																	
797	107829	1	0	0	0		24224																																	
798	107829	1	0	0	0		24225																																	
799	107829	1	0	0	0		24222																																	
800	107829	1	0	0	0		24223																																	
801	107829	1	0	0	0		24226																																	
802	107829	1	0	0	0		24227																																	
803	107829	1	0	0	0		24232																																	
804	107829	1	0	0	0		24233																																	
805	107829	1	0	0	0		24228																																	
806	107829	1	0	0	0		24229																																	
807	107829	1	0	0	0		24230																																	
808	107829	1	0	0	0		24231																																	
809	107829	1	0	0	0		24236																																	
810	107829	1	0	0	0		24237																																	
811	107829	1	0	0	0		24234																																	
812	107829	1	0	0	0		24235																																	
813	107829	1	0	0	0		24238																																	
814	107829	1	0	0	0		24239																																	
815	107829	1	0	0	0		24240																																	
816	107829	1	0	0	0		24241																																	
817	107829	1	0	0	0		24242																																	
818	107829	1	0	0	0		24243																																	
819	107829	1	0	0	0		24244																																	
820	107829	1	0	0	0		24245																																	
821	107829	1	0	0	0		24246																																	
822	107829	1	0	0	0		24247																																	
823	107829	1	0	0	0		24248																																	
824	107829	1	0	0	0		24249																																	
825	107829	1	0	0	0		24250																																	
826	107829	1	0	0	0		24251																																	
828	69820	1	1	1	0		24351	24352	24353																															
829	69820	1	0	0	0		24355																																	
831	108309	1	0	0	0		24382																																	
832	108309	1	0	0	0		24406																																	
833	108309	1	0	0	0		24407																																	
834	110590	1					25033																																	
835	110590	1					25034																																	
836	110590	1					25035																																	
837	110591	1					25036																																	
838	110591	1					25037																																	
839	110591	1					25038																																	
840	111156	1					25160																																	
841	111192	1	1	1			25167	25168																																
842	111195	1					25169																																	
843	111116	1					25172																																	
844	111040	1					25180																																	
845	111341	1					25185																																	
846	111341	1					25186																																	
847	111341	1					25187																																	
848	111341	1					25188																																	
849	111341	1					25189																																	
850	111764	6	1	1			25222	25329	25332	25233	25224	25226	25320	25321	25322	25323	25324	25336	25223	25339	25333	25334	25335	25225																
851	111762	1			0		25220																																	
852	111763	1	1	1			25360	25363	25366	25369	25370	25374	25499	25376	25379																									
853	111763	1	1	1			25361	25365	25367	25371	25373	25383	25355	25380	25382																									
854	111763	1	1	1			25362	25364	25368	25372	25375	25498	25377	25378	25381																									
855	111764	6	1	1			25350	25351	25352	25353	25354	25356	25357	25359																										
856	112577	1					25346																																	
857	112779	1					25384																																	
858	112983	3	1	1			25429	25430	25431	25432	25433	25434	25435																											
859	16747	1				scripts/RandomQuest/门派任务限制场景.lua	25436																																	
860	16747	1				scripts/RandomQuest/门派任务限制场景.lua	25437																																	
861	111455	1					25574																																	
862	120622	1					25589																																	
863	120631	1					25584																																	
864	113625	1					25724																																	
865	120916	1					25732																																	
866	122092	1					25780																																	
867	123176	21	1	1			25868	25869	25868	25869	25868	25869	25868	25869	25868	25869	25868	25869	25868	25869	25868	25869	25868	25869	25868	25869	25868	25869												
868	123185	21	1	1			25920	25921	25920	25921	25920	25921	25920	25921	25920	25921	25920	25921	25920	25921	25920	25921	25920	25921	25920	25921	25920	25921												
869	123177	21	1	1			25906	25907	25906	25907	25906	25907	25906	25907	25906	25907	25906	25907	25906	25907	25906	25907	25906	25907	25906	25907	25906	25907												
870	123187	21	1	1			25932	25933	25932	25933	25932	25933	25932	25933	25932	25933	25932	25933	25932	25933	25932	25933	25932	25933	25932	25933	25932	25933												
871	123186	21	1	1			25941	25943	25941	25943	25941	25943	25941	25943	25941	25943	25941	25943	25941	25943	25941	25943	25941	25943	25941	25943	25941	25943												
872	123188	21	1	1			25948	25949	25948	25949	25948	25949	25948	25949	25948	25949	25948	25949	25948	25949	25948	25949	25948	25949	25948	25949	25948	25949												
873	123189	21	1	1			25936	25937	25936	25937	25936	25937	25936	25937	25936	25937	25936	25937	25936	25937	25936	25937	25936	25937	25936	25937	25936	25937												
874	123600	1	0	0	0		26084																																	
875	123600	1	0	0	0		26087																																	
876	123600	1	0	0	0		26090																																	
877	123914	1	0	0	0		26214																																	
878	124053	1	0	0	0		26261																																	
879	124530	3	1	1	0		26299	26300	26301																															
880	125949	3	1	1	0		26396	26397	26398	26399	26400	26401																												
881	16747	1	0	0	0	scripts/RandomQuest/门派任务限制场景.lua	26402																																	
882	16747	1	0	0	0	scripts/RandomQuest/门派任务限制场景.lua	26403																																	
883	125850	1	0	0	0		26464																																	
884	125850	1	0	0	0		26477																																	
885	126017	1	0	0	0		26455																																	
