ID	ItemTabType	ItemTabIndex	RewardsPrice	CoinPrice	StartTime	EndTime	Discount	DisStartTime	DisEndTime	CanBuyMultiple	CanFreeTryOn	CanPreview	GlobalCounterID	CoolDownID	ForbidPeerPay	ForbidDisCoupon	GameWorldStartDuration	CustomType	IsReal	SecondDiscount	SecondDisStartTime	SecondDisEndTime	SecondDisFatherID	PreOrderID	GameWorldStartInDuration	NoDisCustomType	IsCallScript	VoucherCanUseTypeMask	VoucherCannotUseTypeMask	FullLevelWGBuyCountLimit
1437	8	19270	500	9000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1438	8	18296	1800	36000	-1	-1	50	-1	1699833600	0	0		0				0	0	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1439	5	28687	-1	19800	1500584400	-1	100	1529280000	-1	0	0		286				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1440	5	28699	-1	12000	-1	1589439600	50	1501138800	1502694000	1	0		0		1	1	0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1441	5	28702	-1	68000	1502139600	-1	100	-1	-1	0	0		287				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1442	5	28703	-1	48000	1502139900	-1	100	-1	-1	0	0		288				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1443	5	28704	-1	28000	1502140200	-1	100	-1	-1	0	0		289				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1444	5	28705	-1	38000	1502140500	-1	100	-1	-1	0	0		290				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1445	5	28706	-1	28000	1502140800	-1	100	-1	-1	0	0		291				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1446	5	28707	-1	18000	1502141100	-1	100	-1	-1	0	0		292				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1447	5	28708	-1	10000	1502141400	-1	100	-1	-1	0	0		293				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1448	5	28732	-1	88800	1503177300	1503177480	100	-1	-1	0	0		0		1	1	0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1449	5	28736	-1	88800	1503177300	1503177480	100	-1	-1	0	0		0		1	1	0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1450	5	28739	-1	88800	1503608400	-1	100	1529280000	-1	0	0		294				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1451	5	28740	-1	18800	1503608700	-1	100	1529280000	-1	0	0		295				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1452	5	28747	-1	9900	-1	1502927999	70	1529280000	1529366400	0	0		302				0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1453	5	28511	-1	9900	1503609900	-1	100	1529280000	-1	0	0		303				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1454	5	28741	-1	16800	1503609300	1512975600	70	1529280000	1529366400	0	0		296				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1455	5	28742	-1	16800	1503609300	1512975600	70	1529280000	1529366400	0	0		297				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1456	5	28743	-1	16800	1503609300	-1	100	1529280000	-1	0	0		298				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1457	5	28744	-1	10800	1503609600	-1	100	1529280000	-1	0	0		299				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1458	5	28745	-1	10800	1503609600	1512975600	70	1529280000	1529366400	0	0		300				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1459	5	28746	-1	10800	1503609600	1512975600	70	1529280000	1529366400	0	0		301				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1460	5	28730	-1	88800	1503605700	1505372400	100	-1	-1	0	0		304				0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1461	5	28734	-1	88800	1503605700	1505372400	100	-1	-1	0	0		305				0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1462	5	28758	-1	68800	1503605700	1514790000	100	-1	-1	0	0		306				0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1463	5	28759	-1	68800	1503605700	1514790000	100	-1	-1	0	0		307				0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1464	5	28760	-1	68800	1503605700	1514790000	100	-1	-1	0	0		308				0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1465	5	28761	-1	68800	1503605700	1514790000	100	-1	-1	0	0		309				0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1466	5	28762	-1	68800	1503605700	1514790000	100	-1	-1	0	0		310				0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1467	5	28763	-1	68800	1503605700	1514790000	100	-1	-1	0	0		311				0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1468	5	28764	-1	38000	1503558000	1505372400	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1469	8	18368	1500	18000	-1	1567062000	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1470	8	18369	1500	18000	-1	1567062000	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1471	8	18366	1500	18000	-1	1567062000	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1472	8	18367	1500	18000	-1	1567062000	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1473	5	28767	2500	36000	-1	1567062000	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1474	5	28766	2500	36000	-1	1567062000	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1475	5	27083	3600	72000	-1	1567062000	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1476	5	28769	3600	72000	-1	1567062000	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1477	5	28768	3600	72000	-1	1567062000	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1478	8	18380	3600	72000	-1	1567062000	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1479	8	19546	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1480	8	19547	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1481	8	19548	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1482	8	19549	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1483	8	19550	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1484	8	19551	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1485	8	19552	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1486	8	19553	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1487	8	19554	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1488	8	19555	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1489	8	19556	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1490	8	19557	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1491	8	19558	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1492	8	19559	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1493	8	19560	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1494	8	19567	800	15000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1495	8	19561	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1496	8	19562	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1497	8	19563	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1498	8	19568	800	15000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1499	8	19564	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1500	8	19565	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1501	8	19566	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1502	8	19569	800	15000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1503	5	44191	-1	2800	1698908400	1699833600	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1504	5	28772	-1	100	1503956400	-1	100	1529280000	-1	0	0		312				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1505	5	28773	-1	100	1503954000	-1	100	1529280000	-1	0	0		313				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1506	5	28774	-1	52000	1513114800	-1	100	1529280000	-1	0	0		314				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1507	5	28775	-1	28800	1503955200	-1	100	1529280000	-1	0	0		315				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1508	5	28776	-1	16800	1503955500	-1	100	1529280000	-1	0	0		316				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1509	5	28777	-1	8800	1513114800	-1	100	1529280000	-1	0	0		317				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1510	5	28778	-1	18800	1503956100	-1	100	1529280000	-1	0	0		318				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1511	5	28780	-1	52000	1503952200	-1	100	-1	-1	1	0		319	1042		1	0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1512	5	28779	-1	100	1579935600	1580713200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1513	5	28782	-1	100	1579935600	1580713200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1514	5	28784	-1	52000	1503951300	1503951480	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1515	5	28798	-1	15000	1504508400	1505113200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1516	5	28799	-1	15000	1504508400	1505113200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1517	5	28800	-1	15000	1504508400	1505113200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1518	5	28817	-1	48000	1506632400	-1	100	-1	-1	0	0		320				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1519	5	28818	-1	38000	1506632400	-1	100	-1	-1	0	0		321				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1520	5	28819	-1	28000	1506632400	-1	100	-1	-1	0	0		322				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1521	5	28820	-1	18000	1506632400	-1	100	-1	-1	0	0		323				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1522	5	28821	-1	10000	1506632400	-1	100	-1	-1	0	0		324				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1523	5	28747	-1	9900	1506632700	1512975600	70	1529280000	1529366400	0	0		325				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1524	5	28687	-1	19800	1513113000	-1	100	1529280000	-1	0	0		326				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1525	5	28778	-1	18800	1513114800	-1	100	1529280000	-1	0	0		327				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1526	5	28739	-1	88800	1513113000	-1	100	1529280000	-1	0	0		328				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1527	5	28740	-1	18800	1513113000	-1	100	1529280000	-1	0	0		329				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1528	8	19601	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1529	8	19602	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1530	8	19603	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1531	8	19604	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1532	8	19605	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1533	8	19606	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1534	8	19607	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1535	8	19608	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1536	8	19609	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1537	8	19610	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1538	8	19611	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1539	8	19612	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1540	8	19613	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1541	8	19614	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1542	8	19615	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1543	8	19622	800	15000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1544	8	19616	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1545	8	19617	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1546	8	19618	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1547	8	19623	800	15000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1548	8	19619	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1549	8	19620	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1550	8	19621	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1551	8	19624	800	15000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1552	5	28833	-1	28000	1506582000	1508396400	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1553	5	28831	-1	78800	1506631500	1506631680	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1554	5	28832	-1	78800	1506629700	1529910000	100	-1	-1	1	0		330	1070			0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1555	8	19304	800	15000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1556	8	19305	800	15000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1557	8	19306	500	9000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1558	8	19307	500	9000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1559	8	20294	1800	36000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1560	5	28844	-1	12800	1507075200	1507507200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1561	5	28845	-1	12800	1507075200	1507507200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1562	8	19630	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1563	8	19631	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1564	8	19632	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1565	8	19633	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1566	8	19634	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1567	8	19635	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1568	8	19636	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1569	8	19637	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1570	8	19638	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1571	8	19639	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1572	8	19640	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1573	8	19641	300	5000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1574	8	19642	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1575	8	19643	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1576	8	19644	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1577	8	19651	800	15000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1578	8	19645	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1579	8	19646	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1580	8	19647	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1581	8	19652	800	15000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1582	8	19648	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1583	8	19649	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1584	8	19650	300	6000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1585	8	19653	800	15000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1586	8	19340	800	15000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1587	8	19341	800	15000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1588	8	19342	500	9000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1589	8	19343	500	9000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1590	8	20986	1800	36000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1591	5	28210	-1	6800	1508533200	-1	100	1529280000	-1	0	0		331				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1592	5	28211	-1	6800	1508533200	-1	100	1529280000	-1	0	0		332				0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1593	5	29016	-1	52000	1508530500	-1	100	-1	-1	0	0		333	1042	1		0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1595	5	29015	-1	15000	1508530500	1510297200	100	1508482800	-1	0	0		0		1	1	0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1596	5	29067	-1	10000	1509519600	1510358400	100	-1	-1	1	0		0		1	1	0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1597	5	29068	-1	2000	1509519600	1510358400	100	-1	-1	1	0		0		1	1	0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1598	5	29069	-1	1000	1509519600	1510358400	100	-1	-1	1	0		0		1	1	0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1599	5	29079	-1	7800	1513114200	-1	70	1529280000	1529366400	0	0		335			1	0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1600	5	29080	-1	7800	1513114200	-1	70	1529280000	1529366400	0	0		336			1	0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1601	5	29081	-1	7800	1513114200	-1	70	1529280000	1529366400	0	0		337			1	0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1602	5	29082	-1	7800	1513114200	-1	70	1529280000	1529366400	0	0		338			1	0	-1	1	100	-1	-1	0	0	0	-1	0	0	0	-1
1603	5	29049	-1	68800	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1604	5	29050	-1	68800	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1605	5	29051	-1	68800	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1606	5	29052	-1	68800	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1607	5	29053	-1	68800	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1608	5	29054	-1	68800	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1609	5	29055	-1	28000	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1610	5	29056	-1	28000	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1611	5	29057	-1	28000	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1612	5	29058	-1	28000	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1613	5	29059	-1	28000	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1614	5	29060	-1	28000	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1615	5	29061	-1	28000	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1616	5	29062	-1	28000	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1617	5	29063	-1	28000	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1618	5	29064	-1	28000	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1619	5	29065	-1	28000	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1620	5	29066	-1	28000	1510358400	1510444800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	1	0	0	0	-1
1621	5	26108	10	-1	1514530800	1515196800	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1622	5	29085	100	-1	1666854000	1699833600	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1623	8	19403	800	15000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1624	8	19404	800	15000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1625	8	19405	500	9000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1626	8	19406	500	9000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1627	8	19438	1800	36000	-1	-1	50	-1	1699833600	0	0		0				0	1	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1628	8	604	9000	380000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1629	8	601	7000	280000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1630	8	13706	1500	28000	-1	-1	50	-1	1699833600	0	0		0				0	0	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1631	8	11343	1500	28000	-1	-1	50	-1	1699833600	0	0		0				0	0	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1632	8	17597	1800	36000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1633	8	17865	800	15000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1634	8	17651	1000	18000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
1635	8	17817	800	15000	-1	-1	50	-1	1699833600	0	0		0				0	2	0	100	-1	-1	0	0	0	-1	0	0	0	-1
