SubType	RepresentID	ColorID	ForceID	ID
2	546	4	0	4252
2	546	5	0	4253
2	546	6	0	4254
2	547	1	0	4255
2	547	2	0	4256
2	547	3	0	4257
2	547	4	0	4258
2	547	5	0	4259
2	547	6	0	4260
2	548	1	0	4261
2	548	2	0	4262
2	548	3	0	4263
2	548	4	0	4264
2	549	1	0	4265
2	549	2	0	4266
2	549	3	0	4267
2	549	4	0	4268
2	550	1	0	4269
2	551	1	0	4270
2	552	1	0	4271
2	553	1	0	4272
2	554	1	0	4273
2	555	1	0	4274
2	556	1	0	4275
2	557	1	0	4277
2	557	2	0	4278
2	557	3	0	4279
2	557	4	0	4280
2	557	5	0	4281
2	557	6	0	4282
2	558	1	0	4283
2	558	2	0	4284
2	558	3	0	4285
2	558	4	0	4286
2	558	5	0	4287
2	558	6	0	4288
2	559	1	0	4289
2	560	1	0	4290
2	561	1	0	4291
2	561	2	0	4292
2	561	3	0	4293
2	561	4	0	4294
2	561	5	0	4295
2	561	6	0	4296
2	562	1	0	4297
2	562	2	0	4298
2	562	3	0	4299
2	562	4	0	4300
2	562	5	0	4301
2	562	6	0	4302
2	564	1	0	4653
2	564	2	0	4654
2	564	3	0	4655
2	564	4	0	4656
2	564	5	0	4657
2	564	6	0	4658
2	565	1	0	4659
2	565	2	0	4660
2	565	3	0	4661
2	565	4	0	4662
2	565	5	0	4663
2	565	6	0	4664
2	566	1	0	4665
2	566	2	0	4666
2	566	3	0	4667
2	566	4	0	4668
2	567	1	0	4669
2	567	2	0	4670
2	567	3	0	4671
2	567	4	0	4672
2	568	1	0	4673
2	568	2	0	4674
2	568	3	0	4675
2	568	4	0	4676
2	568	5	0	4677
2	568	6	0	4678
2	569	1	0	4679
2	569	2	0	4680
2	569	3	0	4681
2	569	4	0	4682
2	569	5	0	4683
2	569	6	0	4684
2	570	1	0	4685
2	570	2	0	4686
2	570	3	0	4687
2	570	4	0	4688
2	570	5	0	4689
2	570	6	0	4690
2	571	1	0	4691
2	571	2	0	4692
2	571	3	0	4693
2	571	4	0	4694
2	571	5	0	4695
2	571	6	0	4696
2	572	1	0	4697
2	573	1	0	4698
2	574	1	0	4699
2	575	1	0	4700
2	575	2	0	4701
2	575	3	0	4702
2	575	4	0	4703
2	575	5	0	4704
2	575	6	0	4705
2	576	1	0	4706
2	576	2	0	4707
2	576	3	0	4708
2	576	4	0	4709
2	576	5	0	4710
2	576	6	0	4711
2	577	1	0	4712
2	577	2	0	4713
2	577	3	0	4714
2	577	4	0	4715
2	578	1	0	4716
2	578	2	0	4717
2	578	3	0	4718
2	578	4	0	4719
2	579	1	0	4720
2	579	2	0	4721
2	579	3	0	4722
2	579	4	0	4723
2	579	5	0	4724
2	579	6	0	4725
2	580	1	0	4726
2	580	2	0	4727
2	580	3	0	4728
2	580	4	0	4729
2	580	5	0	4730
2	580	6	0	4731
2	582	1	0	4732
2	582	2	0	4733
2	582	3	0	4734
2	582	4	0	4735
2	582	5	0	4736
2	582	6	0	4737
2	583	1	0	4738
2	583	2	0	4739
2	583	3	0	4740
2	583	4	0	4741
2	583	5	0	4742
2	583	6	0	4743
2	584	1	0	4744
2	584	2	0	4745
2	584	3	0	4746
2	584	4	0	4747
2	585	1	0	4748
2	585	2	0	4749
2	585	3	0	4750
2	585	4	0	4751
2	280	1	1	4752
2	280	2	1	4757
2	280	3	1	4762
2	280	4	1	4767
2	281	1	2	4772
2	281	2	2	4777
2	281	3	2	4782
2	281	4	2	4787
2	285	1	3	4792
2	285	2	3	4797
2	285	3	3	4802
2	285	4	3	4807
2	284	1	4	4812
2	284	2	4	4817
2	284	3	4	4822
2	284	4	4	4827
2	283	1	5	4832
2	283	2	5	4837
2	283	3	5	4842
2	283	4	5	4847
2	282	1	6	4852
2	282	2	6	4857
2	282	3	6	4862
2	282	4	6	4867
2	293	1	7	4872
2	293	2	7	4877
2	293	3	7	4882
2	293	4	7	4887
2	279	1	8	4892
2	279	2	8	4897
2	279	3	8	4902
2	279	4	8	4907
2	286	1	9	4912
2	286	2	9	4917
2	286	3	9	4922
2	286	4	9	4927
2	287	1	10	4932
2	287	2	10	4937
2	287	3	10	4942
2	287	4	10	4947
2	288	1	21	4952
2	288	2	21	4957
2	288	3	21	4962
2	288	4	21	4967
2	289	1	22	4972
2	289	2	22	4977
2	289	3	22	4982
2	289	4	22	4987
2	290	1	23	4992
2	290	2	23	4997
2	290	3	23	5002
2	290	4	23	5007
2	291	1	0	5012
2	291	2	0	5017
2	291	3	0	5022
2	291	4	0	5027
2	292	1	0	5032
2	292	2	0	5037
2	292	3	0	5042
2	292	4	0	5047
2	586	0	0	5052
2	587	0	0	5053
2	588	1	0	5054
2	588	2	0	5055
2	588	3	0	5056
2	588	4	0	5057
2	588	5	0	5058
2	588	6	0	5059
2	589	1	0	5060
2	589	2	0	5061
2	589	3	0	5062
2	589	4	0	5063
2	589	5	0	5064
2	589	6	0	5065
2	590	1	0	5066
2	590	2	0	5067
2	590	3	0	5068
2	590	4	0	5069
2	591	1	0	5070
2	591	2	0	5071
2	591	3	0	5072
2	591	4	0	5073
2	592	1	0	5074
2	592	2	0	5075
2	592	3	0	5076
2	592	4	0	5077
2	592	5	0	5078
2	592	6	0	5079
2	593	1	0	5080
2	593	2	0	5081
2	593	3	0	5082
2	593	4	0	5083
2	593	5	0	5084
2	593	6	0	5085
2	594	1	0	5086
2	594	2	0	5087
2	594	3	0	5088
2	594	4	0	5089
2	594	5	0	5090
2	594	6	0	5091
2	595	1	0	5092
2	595	2	0	5093
2	595	3	0	5094
2	595	4	0	5095
2	595	5	0	5096
2	595	6	0	5097
2	596	0	0	5098
2	597	0	0	5099
2	598	0	0	5100
2	599	0	0	5101
2	600	0	0	5102
2	601	1	0	5103
2	601	2	0	5104
2	601	3	0	5105
2	601	4	0	5106
2	601	5	0	5107
2	601	6	0	5108
2	602	1	0	5109
2	602	2	0	5110
2	602	3	0	5111
2	602	4	0	5112
2	602	5	0	5113
2	602	6	0	5114
2	603	1	0	5115
2	603	2	0	5116
2	603	3	0	5117
2	603	4	0	5118
2	603	5	0	5119
2	603	6	0	5120
2	604	1	0	5121
2	604	2	0	5122
2	604	3	0	5123
2	604	4	0	5124
2	604	5	0	5125
2	604	6	0	5126
2	605	0	0	5127
2	606	1	0	5128
2	606	2	0	5129
2	606	3	0	5130
2	606	4	0	5131
2	606	5	0	5132
2	606	6	0	5133
2	607	1	0	5134
2	607	2	0	5135
2	607	3	0	5136
2	607	4	0	5137
2	607	5	0	5138
2	607	6	0	5139
2	295	1	1	5153
2	295	2	1	5158
2	295	3	1	5163
2	295	4	1	5168
2	296	1	2	5173
2	296	2	2	5178
2	296	3	2	5183
2	296	4	2	5188
2	301	1	3	5193
2	301	2	3	5198
2	301	3	3	5203
2	301	4	3	5208
2	300	1	4	5213
2	300	2	4	5218
2	300	3	4	5223
2	300	4	4	5228
2	299	1	5	5233
2	299	2	5	5238
2	299	3	5	5243
2	299	4	5	5248
2	297	1	6	5253
2	297	2	6	5258
2	297	3	6	5263
2	297	4	6	5268
2	298	1	7	5273
2	298	2	7	5278
2	298	3	7	5283
2	298	4	7	5288
2	294	1	8	5293
2	294	2	8	5298
2	294	3	8	5303
2	294	4	8	5308
2	302	1	9	5313
2	302	2	9	5318
2	302	3	9	5323
2	302	4	9	5328
2	303	1	10	5333
2	303	2	10	5338
2	303	3	10	5343
2	303	4	10	5348
2	304	1	21	5353
2	304	2	21	5358
2	304	3	21	5363
2	304	4	21	5368
2	305	1	22	5373
2	305	2	22	5378
2	305	3	22	5383
2	305	4	22	5388
2	306	1	23	5393
2	306	2	23	5398
2	306	3	23	5403
2	306	4	23	5408
2	307	1	0	5413
2	307	2	0	5418
2	307	3	0	5423
2	307	4	0	5428
2	308	1	0	5433
2	308	2	0	5438
2	308	3	0	5443
2	308	4	0	5448
2	312	1	1	5588
2	312	2	1	5593
2	312	3	1	5598
2	312	4	1	5603
2	313	1	2	5608
2	313	2	2	5613
2	313	3	2	5618
2	313	4	2	5623
2	318	1	3	5628
2	318	2	3	5633
2	318	3	3	5638
2	318	4	3	5643
2	317	1	4	5648
2	317	2	4	5653
2	317	3	4	5658
2	317	4	4	5663
2	316	1	5	5668
2	316	2	5	5673
2	316	3	5	5678
2	316	4	5	5683
2	314	1	6	5688
2	314	2	6	5693
2	314	3	6	5698
2	314	4	6	5703
2	315	1	7	5708
2	315	2	7	5713
2	315	3	7	5718
2	315	4	7	5723
2	311	1	8	5728
2	311	2	8	5733
2	311	3	8	5738
2	311	4	8	5743
2	319	1	9	5748
2	319	2	9	5753
2	319	3	9	5758
2	319	4	9	5763
2	320	1	10	5768
2	320	2	10	5773
2	320	3	10	5778
2	320	4	10	5783
2	321	1	21	5788
2	321	2	21	5793
2	321	3	21	5798
2	321	4	21	5803
2	322	1	22	5808
2	322	2	22	5813
2	322	3	22	5818
2	322	4	22	5823
2	323	1	23	5828
2	323	2	23	5833
2	323	3	23	5838
2	323	4	23	5843
2	324	1	0	5848
2	324	2	0	5853
2	324	3	0	5858
2	324	4	0	5863
2	325	1	0	5868
2	325	2	0	5873
2	325	3	0	5878
2	325	4	0	5883
2	328	1	1	5952
2	328	2	1	5957
2	328	3	1	5962
2	328	4	1	5967
2	329	1	2	5972
2	329	2	2	5977
2	329	3	2	5982
2	329	4	2	5987
2	334	1	3	5992
2	334	2	3	5997
2	334	3	3	6002
2	334	4	3	6007
2	333	1	4	6012
2	333	2	4	6017
2	333	3	4	6022
2	333	4	4	6027
2	332	1	5	6032
2	332	2	5	6037
2	332	3	5	6042
2	332	4	5	6047
2	330	1	6	6052
2	330	2	6	6057
2	330	3	6	6062
2	330	4	6	6067
2	331	1	7	6072
2	331	2	7	6077
2	331	3	7	6082
2	331	4	7	6087
2	327	1	8	6092
2	327	2	8	6097
2	327	3	8	6102
2	327	4	8	6107
2	335	1	9	6112
2	335	2	9	6117
2	335	3	9	6122
2	335	4	9	6127
2	336	1	10	6132
2	336	2	10	6137
2	336	3	10	6142
2	336	4	10	6147
2	337	1	21	6152
2	337	2	21	6157
2	337	3	21	6162
2	337	4	21	6167
2	338	1	22	6172
2	338	2	22	6177
2	338	3	22	6182
2	338	4	22	6187
2	339	1	23	6192
2	339	2	23	6197
2	339	3	23	6202
2	339	4	23	6207
2	340	1	24	6212
2	340	2	24	6217
2	340	3	24	6222
2	340	4	24	6227
2	341	1	24	6232
2	341	2	24	6237
2	341	3	24	6242
2	341	4	24	6247
2	342	1	0	6252
2	342	2	0	6257
2	342	3	0	6262
2	342	4	0	6267
2	343	1	0	6272
2	343	2	0	6277
2	343	3	0	6282
2	343	4	0	6287
2	345	1	0	6318
2	345	2	0	6323
2	345	3	0	6328
2	345	4	0	6333
2	345	6	0	7629
2	346	0	3	6370
2	350	0	4	6375
2	347	0	6	6380
2	349	0	7	6385
2	348	0	8	6390
2	352	1	8	6411
2	352	2	8	6416
2	352	3	8	6421
2	352	4	8	6426
2	353	1	1	6431
2	353	2	1	6436
2	353	3	1	6441
2	353	4	1	6446
2	354	1	2	6451
2	354	2	2	6456
2	354	3	2	6461
2	354	4	2	6466
2	355	1	6	6471
2	355	2	6	6476
2	355	3	6	6481
2	355	4	6	6486
2	356	1	7	6491
2	356	2	7	6496
2	356	3	7	6501
2	356	4	7	6506
2	357	1	5	6511
2	357	2	5	6516
2	357	3	5	6521
2	357	4	5	6526
2	358	1	4	6531
2	358	2	4	6536
2	358	3	4	6541
2	358	4	4	6546
2	359	1	3	6551
2	359	2	3	6556
2	359	3	3	6561
2	359	4	3	6566
2	360	1	9	6571
2	360	2	9	6576
2	360	3	9	6581
2	360	4	9	6586
2	361	1	10	6591
2	361	2	10	6596
2	361	3	10	6601
2	361	4	10	6606
2	362	1	21	6611
2	362	2	21	6616
2	362	3	21	6621
2	362	4	21	6626
2	363	1	22	6631
2	363	2	22	6636
2	363	3	22	6641
2	363	4	22	6646
2	364	1	23	6651
2	364	2	23	6656
2	364	3	23	6661
2	364	4	23	6666
2	365	1	24	6671
2	365	2	24	6676
2	365	3	24	6681
2	365	4	24	6686
2	366	1	0	6691
2	366	2	0	6696
2	366	3	0	6701
2	366	4	0	6706
2	367	1	0	6711
2	367	2	0	6716
2	367	3	0	6721
2	367	4	0	6726
2	375	1	8	6812
2	375	2	8	6817
2	375	3	8	6822
2	375	4	8	6827
2	376	1	1	6832
2	376	2	1	6837
2	376	3	1	6842
2	376	4	1	6847
2	377	1	2	6852
2	377	2	2	6857
2	377	3	2	6862
2	377	4	2	6867
2	378	1	6	6872
2	378	2	6	6877
2	378	3	6	6882
2	378	4	6	6887
2	379	1	7	6892
2	379	2	7	6897
2	379	3	7	6902
2	379	4	7	6907
2	380	1	5	6912
2	380	2	5	6917
2	380	3	5	6922
2	380	4	5	6927
2	381	1	4	6932
2	381	2	4	6937
2	381	3	4	6942
2	381	4	4	6947
2	382	1	3	6952
2	382	2	3	6957
2	382	3	3	6962
2	382	4	3	6967
2	383	1	9	6972
2	383	2	9	6977
2	383	3	9	6982
2	383	4	9	6987
2	384	1	10	6992
2	384	2	10	6997
2	384	3	10	7002
2	384	4	10	7007
2	385	1	21	7012
2	385	2	21	7017
2	385	3	21	7022
2	385	4	21	7027
2	386	1	22	7032
2	386	2	22	7037
2	386	3	22	7042
2	386	4	22	7047
2	387	1	23	7052
2	387	2	23	7057
2	387	3	23	7062
2	387	4	23	7067
2	388	1	24	7072
2	388	2	24	7077
2	388	3	24	7082
2	388	4	24	7087
2	389	1	25	7093
2	389	2	25	7098
2	389	3	25	7103
2	389	4	25	7108
2	390	1	25	7113
2	390	2	25	7118
2	390	3	25	7123
2	390	4	25	7128
2	391	1	0	7133
2	391	2	0	7138
2	391	3	0	7143
2	391	4	0	7148
2	392	1	0	7153
2	392	2	0	7158
2	392	3	0	7163
2	392	4	0	7168
2	400	0	8	7241
2	401	1	8	7386
2	401	2	8	7391
2	401	3	8	7396
2	401	4	8	7401
2	402	1	1	7246
2	402	2	1	7251
2	402	3	1	7256
2	402	4	1	7261
2	403	1	2	7266
2	403	2	2	7271
2	403	3	2	7276
2	403	4	2	7281
2	404	1	6	7346
2	404	2	6	7351
2	404	3	6	7356
2	404	4	6	7361
2	405	1	7	7366
2	405	2	7	7371
2	405	3	7	7376
2	405	4	7	7381
2	406	1	5	7326
2	406	2	5	7331
2	406	3	5	7336
2	406	4	5	7341
2	407	1	4	7306
2	407	2	4	7311
2	407	3	4	7316
2	407	4	4	7321
2	408	1	3	7286
2	408	2	3	7291
2	408	3	3	7296
2	408	4	3	7301
2	409	1	9	7406
2	409	2	9	7411
2	409	3	9	7416
2	409	4	9	7421
2	410	1	10	7426
2	410	2	10	7431
2	410	3	10	7436
2	410	4	10	7441
2	411	1	21	7446
2	411	2	21	7451
2	411	3	21	7456
2	411	4	21	7461
2	412	1	22	7466
2	412	2	22	7471
2	412	3	22	7476
2	412	4	22	7481
2	413	1	23	7486
2	413	2	23	7491
2	413	3	23	7496
2	413	4	23	7501
2	414	1	24	7506
2	414	2	24	7511
2	414	3	24	7516
2	414	4	24	7521
2	415	1	25	7526
2	415	2	25	7531
2	415	3	25	7536
2	415	4	25	7541
2	416	1	0	7546
2	416	2	0	7551
2	416	3	0	7556
2	416	4	0	7561
2	417	1	0	7566
2	417	2	0	7571
2	417	3	0	7576
2	417	4	0	7581
2	418	1	0	7586
2	418	2	0	7591
2	418	3	0	7596
2	419	0	22	7607
2	424	0	10	7621
2	427	0	2	7644
2	430	0	4	7662
2	429	1	211	7684
2	429	2	211	7689
2	429	3	211	7694
2	429	4	211	7699
2	431	1	8	7864
2	431	2	8	7869
2	431	3	8	7874
2	431	4	8	7879
2	432	1	1	8004
2	432	2	1	8009
2	432	3	1	8014
2	432	4	1	8019
2	433	1	2	7984
2	433	2	2	7989
2	433	3	2	7994
2	433	4	2	7999
2	434	1	6	7904
2	434	2	6	7909
2	434	3	6	7914
2	434	4	6	7919
2	435	1	7	7884
2	435	2	7	7889
2	435	3	7	7894
2	435	4	7	7899
2	436	1	5	7924
2	436	2	5	7929
2	436	3	5	7934
2	436	4	5	7939
2	437	1	4	7944
2	437	2	4	7949
2	437	3	4	7954
2	437	4	4	7959
2	438	1	3	7964
2	438	2	3	7969
2	438	3	3	7974
2	438	4	3	7979
2	439	1	9	7844
2	439	2	9	7849
2	439	3	9	7854
2	439	4	9	7859
2	440	1	10	7824
2	440	2	10	7829
2	440	3	10	7834
2	440	4	10	7839
2	441	1	21	7804
2	441	2	21	7809
2	441	3	21	7814
2	441	4	21	7819
2	442	1	22	7784
2	442	2	22	7789
2	442	3	22	7794
2	442	4	22	7799
2	443	1	23	7764
2	443	2	23	7769
2	443	3	23	7774
2	443	4	23	7779
2	444	1	24	7744
2	444	2	24	7749
2	444	3	24	7754
2	444	4	24	7759
2	445	1	25	7724
2	445	2	25	7729
2	445	3	25	7734
2	445	4	25	7739
2	446	1	211	7704
2	446	2	211	7709
2	446	3	211	7714
2	446	4	211	7719
2	447	1	0	8044
2	447	2	0	8049
2	447	3	0	8054
2	447	4	0	8059
2	448	1	0	8064
2	448	2	0	8069
2	448	3	0	8074
2	448	4	0	8079
2	449	1	0	8024
2	449	2	0	8029
2	449	3	0	8034
2	449	4	0	8039
2	456	1	8	8295
2	456	2	8	8300
2	456	3	8	8305
2	456	4	8	8310
2	457	1	1	8155
2	457	2	1	8160
2	457	3	1	8165
2	457	4	1	8170
2	458	1	2	8175
2	458	2	2	8180
2	458	3	2	8185
2	458	4	2	8190
2	459	1	6	8255
2	459	2	6	8260
2	459	3	6	8265
2	459	4	6	8270
2	460	1	7	8275
2	460	2	7	8280
2	460	3	7	8285
2	460	4	7	8290
2	461	1	5	8235
2	461	2	5	8240
2	461	3	5	8245
2	461	4	5	8250
2	462	1	4	8215
2	462	2	4	8220
2	462	3	4	8225
2	462	4	4	8230
2	463	1	3	8195
2	463	2	3	8200
2	463	3	3	8205
2	463	4	3	8210
2	464	1	9	8315
2	464	2	9	8320
2	464	3	9	8325
2	464	4	9	8330
2	465	1	10	8335
2	465	2	10	8340
2	465	3	10	8345
2	465	4	10	8350
2	466	1	21	8355
2	466	2	21	8360
2	466	3	21	8365
2	466	4	21	8370
2	467	1	22	8375
2	467	2	22	8380
2	467	3	22	8385
2	467	4	22	8390
2	468	1	23	8395
2	468	2	23	8400
2	468	3	23	8405
2	468	4	23	8410
2	469	1	24	8415
2	469	2	24	8420
2	469	3	24	8425
2	469	4	24	8430
2	470	1	25	8435
2	470	2	25	8440
2	470	3	25	8445
2	470	4	25	8450
2	471	1	211	8455
2	471	2	211	8460
2	471	3	211	8465
2	471	4	211	8470
2	473	1	0	8475
2	473	2	0	8480
2	473	3	0	8485
2	473	4	0	8490
2	474	1	0	8495
2	474	2	0	8500
2	474	3	0	8505
2	474	4	0	8510
2	484	1	212	8583
2	484	2	212	8588
2	484	3	212	8593
2	484	4	212	8598
2	485	1	8	8743
2	485	2	8	8748
2	485	3	8	8753
2	485	4	8	8758
2	486	1	1	8603
2	486	2	1	8608
2	486	3	1	8613
2	486	4	1	8618
2	487	1	2	8623
2	487	2	2	8628
2	487	3	2	8633
2	487	4	2	8638
2	488	1	6	8703
2	488	2	6	8708
2	488	3	6	8713
2	488	4	6	8718
2	489	1	7	8723
2	489	2	7	8728
2	489	3	7	8733
2	489	4	7	8738
2	490	1	5	8683
2	490	2	5	8688
2	490	3	5	8693
2	490	4	5	8698
2	491	1	4	8663
2	491	2	4	8668
2	491	3	4	8673
2	491	4	4	8678
2	492	1	3	8643
2	492	2	3	8648
2	492	3	3	8653
2	492	4	3	8658
2	493	1	9	8763
2	493	2	9	8768
2	493	3	9	8773
2	493	4	9	8778
2	494	1	10	8783
2	494	2	10	8788
2	494	3	10	8793
2	494	4	10	8798
2	495	1	21	8803
2	495	2	21	8808
2	495	3	21	8813
2	495	4	21	8818
2	496	1	22	8823
2	496	2	22	8828
2	496	3	22	8833
2	496	4	22	8838
2	497	1	23	8843
2	497	2	23	8848
2	497	3	23	8853
2	497	4	23	8858
2	498	1	24	8863
2	498	2	24	8868
2	498	3	24	8873
2	498	4	24	8878
2	499	1	25	8883
2	499	2	25	8888
2	499	3	25	8893
2	499	4	25	8898
2	500	1	211	8903
2	500	2	211	8908
2	500	3	211	8913
2	500	4	211	8918
2	501	1	212	8923
2	501	2	212	8928
2	501	3	212	8933
2	501	4	212	8938
2	502	1	0	9412
2	502	2	0	9417
2	502	3	0	9422
2	502	4	0	9427
2	503	1	0	8943
2	503	2	0	8948
2	503	3	0	8953
2	503	4	0	8958
2	504	1	0	8963
2	504	2	0	8968
2	504	3	0	8973
2	504	4	0	8978
2	1001	1	0	8983
2	1001	2	0	8988
2	1001	3	0	8993
2	1012	1	8	9212
2	1012	2	8	9217
2	1012	3	8	9222
2	1012	4	8	9227
2	1013	1	1	9072
2	1013	2	1	9077
2	1013	3	1	9082
2	1013	4	1	9087
2	1014	1	2	9092
2	1014	2	2	9097
2	1014	3	2	9102
2	1014	4	2	9107
2	1015	1	6	9172
2	1015	2	6	9177
2	1015	3	6	9182
2	1015	4	6	9187
2	1016	1	7	9192
2	1016	2	7	9197
2	1016	3	7	9202
2	1016	4	7	9207
2	1017	1	5	9152
2	1017	2	5	9157
2	1017	3	5	9162
2	1017	4	5	9167
2	1018	1	4	9132
2	1018	2	4	9137
2	1018	3	4	9142
2	1018	4	4	9147
2	1019	1	3	9112
2	1019	2	3	9117
2	1019	3	3	9122
2	1019	4	3	9127
2	1020	1	9	9232
2	1020	2	9	9237
2	1020	3	9	9242
2	1020	4	9	9247
2	1021	1	10	9252
2	1021	2	10	9257
2	1021	3	10	9262
2	1021	4	10	9267
2	1022	1	21	9272
2	1022	2	21	9277
2	1022	3	21	9282
2	1022	4	21	9287
2	1023	1	22	9292
2	1023	2	22	9297
2	1023	3	22	9302
2	1023	4	22	9307
2	1024	1	23	9312
2	1024	2	23	9317
2	1024	3	23	9322
2	1024	4	23	9327
2	1025	1	24	9332
2	1025	2	24	9337
2	1025	3	24	9342
2	1025	4	24	9347
2	1026	1	25	9352
2	1026	2	25	9357
2	1026	3	25	9362
2	1026	4	25	9367
2	1027	1	211	9372
2	1027	2	211	9377
2	1027	3	211	9382
2	1027	4	211	9387
2	1028	1	212	9392
2	1028	2	212	9397
2	1028	3	212	9402
2	1028	4	212	9407
2	1029	1	0	9432
2	1029	2	0	9437
2	1029	3	0	9442
2	1029	4	0	9447
2	1030	1	0	9452
2	1030	2	0	9457
2	1030	3	0	9462
2	1046	1	213	9535
2	1046	2	213	9540
2	1046	3	213	9545
2	1046	4	213	9550
2	1051	0	0	9997
2	1052	0	0	9999
2	1053	1	8	9695
2	1053	2	8	9700
2	1053	3	8	9705
2	1053	4	8	9710
2	1054	1	1	9555
2	1054	2	1	9560
2	1054	3	1	9565
2	1054	4	1	9570
2	1055	1	2	9575
2	1055	2	2	9580
2	1055	3	2	9585
2	1055	4	2	9590
2	1056	1	6	9655
2	1056	2	6	9660
2	1056	3	6	9665
2	1056	4	6	9670
2	1057	1	7	9675
2	1057	2	7	9680
2	1057	3	7	9685
2	1057	4	7	9690
2	1058	1	5	9635
2	1058	2	5	9640
2	1058	3	5	9645
2	1058	4	5	9650
2	1059	1	4	9615
2	1059	2	4	9620
2	1059	3	4	9625
2	1059	4	4	9630
2	1060	1	3	9595
2	1060	2	3	9600
2	1060	3	3	9605
2	1060	4	3	9610
2	1061	1	9	9715
2	1061	2	9	9720
2	1061	3	9	9725
2	1061	4	9	9730
2	1062	1	10	9735
2	1062	2	10	9740
2	1062	3	10	9745
2	1062	4	10	9750
2	1063	1	21	9755
2	1063	2	21	9760
2	1063	3	21	9765
2	1063	4	21	9770
2	1064	1	22	9775
2	1064	2	22	9780
2	1064	3	22	9785
2	1064	4	22	9790
2	1065	1	23	9795
2	1065	2	23	9800
2	1065	3	23	9805
2	1065	4	23	9810
2	1066	1	24	9815
2	1066	2	24	9820
2	1066	3	24	9825
2	1066	4	24	9830
2	1067	1	25	9835
2	1067	2	25	9840
2	1067	3	25	9845
2	1067	4	25	9850
2	1068	1	211	9855
2	1068	2	211	9860
2	1068	3	211	9865
2	1068	4	211	9870
2	1069	1	212	9875
2	1069	2	212	9880
2	1069	3	212	9885
2	1069	4	212	9890
2	1070	1	213	9895
2	1070	2	213	9900
2	1070	3	213	9905
2	1070	4	213	9910
2	1071	1	0	9915
2	1071	2	0	9920
2	1071	3	0	9925
2	1071	4	0	9930
2	1072	1	0	9935
2	1072	2	0	9940
2	1072	3	0	9945
2	1072	4	0	9950
2	1073	1	0	9955
2	1073	2	0	9960
2	1073	3	0	9965
2	1073	4	0	9970
2	1074	1	0	9975
2	1074	2	0	9980
2	1074	3	0	9985
2	1084	1	8	10204
2	1084	2	8	10209
2	1084	3	8	10214
2	1084	4	8	10219
2	1085	1	1	10064
2	1085	2	1	10069
2	1085	3	1	10074
2	1085	4	1	10079
2	1086	1	2	10084
2	1086	2	2	10089
2	1086	3	2	10094
2	1086	4	2	10099
2	1087	1	6	10164
2	1087	2	6	10169
2	1087	3	6	10174
2	1087	4	6	10179
2	1088	1	7	10184
2	1088	2	7	10189
2	1088	3	7	10194
2	1088	4	7	10199
2	1089	1	5	10144
2	1089	2	5	10149
2	1089	3	5	10154
2	1089	4	5	10159
2	1090	1	4	10124
2	1090	2	4	10129
2	1090	3	4	10134
2	1090	4	4	10139
2	1091	1	3	10104
2	1091	2	3	10109
2	1091	3	3	10114
2	1091	4	3	10119
2	1092	1	9	10224
2	1092	2	9	10229
2	1092	3	9	10234
2	1092	4	9	10239
2	1093	1	10	10244
2	1093	2	10	10249
2	1093	3	10	10254
2	1093	4	10	10259
2	1094	1	21	10264
2	1094	2	21	10269
2	1094	3	21	10274
2	1094	4	21	10279
2	1095	1	22	10284
2	1095	2	22	10289
2	1095	3	22	10294
2	1095	4	22	10299
2	1096	1	23	10304
2	1096	2	23	10309
2	1096	3	23	10314
2	1096	4	23	10319
2	1097	1	24	10324
2	1097	2	24	10329
2	1097	3	24	10334
2	1097	4	24	10339
2	1098	1	25	10344
2	1098	2	25	10349
2	1098	3	25	10354
2	1098	4	25	10359
2	1099	1	211	10364
2	1099	2	211	10369
2	1099	3	211	10374
2	1099	4	211	10379
2	1100	1	212	10384
2	1100	2	212	10389
2	1100	3	212	10394
2	1100	4	212	10399
2	1101	1	213	10404
2	1101	2	213	10409
2	1101	3	213	10414
2	1101	4	213	10419
2	1102	1	0	10424
2	1102	2	0	10429
2	1102	3	0	10434
2	1102	4	0	10439
2	1103	1	0	10444
2	1103	2	0	10449
2	1103	3	0	10454
2	1103	4	0	10459
2	1104	1	0	10464
2	1104	2	0	10469
2	1104	3	0	10474
2	1115	1	214	10543
2	1115	2	214	10548
2	1115	3	214	10553
2	1115	4	214	10558
2	1117	1	8	10703
2	1117	2	8	10708
2	1117	3	8	10713
2	1117	4	8	10718
2	1118	1	1	10563
2	1118	2	1	10568
2	1118	3	1	10573
2	1118	4	1	10578
2	1119	1	2	10583
2	1119	2	2	10588
2	1119	3	2	10593
2	1119	4	2	10598
2	1120	1	6	10663
2	1120	2	6	10668
2	1120	3	6	10673
2	1120	4	6	10678
2	1121	1	7	10683
2	1121	2	7	10688
2	1121	3	7	10693
2	1121	4	7	10698
2	1122	1	5	10643
2	1122	2	5	10648
2	1122	3	5	10653
2	1122	4	5	10658
2	1123	1	4	10623
2	1123	2	4	10628
2	1123	3	4	10633
2	1123	4	4	10638
2	1124	1	3	10603
2	1124	2	3	10608
2	1124	3	3	10613
2	1124	4	3	10618
2	1125	1	9	10723
2	1125	2	9	10728
2	1125	3	9	10733
2	1125	4	9	10738
2	1126	1	10	10743
2	1126	2	10	10748
2	1126	3	10	10753
2	1126	4	10	10758
2	1127	1	21	10763
2	1127	2	21	10768
