ID	Name	Title	Model	Kind	CampRequire	ForceID	MoveMode	Species	DropClassID	Level	AdjustLevel	Height	TouchRange	Intensity	IsSelectable	CanSeeLifeBar	AlarmRange	ReviveTime	MaxLife	LifeReplenish	LifeReplenishPercent	MaxMana	ManaReplenish	ManaReplenishPercent	MaxRage	WalkSpeed	RunSpeed	PhysicsAttackHit	SolarMagicHit	NeutralMagicHit	LunarMagicHit	PoisonMagicHit	Dodge	PhysicsCriticalStrike	SolarCriticalStrike	NeutralCriticalStrike	LunarCriticalStrike	PoisonCriticalStrike	PhysicsDefenceMax	PhysicsShieldBase	SolarMagicDefence	NeutralMagicDefence	LunarMagicDefence	PoisonMagicDefence	NpcDialogID	AIType	AIParamTemplateID	MeleeWeaponDamageBase	MeleeWeaponDamageRand	RangeWeaponDamageBase	RangeWeaponDamageRand	SkillID1	SkillLevel1	SkillInterval1	SkillFirstInterval1	SkillType1	SkillRate1	SkillAniFrame1	SkillRestFrame1	SkillID2	SkillLevel2	SkillInterval2	SkillFirstInterval2	SkillType2	SkillRate2	SkillAniFrame2	SkillRestFrame2	SkillID3	SkillLevel3	SkillInterval3	SkillFirstInterval3	SkillType3	SkillRate3	SkillAniFrame3	SkillRestFrame3	SkillID4	SkillLevel4	SkillInterval4	SkillFirstInterval4	SkillType4	SkillRate4	SkillAniFrame4	SkillRestFrame4	ThreatTime	ThreatPercent	OverThreatPercent	RepresentID1	RepresentID2	RepresentID3	RepresentID4	RepresentID5	RepresentID6	RepresentID7	RepresentID8	RepresentID9	RepresentID10	CorpseDoodadID	MoneyMin	MoneyMax	MoneyDropRate	MapName	MasterID	CraftMasterID	RaceClass	CombatType	IsSpecial	JumpSpeed	IdleDialog1	IdleDialogRate1	IdleDialog2	IdleDialogRate2	IdleDialog3	IdleDialogRate3	IdleDialogAfterQuest	IdleDialogQuestID	HasBank	HasMailBox	ScriptName	MailOptionText	BankOptionText	SkillMasterOptionText	CraftMasterOptionText	ReputeID1	ReputeValue1	ReputeID2	ReputeValue2	ReputeID3	ReputeValue3	ReputeID4	ReputeValue4	Parry	ParryValue	Sense	HitBase	PursuitRange	ShopRequireReputeLevel	MasterRequireReputeLevel	CraftMasterRequireReputeLevel	BankRequireReputeLevel	MailBoxRequireReputeLevel	QuestRequireReputeLevel	CanSeeName	AIDefaultMode	ImmunityMask	DropNotQuestItemFlag	_NormalDpsCof	DailyQuestCycle	DailyQuestOffset	_Intensity	_EquipLevel	NpcExp	ProgressID	HasAuction	AuctionOptionText	AuctionRequireReputeLevel	AchievementID	CampLootPrestige	Prestige	CoinType1	CoinAmount1	Contribution	SkillID5	SkillID6	SkillID7	SkillID8	SkillLevel5	SkillLevel6	SkillLevel7	SkillLevel8	SkillInterval5	SkillFirstInterval5	SkillInterval6	SkillFirstInterval6	SkillInterval7	SkillFirstInterval7	SkillInterval8	SkillFirstInterval8	SkillType5	SkillType6	SkillType7	SkillType8	SkillRate5	SkillRate6	SkillRate7	SkillRate8	SkillAniFrame5	SkillAniFrame6	SkillAniFrame7	SkillAniFrame8	SkillRestFrame5	SkillRestFrame6	SkillRestFrame7	SkillRestFrame8	GuardForceID	HasTongRepertory	TongRepertoryOptionText	TongRepertoryRequireReputeLevel	DynamicReviveMinTime	KnockedBackRate	KnockedDownRate	KnockedOffRate	RepulsedRate	PullRate	AddCampScore	BattleFieldID	BattleFieldSide	ReputeLevel1	ReputeLevel2	ReputeLevel3	ReputeLevel4	LogLootFlag	TitlePoint	Train	DropJustice	DropExamPrint	DropActivityAward	ValidReputeLootBuff	BuffReputeValue	BuffReputeLevel	HasGameCard	GameCardSaleOptionText	GameCardBuyOptionText	GameCardOrderOptionText	GameCardOrderBuyOptionText	CounterStealth	CounterStealthRange	HasCubPackage	CubPackageOptionText	CubPackageRequireReputeLevel	ForceDrop	IndependentDrop	IndependentDropCount	IndependentDropType	IsCostMana	CriticalDamagePowerBase	DisableSkillMove	HideLevel	DecreaseDamagePercent	ReturnNotRecoveryBlood	CanShareNpcKillByQuestEvent	IdentityVisiableID	CanSeeLifeNum	TouchWidth	HasSharePackage	SharePackageOptionText	SharePackageRequireReputeLevel	LeaveFightNotify	RecoverHP	BroadcastLookup	DropVigor	MaxLifeCount	SceneFilter	Drop1	Count1	Drop2	Count2	Drop3	Count3	Drop4	Count4	Drop5	Count5	Drop6	Count6	Drop7	Count7	Drop8	Count8	Drop9	Count9	Drop10	Count10	Drop11	Count11	Drop12	Count12	Drop13	Count13	Drop14	Count14	Drop15	Count15
122528	丐帮弟子					26				122								180									22	10000	10000	10000	10000	10000		4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122528						28	1																															4800			86915	86916													25人普通武狱黑牢							<G>何谓剑道，何为剑心……	1024		0		0																				2000	10000	3840									0																																																							1024	1024	1024	1024	1024																																	0						0										1																														
122529	翁幼之					28		9		123					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122529						28	1																															99999			86757										2				25人普通武狱黑牢			3		1			0		0		0																				1	10000	-1							0		254								1																																										28					0	0	0	0	0																							2048									512	1						0																																								
122530	时风	血魔				28				123			67	6				704800	190080000			3375612				12	24	10000	10000	10000	10000	10000	0	4574	4574	4574	4574	4574		26317	26317	26317	26317	26317		122530		4767	0	0	0	34052	2																															99999			86595										1392				25人普通武狱黑牢					1			0		0		0					scripts/Map/武狱黑牢/npc/1号_时风/时风.lua															1	10000	-1									254					5	1437		1																																										28					0	0	0	0	0								1															2048				1					1024	1											1	0.3		0	10																															
122531	丐帮弟子					26				122								180									22	10000	10000	10000	10000	10000		4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122531						28	1																															4800			86917														25人普通武狱黑牢							<G>何谓剑道，何为剑心……	1024		0		0																				2000	10000	3840									0																																																							1024	1024	1024	1024	1024																																	0						0										1																														
122532	翁幼之					28		9		123					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122532						28	1																															99999			86757										2				25人普通武狱黑牢			3		1			0		0		0																				1	10000	-1							0		254								1																																										28					0	0	0	0	0																							2048									512	1						0																																								
122533	翁幼之					28		9		123					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122533						28	1																															99999			86757										2				25人普通武狱黑牢			3		1			0		0		0																				1	10000	-1							0		254								1																																										28					0	0	0	0	0																							2048									512	1						0																																								
122534						26		9		121				6	0	0		704800	99999999								30																			122534																																						99999999																	25人普通武狱黑牢					1			0		0		0																						-1							0		254					5	3750		1																																										26					0	0	0	0	0																							2048										1						0								0																																
122535						26		9		121				6	0	0		704800	99999999								30																			122535																																						99999999																	25人普通武狱黑牢					1			0		0		0																						-1							0		254					5	3750		1																																										26					0	0	0	0	0																							2048										1						0								0																																
122536	火焰					28		9		120					0	0		704800	99999999								30																			122536																																						99999			86792										2				25人普通武狱黑牢					1			0		0		0																						-1							0		254																																																		28					0	0	0	0	0																							2048										1																																														
122537						28		9		123					0	0		704800	550800000								22																			122537																																						4800																	25人普通武狱黑牢					1			0		0		0																						3840							0		3071																																																		28					1024	1024	1024	1024	1024																							2048										0						0																																								
122538	油污					28		9		120			450		0	0		704800	99999999								30																			122538																																						99999			86791										2				25人普通武狱黑牢					1			0		0		0																						-1							0		254																																																		28					0	0	0	0	0																							2048										1																																														
122539						26		9							0	0		704800	99999999								30																			122539																																						99999999																	25人普通武狱黑牢					1			0		0		0																						-1							0		254						4		4																																										26					0	0	0	0	0																							2048										1														0																																
122540	永宁寺僧人					26				122								180									22	10000	10000	10000	10000	10000		4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122540						28	1																															4800			86918														25人普通武狱黑牢							<G>何谓剑道，何为剑心……	1024		0		0																				2000	10000	3840									0																																																							1024	1024	1024	1024	1024																																	0						0										1																														
122541						28		9		123			100		0	0		704800	99999999								30																			122541																																						99999999			86600														25人普通武狱黑牢					1			0		0		0																						-1							0		254						4		4																																										28					0	0	0	0	0																							2048										1						0								0																																
122542	遗落的油灯					26		3		120								704800	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		122542		5880	2940	5880	2940																																	99999			86801														25人普通武狱黑牢					1			0		0		0					scripts/Map/武狱黑牢/npc/5号_武云阙/遗落的油灯.lua																10000	-1									254						8840	5099																																																1024	1024	1024	1024	1024																							2048										0						0																																								
122543	永宁寺僧人					26				122								180									22	10000	10000	10000	10000	10000		4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122543						28	1																															4800			86919														25人普通武狱黑牢							<G>何谓剑道，何为剑心……	1024		0		0																				2000	10000	3840									0																																																							1024	1024	1024	1024	1024																																	0						0										1																														
122544						28		9		123			61		0	0		704800	550800000								22																			122544						31970	1																															4800			86603														25人普通武狱黑牢					1			0		0		0																						3840							0		3071																																																		28					1024	1024	1024	1024	1024																							2048										0						0																																								
122545						28		18		123				6	0	0		704800	74159948			66743953					22	10000	10000	10000	10000	10000	0	4574	4574	4574	4574	4574		26317	26317	26317	26317	26317		122545		30778	15388	30778	15388	28	1																															99999																	25人普通武狱黑牢								0		0		0																				1	10000	-1							0		254					5	10540	69625																																																0	0	0	0	0																							2048									1024	1	1					0																																								
122546	铁索					28		3		122				5				704800	60700000			0					22	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122546		107584	53791	107584	53791																																	99999			86856										2				25人普通武狱黑牢					1			0		0		0					scripts/Map/武狱黑牢/npc/5号_武云阙/铁索.lua															1	10000	-1									254					14	9940	93906																																											28					0	0	0	0	0																							2048									512	1																																														
122547	和慧					26				122								180									22	10000	10000	10000	10000	10000		4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122547						28	1																															4800			86920														25人普通武狱黑牢							<G>何谓剑道，何为剑心……	1024		0		0																				2000	10000	3840									0																																																							1024	1024	1024	1024	1024																																	0						0										1																														
122548						28		9		123				6	0	0		704800	74159948			66743953					22	10000	10000	10000	10000	10000	0	4574	4574	4574	4574	4574		26317	26317	26317	26317	26317		122548		30778	15388	30778	15388	28	1																															99999																	25人普通武狱黑牢								0		0		0																				1	10000	-1							0		254					5	10540	69625																																																0	0	0	0	0																							2048									1024	1	1					0																																								
122549						28		9		123					0	0		704800	550800000								22																			122549																																						4800			86512														25人普通武狱黑牢					1			0		0		0																						3840							0		3071																																																		28					1024	1024	1024	1024	1024																							2048										0						0																																								
122550	张九峰	接引人				0				123			68					180	786995			708295					22						1242	491	491	491	491	491		1367	130	130	130	130		122550		3943	1972	3943	1972	22444	1																															4800			86921											770	2351	838860	25人普通武狱黑牢								0		0		0					scripts/Map/武狱黑牢/npc/周边/接引人.lua																10000	3840									0						6040																																																	1024	1024	1024	1024	1024																																	0																																														
122551	美梦					28				120								704800	99999999			0					22						2010	794	794	794	794	794		2211	211	211	211	211		122551		5880	2940	5880	2940																																	99999													2				25人普通武狱黑牢					1			0		0		0																					10000	-1									254						8840	0																																											28					0	0	0	0	0																							2048										1																																														
122552	牛波	黑血驯兽师				28				123				6				704800	672000000			739200000					26	10000	10000	10000	10000	10000	0	4574	4574	4574	4574	4574		26317	26317	26317	26317	26317		122552		246196	0	246196	0	34366	1																															99999			86713										1392				25人普通武狱黑牢					1			0		0		0					scripts/Map/武狱黑牢/npc/3号_牛波/牛波.lua															1	10000	-1									254					15	10540	464166	3																																										28					0	0	0	0	0								1															2048									1024	1												0.15																																		
122553	薛华	声望商		3		267				121			60			0		704800	60000000			50000000					30						0	66	66	66	66	66		1906	1906	1906	1906	1906		122553		269	135	269	135	22444	1	30		1	1024	20	10																									99999999			86922														25人普通武狱黑牢					1		......	1		0		0																						-1									254						9390	0																																											267					0	0	0	0	0																							2048										1						0								0																																
122554						28		9		123			320		0	0		180	999999999								22																			122554																																						4800													2				25人普通武狱黑牢					1			0		0		0																						3840							0		254								4																																										28					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
122555	残魂					26		5		121				5		0		704800	36767116			0					22	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122555		176785	88392	176785	88392	28	1	80																														99999			86929										2				25人普通武狱黑牢			3		1			0		0		0					scripts/Map/武狱黑牢/npc/6号_翁幼之/残魂.lua															4000	10000	-1									254					13	9390	36486	1																																										26					0	0	0	0	0																							2048									512	1						0																																								
122556	翁幼之					28		9		123					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122556						28	1																															99999													2				25人普通武狱黑牢			3		1			0		0		0																				1	10000	-1							0		254								1																																										28					0	0	0	0	0																							2048									512	1						0																																								
122557	流民					26				122								180									22	10000	10000	10000	10000	10000		4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122557						28	1																															4800			87369	87370	87371												25人普通武狱黑牢							<G>何谓剑道，何为剑心……	1024		0		0																				2000	10000	3840									0																																																							1024	1024	1024	1024	1024																																	0						0										1																														
122559	武家弟子					28				121				5				704800	11011415			9910273					30	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122559		61491	30745	61491	30745	28	1																															99999			86942	86938													25人普通武狱黑牢					1			0		0		0																				4000	10000	-1								5	254					10	9390																																												28					0	0	0	0	0																							2048										1																																														
122560	翁幼之					28		9		123					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122560						28	1																															99999													2				25人普通武狱黑牢			3		1			0		0		0																				1	10000	-1							0		254								1																																										28					0	0	0	0	0																							2048									512	1						0																																								
122561	解家弟子					28				121				5				704800	11011415			9910273					30	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122561		61491	30745	61491	30745	28	1																															99999			86939	86940													25人普通武狱黑牢					1			0		0		0																				4000	10000	-1								5	254					10	9390																																												28					0	0	0	0	0																							2048										1																																														
122562	月泉宗弟子					28				121				5				0	11011415			9910273					30	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122562		61491	30745	61491	30745	28	1																															96			86941														25人普通武狱黑牢								0		0		0																				4000	10000	-1								5	254					10	9390																																												28					0	0	0	0	0																																	1																																														
122563						26		5		120					0	0		704800	99999999			12					22						12	5	5	5	5	5		13						122563		5	3	5	3																																	99999			86947										2				25人普通武狱黑牢					1			0		0		0																					10000	-1							0		254						4	54																																											26					0	0	0	0	0																							2048										0																																														
122564	解兰舟					28		9		123			641		0	0		704800	99999999								30																			122564																																						99999			86949										2				25人普通武狱黑牢					1			0		0		0																						-1							0		254																																																		28					0	0	0	0	0																							2048										1																																														
122565	时风宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122565	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人普通武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_low.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_1_1.tab	1																								
122566	时风宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122566	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人普通武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_low.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_1_1.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_1_2.tab	1																						
122567	时风宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122567	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人普通武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_low.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_1_1.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_1_2.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_1_3.tab	1																				
122568	时风宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122568	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人普通武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_low.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_1_1.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_1_2.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_1_3.tab	1	群侠万变/Raid武狱黑牢普通25人/T31_1.tab	1																		
122569	时风宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122569	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人普通武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_low.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_1_1.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_1_2.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_1_3.tab	1	群侠万变/Raid武狱黑牢普通25人/T31_1.tab	2																		
122570	时风宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122570	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人普通武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	1			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_low.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_1_1.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_1_2.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_1_3.tab	1	群侠万变/Raid武狱黑牢普通25人/T31_1.tab	3																		
122571	乐临川宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122571	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人普通武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	2			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_low.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_2_1.tab	1	群侠万变/Raid武狱黑牢普通25人/wyhlptteshu2_1.tab	1																						
122572	乐临川宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122572	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人普通武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	2			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_low.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_2_1.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_2_2.tab	1	群侠万变/Raid武狱黑牢普通25人/wyhlptteshu2_2.tab	1																				
122573	乐临川宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122573	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人普通武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	2			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_low.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_2_1.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_2_2.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_2_3.tab	1	群侠万变/Raid武狱黑牢普通25人/wyhlptteshu2_3.tab	1																		
122574	乐临川宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122574	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人普通武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	2			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_low.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_2_1.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_2_2.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_2_3.tab	1	群侠万变/Raid武狱黑牢普通25人/T31_2.tab	1	群侠万变/Raid武狱黑牢普通25人/wyhlptteshu2_4.tab	1																
122575	乐临川宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	122575	1	1857	929	1857	929			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392	2500000	2500000	1048576	25人普通武狱黑牢	0	0	1	1	1	0		0		0		0					scripts/Map/狼牙堡_辉天堑/npc/掉落npc.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0	2			0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0			奉天证道/25人公共掉落/Stone_low.tab	2	奉天证道/25人公共掉落/craft_boss.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_2_1.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_2_2.tab	1	群侠万变/Raid武狱黑牢普通25人/gear_2_3.tab	1	群侠万变/Raid武狱黑牢普通25人/T31_2.tab	2	群侠万变/Raid武狱黑牢普通25人/wyhlptteshu2_5.tab	1																
