ID	Name	CostStamina	ProfessionID	RequireLevel	RecipeLevel	NeedExpertise	RequireBranchID	RequireDoodad	ToolItemType	ToolItemIndex	PowerfulToolItemType	PowerfulToolItemIndex	EquipmentType	Exp	PrepareFrame	Belong	ResultOnLevel	RequireItemType1	RequireItemIndex1	RequireItemCount1	RequireItemType2	RequireItemIndex2	RequireItemCount2	RequireItemType3	RequireItemIndex3	RequireItemCount3	RequireItemType4	RequireItemIndex4	RequireItemCount4	RequireItemType5	RequireItemIndex5	RequireItemCount5	RequireItemType6	RequireItemIndex6	RequireItemCount6	RequireItemType7	RequireItemIndex7	RequireItemCount7	RequireItemType8	RequireItemIndex8	RequireItemCount8	CreateItemType1	CreateItemIndex1	CreateItemMin1	CreateItemMax1	CreateItemProbability1	CreateItemType2	CreateItemIndex2	CreateItemMin2	CreateItemMax2	CreateItemProbability2	CreateItemType3	CreateItemIndex3	CreateItemMin3	CreateItemMax3	CreateItemProbability3	CreateItemType4	CreateItemIndex4	CreateItemMin4	CreateItemMax4	CreateItemProbability4	CreateItemType5	CreateItemIndex5	CreateItemMin5	CreateItemMax5	CreateItemProbability5	CreateItemType6	CreateItemIndex6	CreateItemMin6	CreateItemMax6	CreateItemProbability6	CreateItemType7	CreateItemIndex7	CreateItemMin7	CreateItemMax7	CreateItemProbability7	CreateItemType8	CreateItemIndex8	CreateItemMin8	CreateItemMax8	CreateItemProbability8	_Quality	ScriptName	CoolDownID	CostVigor	ExpertiseRate
112	Ω∑—Œ≈≈π«	0	4	255	255			183	0	0	0	0		90		20	0	5	3181	5	5	3158	1	5	3157	1	5	3163	1	5	3165	1	5	0	0							5	4968	1	1	1048576					0																																scripts/Craft/Include/Event.lua		41	0
113	Ω¥¬‹≤∑’®∂˘	0	4	255	255			183	0	0	0	0		90		20	0	5	3180	4	5	4954	1	5	3174	5	5	3163	1	5	3166	5	5	0	0							5	4969	1	1	1048576					0																																scripts/Craft/Include/Event.lua		41	0
114	∏ ¬∂∏˛	0	4	255	255			183	0	0	0	0		90		20	0	5	3179	2	5	974	5	5	3177	4	5	973	5	5	0	0	5	0	0							5	4970	1	1	1048576					0																																scripts/Craft/Include/Event.lua		41	0
115	∑Ã¯«Ω	0	4	255	255			183	0	0	0	0		90		10	0	5	3155	5	5	3156	5	5	3159	2	5	3160	1	5	5009	5	5	0	0							5	4971	1	1	1048576					0																																scripts/Craft/Include/Event.lua		41	0
116	Õ≈‘≤—Á	0	4	255	255	1		183	0	0	0	0		130		60	0	5	2204	1	5	1830	1	5	3178	8	5	3181	4	5	3169	2	5	0	0							5	4972	1	1	1048576					0																																scripts/Craft/Include/Event.lua		61	0
117	ª∂«Ï—Á	0	4	255	255	1		183	0	0	0	0		130		60	0	5	2206	1	5	1829	1	5	3180	10	5	3181	4	5	0	0	5	0	0							5	4974	1	1	1048576					0																																scripts/Craft/Include/Event.lua		61	0
118	≈Ã¡˙Ω»	0	4	255	255		0	183	0	0	0	0	-1	82	80	40	0	5	5269	1	5	5270	1	5	972	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5230	1	1	681574	5	5229	1	1	367002	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		37	0
119	œ∑∑ÔΩ»	0	4	255	255		0	183	0	0	0	0	-1	82	80	40	0	5	5269	1	5	5270	1	5	979	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5232	1	1	681574	5	5231	1	1	367002	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		37	0
120	Ω»◊”∆§	0	4	0	0		0	183	0	0	0	0	-1	22	80	50	0	5	31973	1	5	31977	1													0	0	0	0	0	0	5	5269	2	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		7	70
121	Ω»◊”œ⁄	0	4	0	0		0	183	0	0	0	0	-1	22	80	50	0	5	30823	1	5	31970	1	5	31976	1										0	0	0	0	0	0	5	5270	2	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		7	70
122	’®¥∫æÌ	0	4	255	255			183	0	0	0	0		90		30	0	5	3162	5	5	3184	5	5	3159	1	5	3165	2	5	3158	2										5	6303	1	1	1048576	5	0	0	0	0																																scripts/Craft/Include/Event.lua		41	0
123	∂π∏Ø∆§∞¸◊”	0	4	255	255			183	0	0	0	0		90		30	0	5	5010	5	5	3156	5	5	3159	1	5	3165	2	5	5009	5										5	6304	1	1	1048576	5	0	0	0	0																																scripts/Craft/Include/Event.lua		41	0
124	”≠±ˆ—Á	0	4	255	255	1		183	0	0	0	0		130		60	0	5	2204	1	5	1830	2	5	3184	5	5	2269	5	5	3181	5	5	0	0							5	6305	1	1	1048576	5	0	0	0																																	scripts/Craft/Include/Event.lua		61	0
125	Œƒª·—Á	0	4	255	255	1		183	0	0	0	0		130		60	0	5	2206	1	5	1829	2	5	5010	10	5	3180	10	5	3179	5	5	3177	5							5	6306	1	1	1048576	5	0	0	0			0																														scripts/Craft/Include/Event.lua		61	0
126	¬È∆≈∂π∏Ø	0	4	255	255		0	183	0	0	0	0	-1	90	80	30	0	5	5010	5	5	3180	4	5	4954	1	5	3167	2	0	0	0	0	0	0	0	0	0	0	0	0	5	6872	1	1	1048576	5	6874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		41	0
127	≈›Ω∑∑Ô◊¶	0	4	255	255			183	0	0	0	0		90		30		5	9535	2	5	9536	1	5	3165	4	5	973	1													5	9534	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
128	¬È¿±¥‡π«	0	4	255	255			183	0	0	0	0		90		30		5	9539	2	5	9536	1	5	3165	4	5	974	1													5	9538	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
129	ÀÈ»‚√◊œﬂ	0	4	255	255			183	0	0	0	0		90		30		5	9542	2	5	3162	2	5	3165	4	5	973	1													5	9541	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
130	Ù˘÷≠º¶◊¶	0	4	255	255			183	0	0	0	0		90		30		5	9535	2	5	3165	4	5	974	1																5	9544	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
131	¡π∞Ë÷Ì∂˙	0	4	255	255			183	0	0	0	0		90		30		5	9539	2	5	3175	4	5	3165	4	5	973	1													5	9546	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
132	—ŒºÂ»‚	0	4	255	255			183	0	0	0	0		90		30		5	9542	2	5	3165	4	5	3180	2	5	974	1													5	9548	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
133	ÀÆ‰∞»‚	0	4	255	255			183	0	0	0	0		90		20		5	9542	2	5	3163	2	5	3165	4	5	973	1													5	9550	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
134	∑Ô«ÏÙŒÙŒæÌ	0	4	255	255			183	0	0	0	0		90		20		5	9542	2	5	3166	4	5	3165	4	5	974	1													5	9552	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
135	Ω¥√∆»Ìπ«	0	4	255	255			183	0	0	0	0		90		30		5	9542	2	5	3165	4	5	3181	4	5	973	1													5	9554	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
136	√ÿ÷∆≥¥»‚≈≈	0	4	255	255			183	0	0	0	0		90		30		5	9542	2	5	3167	4	5	3181	4	5	974	1													5	9556	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
137	œ„¿±Ã„Ûo	0	4	255	255			183	0	0	0	0		90		30		5	9535	2	5	9536	4	5	3165	4	5	973	1													5	9558	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
138	À‚œ„ø⁄Ãı	0	4	255	255			183	0	0	0	0		90		30		5	9539	2	5	3175	4	5	3165	4	5	974	1													5	9560	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
139	ÀÆ÷Û»‚∆¨	0	4	255	255			183	0	0	0	0		90		30		5	9542	2	5	3165	4	5	3180	4	5	973	1													5	9562	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
140	∏…π¯»‚◊¶	0	4	255	255			183	0	0	0	0		90		20		5	9535	2	5	3167	2	5	3173	2	5	974	1													5	9794	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
141	π˚» ¥‡π«	0	4	255	255			183	0	0	0	0		90		20		5	9539	2	5	3165	1	5	3164	1	5	973	1													5	9566	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
142	∂¨≤Àø€»‚	0	4	255	255			183	0	0	0	0		90		20		5	9542	2	5	3163	2	5	3155	1	5	974	1													5	9568	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
143	Ï¡≥¥»‚≈≈	0	4	255	255			183	0	0	0	0		90		30		5	9542	4	5	3167	2	5	3181	4	5	9571	2													5	9570	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
144	ÃŸΩ∑≈©º“»‚	0	4	255	255			183	0	0	0	0		90		30		5	9542	4	5	9536	2	5	3178	4	5	9571	2													5	9573	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
145	Ï¿À÷»‚	0	4	255	255			183	0	0	0	0		90		30		5	9542	4	5	3164	2	5	3180	4	5	9571	2													5	9575	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
146	‹Ò√Ê∞¸◊”	0	4	255	255			183	0	0	0	0		90		30		5	9542	4	5	3166	2	5	3178	4	5	9571	2													5	9577	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		41	0
147	…Ω∫”—Á	0	4	255	255	1		183	0	0	0	0		130		60		5	9535	10	5	9542	10	5	1829	2	5	9571	5	5	3160	5										5	20200	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
148	∫∫π¨—Á	0	4	255	255	1		183	0	0	0	0		130		60		5	9539	10	5	9542	10	5	1830	2	5	9571	5	5	3159	5										5	20201	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
149	ƒœ…Ω—Á	0	4	255	255	1		183	0	0	0	0		130		60		5	9539	10	5	9542	10	5	1831	2	5	9571	5	5	3160	5										5	20202	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
150	∂´∫£—Á	0	4	255	255	1		183	0	0	0	0		130		60		5	9535	10	5	9542	10	5	1832	2	5	9571	5	5	3159	5										5	20204	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
151	∂ÁΩ∑»‚◊¶	0	4	255	255	1		183	0	0	0	0		130		10		5	9535	10	5	9571	5	5	3160	5																5	9587	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
152	Ω∑¬Èø⁄Ãı	0	4	255	255	1		183	0	0	0	0		130		10		5	9539	10	5	9571	5	5	3159	5																5	9589	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
153	–°≥¥»‚	0	4	255	255	1		183	0	0	0	0		130		30		5	9542	5	5	3158	2	5	3175	2																5	9591	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
154	Ω¥ÎÁº¶◊¶	0	4	255	255	1		183	0	0	0	0		130		20		5	9535	5	5	3163	2	5	3165	2	5	9536	5													5	9593	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
155	À÷¥‡»Ìπ«	0	4	255	255	1		183	0	0	0	0		130		20		5	9539	5	5	3164	2	5	3166	2	5	9536	5													5	9595	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
156	∞«À…»‚	0	4	255	255	1		183	0	0	0	0		130		20		5	9542	5	5	3158	2	5	3167	2	5	9536	5													5	9597	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
157	À‚œ„∑Ô◊¶	0	4	255	255	1		183	0	0	0	0		130		20		5	9535	5	5	3175	2	5	3173	2	5	9536	5													5	9599	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
158	«‡Ω∑¥‡π«	0	4	255	255	1		183	0	0	0	0		130		20		5	9539	3	5	9536	5	5	3158	2	5	0	0													5	9601	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
159	”Òµ—À≠º“Ã˝¬‰√∑	0	4	255	255	1		183	0	0	0	0		130		60		5	9535	20	5	9542	20	5	1829	5	5	9104	1	5	3159	5										5	20205	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
160	∂˛ ÆÀƒ«≈√˜‘¬“π	0	4	255	255	1		183	0	0	0	0		130		60		5	9539	20	5	9542	20	5	1830	5	5	9104	1	5	3160	5										5	20206	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
161	‘ß—Ïª‚’‰—Á	0	4	255	255	1		183	0	0	0	0		130		60		5	9539	20	5	9542	20	5	1831	5	5	9104	1	5	3159	5										5	20207	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
163	—¨øæÃ„Ûo	0	4	255	255	1		183	0	0	0	0		130		30		5	9535	5	5	9571	5	5	9542	5	5	9536	5													5	9612	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
164	Ãºøæ»Ìπ«	0	4	255	255	1		183	0	0	0	0		130		30		5	9539	5	5	9571	5	5	9542	5	5	9536	5													5	9614	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
165	Ωπ÷À»‚∞«	0	4	255	255	1		183	0	0	0	0		130		30		5	9542	5	5	9571	5	5	9535	5	5	9536	5													5	9616	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
166	π˝«≈√◊œﬂ	0	4	255	255	1		183	0	0	0	0		130		30		5	9542	5	5	9571	5	5	9539	5	5	9536	5													5	9618	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
167	 ÒŒ∂∫Ê±∫—Á	0	4	255	255	1		183	0	0	0	0		130		60		5	9535	20	5	9542	20	5	1832	5	5	9104	1	5	3160	5										5	20208	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua		61	0
168	ª„’‰—Á	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	60	0	5	9535	20	5	9542	20	5	1832	5	5	9104	2	5	5010	10	0	0	0	0	0	0	0	0	0	5	20209	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
169	±¨Ω∑∞«»‚	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	30	0	5	9542	4	5	9536	2	5	3180	4	5	9571	2	0	0	0	0	0	0	0	0	0	0	0	0	5	10276	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
170	–¶Õ¸ΩÓ	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	20	0	5	9542	4	5	3177	4	5	9536	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10282	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
171	∞‘Õı≤Õ	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	20	0	5	9542	4	5	3180	4	5	9536	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10283	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
172	¡˙ª¢∂π	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	20	0	5	9542	4	5	3178	4	5	9536	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10284	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
173	¡˘ΩÓÏ¿	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	20	0	5	9542	4	5	3177	4	5	9536	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10285	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
174	Ω¥∏Øπ«	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	20	0	5	9542	4	5	3181	4	5	9536	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10286	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
185	¿±Ω¥»‚∆¨	0	4	255	255		0	183	0	0	0	0	-1	90	80	40	0	5	9542	4	5	9536	1	5	4954	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11521	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		41	0
186	ƒ¢πΩÏ¿œ„—¸	0	4	255	255		0	183	0	0	0	0	-1	34	48	20	0	5	3171	2	5	3156	1	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11896	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		13	0
187	√€÷≠À⁄—¸	0	4	255	255		0	183	0	0	0	0	-1	38	48	30	0	5	3171	2	5	3173	1	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11897	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		15	0
188	ª∆πœ–°≥¥»‚	0	4	255	255		0	183	0	0	0	0	-1	50	48	20	0	5	9542	2	5	3172	1	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11898	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		21	0
189	∑€‹Õ≥¥»‚	0	4	255	255		0	183	0	0	0	0	-1	50	48	30	0	5	9542	2	5	3166	1	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11899	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		21	0
190	«ßƒÍ±˘–æ	0	4	255	255		0	183	0	0	0	0	-1	48	80	50	0	5	3275	10	5	9571	5	5	3548	5	5	980	10	0	0	0	0	0	0	0	0	0	0	0	0	5	3302	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
191	π≈æÆ»™	0	4	255	255		0	183	0	0	0	0	-1	48	80	50	0	5	3299	10	5	979	10	5	3300	10	5	981	5	0	0	0	0	0	0	0	0	0	0	0	0	5	975	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
192	ÃÏ…Ω—©ÀÆ	0	4	255	255		0	183	0	0	0	0	-1	48	80	50	0	5	3310	5	5	972	10	5	3544	5	5	982	5	0	0	0	0	0	0	0	0	0	0	0	0	5	976	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
193	æﬁ ﬁ—™	0	4	255	255		0	183	0	0	0	0	-1	48	80	50	0	5	3546	5	5	973	10	5	3545	5	5	977	10	0	0	0	0	0	0	0	0	0	0	0	0	5	968	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		20	0
194	¥® ÒΩ¥»‚	0	4	255	255		0	183	0	0	0	0	-1	50	80	50	0	5	9542	4	5	9535	2	5	9539	2	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17058	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		21	0
195	±˘»™Ï¿»‚	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	20	0	5	17058	2	5	975	1	5	2204	1	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17059	2	4	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
196	ÀÆ÷Û–°π¯	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	20	0	5	17058	2	5	976	1	5	5009	1	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17060	2	4	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
197	–°≥¥—™∂≥	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	20	0	5	17058	2	5	968	1	5	9536	1	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17062	2	4	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
198	Ω¥»‚√∆πœ	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	20	0	5	17058	2	5	3302	1	5	3155	1	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17061	2	4	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
199	ªØˆÃ¿	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	30	0	5	17058	2	5	975	1	5	5009	1	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17806	3	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
200	«Â–ƒÃ¿	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	30	0	5	17058	2	5	976	1	5	3158	4	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17807	3	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
201	◊Ã≤πÃ¿	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	30	0	5	17058	2	5	968	1	5	3155	4	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17808	3	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
202	«ø…ÌÃ¿	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	30	0	5	17058	2	5	3302	1	5	5010	1	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17809	3	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
203	Ω°ÃÂÃ¿	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	30	0	5	17058	2	5	975	1	5	3172	4	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17810	3	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
204	◊≥π«Ã¿	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	30	0	5	17058	2	5	968	1	5	3174	4	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17811	3	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
205	»Û∑ŒÃ¿	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	30	0	5	17058	2	5	3302	1	5	3156	4	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17812	3	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
206	Ã·…ÒÃ¿	0	4	255	255	1	0	183	0	0	0	0	-1	130	80	30	0	5	17058	2	5	976	1	5	3157	4	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17813	3	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua		61	0
207	––æ¸≥¥¥Û»‚	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	19900	2	5	3158	1	5	3165	1																5	19415	1	1	1048576																																					scripts/Craft/Include/Event.lua		21	0
208	––æ¸≥¥–°»‚	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	19900	2	5	3175	1	5	3165	1																5	19417	1	1	1048576																																					scripts/Craft/Include/Event.lua		21	0
209	––æ¸√∆Ã„	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	19901	2	5	3167	1	5	3165	1																5	19436	1	1	1048576																																					scripts/Craft/Include/Event.lua		21	0
210	––æ¸÷ÛÃ„	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	19901	2	5	3174	1	5	3165	1																5	19437	1	1	1048576																																					scripts/Craft/Include/Event.lua		21	0
211	––æ¸…’π«	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	19902	2	5	2203	1	5	3165	1																5	19438	1	1	1048576																																					scripts/Craft/Include/Event.lua		21	0
212	––æ¸Ï¿π«	0	4	255	255			183	0	0	0	0	-1	50	80	30		5	19902	2	5	2205	1	5	3165	1																5	19439	1	1	1048576																																					scripts/Craft/Include/Event.lua		21	0
213	∞À’‰«øÃÂÃ¿	0	4	255	255			183	0	0	0	0	-1	90	80	20		5	19901	4	5	3167	5	5	3163	1																5	19418	1	1	1048576																																					scripts/Craft/Include/Event.lua		41	0
