CraftID	Craft	RecipeID	Name	Belong	_Quality	ProfessionLevel	BranchID	ReputationID	nReputationLevel	nPrice
6	铸造	132	铁纹蹄铁	140		60	0			49290
6	铸造	135	密银冠	60		60				49290
6	铸造	136	龙泉短剑	30		52				49290
6	铸造	143	耀龙银护腰	80		62				54760
6	铸造	144	护龙精铁裹腰	80		62				54760
6	铸造	150	伤狼剑	30		64				60560
6	铸造	151	凤鸣笔	10		64				60560
6	铸造	152	伤狼双剑	50		64				60560
6	铸造	153	凤鸣枪	40		64				60560
6	铸造	154	明王棍	20		64				60560
6	铸造	159	明光裹腰	80		66				66710
6	铸造	160	明光铠甲	70		66				66710
6	铸造	168	天罡头冠	60		68				73710
6	铸造	170	天罡护手	90		68				73710
6	铸造	171	天罡裹腰	80		68				73710
6	铸造	172	龙台磨石	110		70				77200
6	铸造	180	道非道	30		70	0			270210
6	铸造	181	食日	10		70	0			270210
6	铸造	182	菩提	20		70	0			270210
6	铸造	183	奔雷	40		70	0			270210
6	铸造	184	凤鸣	50		70	0			270210
6	铸造	187	玄黄金甲	70		70	0			270210
6	铸造	188	玄黄乾坤冠	60		70	0			270210
6	铸造	189	玄黄兽头裹腰	80		70	0			270210
6	铸造	190	玄黄貂皮护手	90		70	0			270210
6	铸造	232	大戒律杖	20	0	58				44520
6	铸造	233	飞羽枪	40		60				49290
6	铸造	237	银龙磨石	110		66	0			66710
6	铸造	238	银龙甲片	110		66	0			66710
6	铸造	239	精巧铁印	130		68				73710
6	铸造	240	玄铁磨石	110		70	0			77200
6	铸造	241	玄铁甲片	110		70	0			77200
6	铸造	242	名非名	30		70	0			270210
6	铸造	252	紫碧甲片（腰带）	110	0	30				8900
6	铸造	253	湛蓝甲片（腰带）	110	0	50				26930
6	铸造	253	湛蓝甲片（腰带）	110	0	50				26930
6	铸造	254	铁血甲片（上装）	110	0	30				8900
6	铸造	255	紫碧甲片（头部）	110	0	30				8900
6	铸造	257	湛蓝甲片（上装）	110	0	50				26930
6	铸造	258	铁血甲片（头部）	110	0	50				26930
6	铸造	268	青铜钥匙	110	0	10				380
6	铸造	269	锡制钥匙	110	0	30	0			11400
6	铸造	270	精铁钥匙	110	0	50				26930
6	铸造	274	狼烟枪	40	0	70				77200
6	铸造	275	破功枪	40	0	70				77200
6	铸造	278	破功双剑	50	0	70				77200
6	铸造	279	明玥双剑	50	0	70				77200
6	铸造	280	明玥剑	30	0	70				77200
6	铸造	281	破功剑	30	0	70				77200
6	铸造	282	破功棍	20	0	70				77200
6	铸造	283	狼烟棍	20	0	70				77200
6	铸造	284	破功笔	10	0	70				77200
6	铸造	285	明玥笔	10	0	70				77200
6	铸造	287	策影护腿	150		70				77200
6	铸造	288	影御腰带	80		70				77200
6	铸造	289	影御带	60		70				77200
6	铸造	290	策影带	60		70				77200
6	铸造	291	影御装	150		70				77200
6	铸造	292	策影甲	70		70				77200
6	铸造	305	明玥轻剑	30		70				77200
6	铸造	306	破功重剑	30		70				77200
6	铸造	307	锋镝	30		70	0			270210
6	铸造	308	苍云	30		70	0			270210
6	铸造	313	紫背重剑	30		34	0			11400
6	铸造	314	破月重剑	30		54	0			77200
6	铸造	320	益元甲片	110		70	0			231610
6	铸造	321	百鬼磨石	110		70	0			231610
6	铸造	326	赤铁锭	120		70				77200
6	铸造	327	月锡锭	120		75				77200
6	铸造	328	蜀钢锭	120		76				137580
6	铸造	329	碧青石	120		70				77200
6	铸造	330	火纹石	120		70				77200
6	铸造	335	护林腿甲	150		72				114870
6	铸造	336	护林铠甲	70		74				125260
6	铸造	337	护林腰带	80		76				137580
6	铸造	338	护林头盔	60		78				149960
6	铸造	339	护林护手	90		80				163440
6	铸造	340	悟破护腿	150		72				114870
6	铸造	341	悟破铠甲	70		74				125260
6	铸造	342	悟破腰带	80		76				137580
6	铸造	343	悟破头盔	60		78				149960
6	铸造	344	悟破护手	90		80				163440
6	铸造	345	悍阳护腿	150		72				114870
6	铸造	346	悍阳铠甲	70		74				125260
6	铸造	347	悍阳腰带	80		76				137580
6	铸造	348	悍阳头盔	60		78				149960
6	铸造	349	悍阳护手	90		80				163440
6	铸造	350	驰军护腿	150		72				114870
6	铸造	351	驰军铠甲	70		74				125260
6	铸造	352	驰军腰带	80		76				137580
6	铸造	353	驰军头盔	60		78				149960
6	铸造	354	驰军护手	90		80				163440
6	铸造	355	觅山护腿	150		72				114870
6	铸造	356	觅山铠甲	70		74				125260
6	铸造	357	觅山腰带	80		76				137580
6	铸造	358	觅山头盔	60		78				149960
6	铸造	359	觅山护手	90		80				163440
6	铸造	360	齐木	20		75				131770
6	铸造	361	埋柳	20		75				131770
6	铸造	362	御林	40		75				131770
6	铸造	363	烬松	40		75				131770
6	铸造	364	断风	30		75				131770
6	铸造	365	斩雷	30		75				131770
6	铸造	366	破寒	30		75				131770
6	铸造	367	吞海	30		75				131770
6	铸造	368	絮雨	10		75				131770
6	铸造	369	锁雾	10		75				131770
6	铸造	370	凝雪	50		75				131770
6	铸造	371	绝烟	50		75				131770
6	铸造	372	净土	160		75				131770
6	铸造	373	焚尘	160		75				131770
6	铸造	375	御坤战靴	170		80				163440
6	铸造	378	碎地战靴	170		80				163440
6	铸造	381	降震战靴	170		80				163440
6	铸造	384	续雷战靴	170		80				163440
6	铸造	387	拂岳战靴	170		80				163440
6	铸造	389	珠	120		80				163440
6	铸造	391	卫蜀·御坤头盔	60		80				163440
6	铸造	394	霸蜀·碎地头盔	60		80				163440
6	铸造	397	卫蜀·降震头盔	60		80				163440
6	铸造	400	霸蜀·续雷头盔	60		80				163440
6	铸造	403	霸蜀·拂岳头盔	60		80				163440
6	铸造	405	流纹磨石	110		74				125260
6	铸造	406	角砾磨石	110		74				125260
6	铸造	407	玄武磨石	110		70				77200
6	铸造	408	花岗磨石	110		72				114870
6	铸造	409	晶凝磨石	110		75				131770
6	铸造	410	云英磨石	110		76				137580
6	铸造	411	云锡磨石	110		78				149960
6	铸造	412	灵璧磨石	110		77				143640
6	铸造	413	岐黄甲片（头部）	110		72				77200
6	铸造	414	岐黄甲片（鞋子）	110		72				114870
6	铸造	415	流纹甲片（头部）	110		74				125260
6	铸造	416	流纹甲片（鞋子）	110		74				125260
6	铸造	417	角砾甲片（头部）	110		78				149960
6	铸造	418	角砾甲片（鞋子）	110		78				149960
6	铸造	419	益元甲片（头部）	110		75				131770
6	铸造	420	益元甲片（鞋子）	110		77				149960
6	铸造	421	云锡甲片（头部）	110		80				163440
6	铸造	422	云英甲片（鞋子）	110		80				163440
6	铸造	437	瀑沙熔锭	110		80				163440
6	铸造	438	坠宵熔锭	110		80				163440
6	铸造	439	絮泊熔锭	110		80				163440
6	铸造	440	巨灵熔锭	110		80				163440
6	铸造	457	鎏金钥匙	110	0	76	0	0	0	125260
6	铸造	458	素银钥匙	110	0	72	0	0	0	125260
6	铸造	459	落星	180	0	75	0	0	0	131770
6	铸造	460	坠阳	180	0	75	0	0	0	131770
6	铸造	462	曼变战靴	170	0	80	0	0	0	163440
6	铸造	465	浮灭战靴	170	0	80	0	0	0	163440
6	铸造	469	霸蜀·曼变头盔	60	0	80	0	0	0	163440
6	铸造	470	镇蜀·浮灭头盔	60	0	80	0	0	0	163440
6	铸造	473	飞羽上装	70	0	30	0	0	0	8900
6	铸造	474	百变上装	70	0	30	0	0	0	8900
6	铸造	475	飞羽帽子	60	0	30	0	0	0	8900
6	铸造	476	百变帽子	60	0	30	0	0	0	8900
6	铸造	477	飞羽鞋子	170	0	30	0	0	0	8900
6	铸造	478	百变鞋子	170	0	30	0	0	0	8900
6	铸造	479	飞羽护手	90	0	50	0	0	0	26930
6	铸造	480	百变护手	90	0	50	0	0	0	26930
6	铸造	481	飞羽腰带	80	0	50	0	0	0	26930
6	铸造	482	百变腰带	80	0	50	0	0	0	26930
6	铸造	483	飞羽下装	150	0	50	0	0	0	26930
6	铸造	484	百变下装	150	0	50	0	0	0	26930
6	铸造	485	飞羽匣	180	0	40	0	0	0	16140
6	铸造	486	百变匣	180	0	40	0	0	0	16140
6	铸造	487	精致飞羽匣	180	0	60	0	0	0	49290
6	铸造	488	精致百变匣	180	0	60	0	0	0	49290
6	铸造	489	赤铁护手	90	0	70	0	0	0	193010
6	铸造	490	赤铁靴甲	170	0	73	0	0	0	299900
6	铸造	491	月锡下装	150	0	75	0	0	0	329430
6	铸造	492	月锡腰缎	80	0	78	0	0	0	374900
6	铸造	493	红铜下装	150	0	14	0	0	0	2920
6	铸造	494	密银下装	150	0	66	0	0	0	166770
6	铸造	495	霸蜀磨石	110	0	80	0	0	0	490330
6	铸造	496	霸蜀甲片（头部）	110	0	80	0	0	0	490330
6	铸造	497	霸蜀甲片（鞋子）	110	0	80	0	0	0	490330
6	铸造	498	蜀铁锭	120	0	80	0	0	0	408610
6	铸造	499	隐月线	120	0	80	0	0	0	490330
6	铸造	500	金甲片	120	0	80	0	0	0	490330
6	铸造	501	五色石	120	0	80	0	0	0	490330
6	铸造	502	菩提木	120	0	80	0	0	0	490330
6	铸造	507	炎日	190	0	75				131770
6	铸造	508	凛月	190	0	75				131770
6	铸造	510	逐日战靴	170	0	80				163440
6	铸造	511	逐日护手	90	0	80				163440
6	铸造	513	伴月战靴	170	0	80				163440
6	铸造	514	伴月护手	90	0	80				163440
6	铸造	516	卫蜀·炎日头盔	60	0	80				163440
6	铸造	519	镇蜀·皎月头盔	60	0	80				163440
6	铸造	521	日晖上装	70	0	30				8900
6	铸造	522	月影上装	70	0	30				8900
6	铸造	523	日晖帽子	60	0	30				8900
6	铸造	524	月影帽子	60	0	30				8900
6	铸造	525	日晖鞋子	170	0	30				8900
6	铸造	526	月影鞋子	170	0	30				8900
6	铸造	527	日晖护手	90	0	50				26930
6	铸造	528	月影护手	90	0	50				26930
6	铸造	529	日晖腰带	80	0	50				26930
6	铸造	530	月影腰带	80	0	50				26930
6	铸造	531	日晖下装	150	0	50				26930
6	铸造	532	月影下装	150	0	50				26930
6	铸造	533	日晖双刃	190	0	40				16140
6	铸造	534	月影双刃	190	0	40				16140
6	铸造	535	精致日晖双刃	190	0	60				49290
6	铸造	536	精致月影双刃	190	0	60				49290
6	铸造	539	明朗·锻（仇恨）	110	0	80	0	0	0	572050
6	铸造	542	明朗·铸（仇恨）	110	0	80	0	0	0	572050
6	铸造	543	明朗·熔锭（疗伤）	110	0	80	0	0	0	572050
6	铸造	545	傲冬武腕	90		80				572050
6	铸造	549	复秋铠腕	90		80				572050
6	铸造	550	复夏铠腕	90		80				572050
6	铸造	555	悟秋禅腕	90		80				572050
6	铸造	556	悟冬禅腕	90		80				572050
6	铸造	561	妄夏战腕	90		80				572050
6	铸造	562	妄冬战腕	90		80				572050
6	铸造	567	震秋甲腕	90		80				572050
6	铸造	568	震冬甲腕	90		80				572050
6	铸造	571	行军·锻（随机）	110		80				408610
6	铸造	572	行军·铸（随机）	110		83				450050
6	铸造	573	行军·磨石（随机）	110		86				494760
6	铸造	574	行军·熔锭（随机）	110		89				539480
6	铸造	575	安戎·锻（根骨）	110		90				665260
6	铸造	576	安戎·锻（身法）	110		90				665260
6	铸造	585	安戎·铸（根骨）	110		90				665260
6	铸造	586	安戎·铸（身法）	110		90				665260
6	铸造	603	盘牙靴	170		90				665260
6	铸造	603	盘牙靴	170		90				665260
6	铸造	603	盘牙靴	170		90				665260
6	铸造	603	盘牙靴	170		90				665260
6	铸造	615	碧台细钢锭	120		90				776140
6	铸造	616	固·安戎·锻（根骨）	110		90				776140
6	铸造	617	固·安戎·锻（身法）	110		90				776140
6	铸造	626	固·安戎·铸（根骨）	110		90				776140
6	铸造	627	固·安戎·铸（身法）	110		90				776140
6	铸造	644	固本·鞋子	170		90				776140
6	铸造	645	落元·鞋子	170		90				776140
6	铸造	646	破土·鞋子	170		90				776140
6	铸造	647	巧柳·鞋子	170		90				776140
6	铸造	648	润露·鞋子	170		90				776140
6	铸造	649	铁战·鞋子	170		90				776140
6	铸造	662	定本·鞋子	170		90				776140
6	铸造	663	离元·鞋子	170		90				776140
6	铸造	664	泗土·鞋子	170		90				776140
6	铸造	665	妩柳·鞋子	170		90				776140
6	铸造	666	稚露·鞋子	170		90				776140
6	铸造	667	狂战·鞋子	170		90				776140
6	铸造	680	盘牙靴	170		90				665260
6	铸造	683	天工·索野	120		90				776140
6	铸造	688	朔雪靴	170		90				776140
6	铸造	689	瑶光靴	170		90				776140
6	铸造	690	玄魁靴	170		90				776140
6	铸造	691	赤襄靴	170		90				776140
6	铸造	692	素音靴	170		90				776140
6	铸造	693	瑞麟靴	170		90				776140
6	铸造	706	珠·铉	120		90				572050
6	铸造	688	玄霜·鞋子	170		90				776140
6	铸造	689	尚元·鞋子	170		90				776140
6	铸造	690	崩山·鞋子	170		90				776140
6	铸造	691	流光·鞋子	170		90				776140
6	铸造	692	含弘·鞋子	170		90				776140
6	铸造	693	固城·鞋子	170		90				776140
6	铸造	706	珠·戮	120		90				572050
6	铸造	726	尊雕髓·鞋子	170		90				936000
6	铸造	727	知脉池·鞋子	170		90				936000
6	铸造	728	烛骨月·鞋子	170		90				936000
6	铸造	729	疾风愁·鞋子	170		90				936000
6	铸造	730	夜灵心·鞋子	170		90				936000
6	铸造	731	月流肌·鞋子	170		90				936000
6	铸造	744	珠·苍	120		90				936000
6	铸造	755	苍·盘牙靴（根骨）	170		90				936000
6	铸造	756	苍·盘牙靴（元气）	170		90				936000
6	铸造	757	苍·盘牙靴（力道）	170		90				936000
6	铸造	758	苍·盘牙靴（身法）	170		90				936000
6	铸造	759	苍·盘牙顶（根骨）	60		90				936000
6	铸造	760	苍·盘牙顶（元气）	60		90				936000
6	铸造	761	苍·盘牙顶（力道）	60		90				936000
6	铸造	762	苍·盘牙顶（身法）	60		90				936000
6	铸造	763	苍·盘牙裤（根骨）	150		90				936000
6	铸造	764	苍·盘牙裤（元气）	150		90				936000
6	铸造	765	苍·盘牙裤（力道）	150		90				936000
6	铸造	766	苍·盘牙裤（身法）	150		90				936000
6	铸造	767	苍·盘牙靴（治疗）	170		90				936000
6	铸造	768	苍·盘牙顶（治疗）	60		90				936000
6	铸造	769	苍·盘牙裤（治疗）	150		90				936000
6	铸造	770	露饮莲·鞋	170		90				936000
6	铸造	771	采盈欢·鞋	170		90				936000
6	铸造	772	阔月澜·鞋	170		90				936000
6	铸造	773	醉梁生·鞋	170		90				936000
6	铸造	774	牵萝绮·鞋	170		90				936000
6	铸造	775	转烛山·鞋	170		90				936000
6	铸造	788	珠·侠	120		90				936000
6	铸造	789	剑胆·锻（根骨）	110		91				776140
6	铸造	790	剑胆·锻（身法）	110		91				776140
6	铸造	791	剑胆·锻（仇恨）	110		92				776140
6	铸造	797	剑胆·铸（根骨）	110		92				776140
6	铸造	798	剑胆·铸（身法）	110		93				776140
6	铸造	799	剑胆·铸（仇恨）	110		93				776140
6	铸造	808	剑胆·磨石（武伤）	110		94				776140
6	铸造	812	剑胆·熔锭（武伤）	110		94				776140
6	铸造	813	佳·剑胆·锻（根骨）	110		95				776140
6	铸造	814	佳·剑胆·锻（身法）	110		95				776140
6	铸造	815	佳·剑胆·锻（仇恨）	110		95				776140
6	铸造	821	佳·剑胆·铸（根骨）	110		95				776140
6	铸造	822	佳·剑胆·铸（身法）	110		95				776140
6	铸造	823	佳·剑胆·铸（仇恨）	110		95				776140
6	铸造	832	佳·剑胆·磨石（武伤）	110		95				776140
6	铸造	836	佳·剑胆·熔锭（武伤）	110		95				776140
6	铸造	840	珠·渊	120		95				776140
6	铸造	841	咸阳鞋	170		95				776140
6	铸造	842	黄埃鞋	170		95				776140
6	铸造	843	绪风鞋	170		95				776140
6	铸造	844	云笛鞋	170		95				776140
6	铸造	845	云秋鞋	170		95				776140
6	铸造	846	繁霜降鞋	170		95				776140
6	铸造	877	珠·霸	120		95				776140
6	铸造	878	精玉百炼钢	120		95				776140
7	医术	1	下品止血散	10		10				1170
7	医术	3	下品活络散	10		12				670
7	医术	6	下品护心散	20		14				1170
7	医术	6	下品护心散	20		14				1170
7	医术	7	下品强身散	20		16				1780
7	医术	9	下品健骨散	20		18				2320
7	医术	11	中品止血散	10		20				3020
7	医术	16	中品活络散	10		24				4970
7	医术	17	下品定痛散	30		26				5790
7	医术	18	中品长生散	30		28				7140
7	医术	20	中品凝神散	30		28				7140
7	医术	24	避水银针	40		30				8900
7	医术	26	上品止血散	10		32				10120
7	医术	27	上品活络散	10		34				11400
7	医术	30	中品补筋散	20		36				12820
7	医术	33	下品化功散	40		38				14400
7	医术	35	中品护心散	20		40				16140
7	医术	36	中品强身散	20		40				16140
7	医术	40	中品健骨散	20		42				17870
7	医术	41	下品止血丸	10		44				19890
7	医术	43	下品活络丸	10		46				22010
7	医术	45	辟邪散	40		48				24350
7	医术	46	中品逍遥散	40		50				26930
7	医术	52	中品止血丸	10		52				30620
7	医术	53	中品活络丸	10		52				30620
7	医术	54	软筋针	40		52	0			30620
7	医术	55	避水金针	40		52	0			30620
7	医术	57	上品护心散	20		54				34930
7	医术	58	上品聚魂散	20		56				39640
7	医术	61	上品强身散	20		58				44520
7	医术	62	摧心针	40		58	0			44520
7	医术	63	中品金元散	30		58	0			44520
7	医术	74	涣精针	40		60				49290
7	医术	76	上品止血丸	10		62				54760
7	医术	77	上品活络丸	10		62				54760
7	医术	78	中品金创丸	30		64	0			60560
7	医术	79	上品亢龙散	30		64	0			60560
7	医术	84	下品强身丸	20		66				73700
7	医术	85	下品健骨丸	20		66				66710
7	医术	86	下品聚魂丸	20		66				66710
7	医术	87	下品调和散	30		68	0			73710
7	医术	88	下品护心丸	20		68				73700
7	医术	89	下品补筋丸	20		68	0			73700
7	医术	90	中品幽冥散	30		68	0			73710
7	医术	91	中品霹雳散	30		68	0			73710
7	医术	92	中品烈火散	30		68	0			73710
7	医术	93	下品止血膏	10		70				77200
7	医术	94	下品活络膏	10		70				77200
7	医术	131	魄元散	50	0	44				77200
7	医术	132	金刚散	50	0	44				77200
7	医术	133	下品玄阴散	30	0	68	0			73710
7	医术	134	下品罡阳散	30	0	68	0			73710
7	医术	137	下品静心散	40		70	0			77200
7	医术	139	截元丹	40		70	0			77200
7	医术	140	下品益气散	30		70	0			77200
7	医术	141	纳元丹	40	0	70	0	0	0	77200
7	医术	142	下品护心丹	20		72				77200
7	医术	143	下品展凤丹	30		72				77200
7	医术	144	下品长生丹	30		72				77200
7	医术	145	下品凝神丹	30		72				114870
7	医术	146	下品健骨丹	20		74				114870
7	医术	147	下品亢龙丹	30		74				114870
7	医术	148	下品万通丹	40		74				125260
7	医术	149	蜀元露	50		74				125260
7	医术	150	下品聚魂丹	20		76				125260
7	医术	151	下品益气丸	30		76				137580
7	医术	152	下品止血丹	10		76				137580
7	医术	153	下品活络丹	10		76				137580
7	医术	154	下品补筋丹	20		78				149960
7	医术	155	下品破秽丹	30		78				149960
7	医术	156	下品强身丹	20		80				163440
7	医术	157	下品金创丹	30		80				163440
7	医术	158	下品万灵丹	10		80				163440
7	医术	193	舒筋益气丹	40	0	50	0	0	0	53870
7	医术	200	活气散	40	0	80	0	0	0	163440
7	医术	201	檀香囊	20	0	74	0	0	0	250520
7	医术	202	迷香囊	30	0	78	0	0	0	299920
7	医术	203	绢云母	50	0	80	0	0	0	490330
7	医术	204	茜草	50	0	80	0	0	0	490330
7	医术	205	靛蓝	50	0	80	0	0	0	490330
7	医术	206	鼠尾叶	50	0	80	0	0	0	490330
7	医术	211	化瘀香囊	20	0	80	0	0	0	490330
7	医术	212	清心香囊	20	0	80	0	0	0	490330
7	医术	213	滋补香囊	20	0	80	0	0	0	490330
7	医术	214	强身香囊	20	0	80	0	0	0	490330
7	医术	219	行军亢龙散	30		80				408610
7	医术	220	行军展凤散	30		80				408610
7	医术	221	行军静心散	30		82				435140
7	医术	222	行军止血散	30		84				464950
7	医术	223	行军活络散	30		86				494760
7	医术	224	行军定志散	30		88				524570
7	医术	225	百花香囊	20		90				665260
7	医术	226	栀仁香囊	20		90				665260
7	医术	227	柏桂香囊	20		90				665260
7	医术	228	紫荷香囊	20		90				665260
7	医术	229	桂枝香囊	20		90				665260
7	医术	241	碧闺药花	50		90				776140
7	医术	242	尚·百花香囊	20		90				776140
7	医术	243	尚·栀仁香囊	20		90				776140
7	医术	244	尚·柏桂香囊	20		90				776140
7	医术	245	尚·紫荷香囊	20		90				776140
7	医术	246	尚·桂枝香囊	20		90				776140
7	医术	270	护命丹	20		91				776140
7	医术	271	补心丹	20		92				776140
7	医术	272	点骨丹	20		92				776140
7	医术	273	养神丹	20		93				776140
7	医术	274	轻身丹	20		93				776140
7	医术	275	玄元丹	20		94				776140
7	医术	276	枕中丹	20		94				776140
7	医术	278	玉蟾丹	20		95				776140
7	医术	279	玉华丹	20		95				776140
7	医术	284	佳·护命丹	20		95				776140
7	医术	285	佳·补心丹	20		95				776140
7	医术	286	佳·点骨丹	20		95				776140
7	医术	287	佳·养神丹	20		95				776140
7	医术	288	佳·轻身丹	20		95				776140
7	医术	289	佳·玄元丹	20		95				776140
7	医术	290	佳·枕中丹	20		95				776140
7	医术	292	佳·玉蟾丹	20		95				776140
7	医术	293	佳·玉华丹	20		95				776140
7	医术	312	玉凝药香草	50		95				776140
14	淬炼	1	炼·耐受·御(壹)	30		10				18000
14	淬炼	2	炼·守御·御(壹)	30		12				21000
14	淬炼	3	炼·灵动·御(壹)	30		14				24000
14	淬炼	4	炼·不屈·御(壹)	30		16				27000
14	淬炼	5	炼·破势·御(壹)	30		18				30000
14	淬炼	6	萤石·碧	10		20				38000
14	淬炼	7	炼·大御·御(壹)	30		22				40000
14	淬炼	8	炼·海纳·疗(壹)	30		24				47000
14	淬炼	9	炼·回春·全(壹)	30		26				52000
14	淬炼	10	炼·挑拨·御(壹)	30		28				60000
14	淬炼	11	萤石·墨	10		30				82000
14	淬炼	12	炼·霜冷·内(壹)	30		30				70000
14	淬炼	13	炼·鹤顶·内(壹)	30		32				75000
14	淬炼	14	炼·琉璃·内(壹)	30		34				82000
14	淬炼	15	炼·烈阳·内(壹)	30		36				90000
14	淬炼	16	炼·雷鸣·内(壹)	30		38				98000
14	淬炼	17	炼·锐刃·外(壹)	30		40				108000
14	淬炼	18	炼·激流·内(壹)	30		40				108000
14	淬炼	20	萤石·赤	10		40				126000
14	淬炼	21	炼·燎原·内(壹)	30		40				108000
14	淬炼	22	炼·融天·内(壹)	30		42				117000
14	淬炼	23	炼·化雪·内(壹)	30		44				127000
14	淬炼	24	炼·蚀骨·内(壹)	30		46				138000
14	淬炼	25	炼·虹卷·内(壹)	30		48				150000
14	淬炼	26	炼·见切·外(壹)	30		50				163000
14	淬炼	27	炼·星见·内(壹)	30		50				163000
14	淬炼	28	炼·苍雷·全(壹)	30		50				163000
14	淬炼	30	炼·焚虚·内(壹)	30		50				163000
14	淬炼	31	炼·日炎·内(壹)	30		52				181000
14	淬炼	32	炼·混沌·内(壹)	30		54				203000
14	淬炼	33	炼·冻髓·内(壹)	30		56				226000
14	淬炼	34	炼·腐心·内(壹)	30		58				250000
14	淬炼	36	炼·灭气·外(壹)	30		60				273000
14	淬炼	38	炼·穿石·内(壹)	30		60				273000
14	淬炼	39	炼·界影·内(壹)	30		62				298000
14	淬炼	40	炼·浴火·内(壹)	30		64				325000
14	淬炼	41	炼·霹雳·内(壹)	30		66				354000
14	淬炼	42	炼·杯雪·内(壹)	30		68				385000
14	淬炼	43	炼·月华·内(壹)	30		70				424000
14	淬炼	44	炼·痛击·外(壹)	30		70				424000
14	淬炼	45	炼·裂云·外(壹)	30		70				424000
14	淬炼	48	炼·五行·火土	20		70				588000
14	淬炼	49	炼·苍雷·内(贰)	30		70				588000
14	淬炼	50	炼·苍雷·外(贰)	30		70				588000
14	淬炼	51	炼·裂云·内(贰)	30		70				588000
14	淬炼	52	炼·裂云·外(贰)	30		70				588000
14	淬炼	53	炼·痛击·外(贰)	30		70				588000
14	淬炼	54	炼·月华·内(贰)	30		70				588000
14	淬炼	60	炼·化雪·疗(壹)	30		70				424000
14	淬炼	61	炼·蚀骨·疗(壹)	30		72				508000
14	淬炼	62	炼·浴火·内(贰)	30		72				705000
14	淬炼	63	炼·霹雳·内(贰)	30		72				705000
14	淬炼	64	炼·杯雪·内(贰)	30		72				705000
14	淬炼	67	炼·融天·疗(壹)	30		74				527000
14	淬炼	68	炼·穿石·内(贰)	30		74				731000
14	淬炼	69	炼·界影·内(贰)	30		74				731000
14	淬炼	70	炼·海纳·疗(贰)	30		74				731000
14	淬炼	73	炼·杯雪·疗(壹)	30		76				545000
14	淬炼	74	炼·化雪·疗(贰)	30		76				757000
14	淬炼	75	炼·蚀骨·疗(贰)	30		76				757000
14	淬炼	76	炼·融天·疗(贰)	30		76				757000
14	淬炼	77	炼·穿石·疗(壹)	30		78				563000
14	淬炼	78	炼·杯雪·疗(贰)	30		82				834000
14	淬炼	79	炼·穿石·疗(贰)	30		82				834000
14	淬炼	80	炼·霹雳·疗(贰)	30		82				834000
14	淬炼	81	炼·霹雳·疗(壹)	30		80				581000
14	淬炼	82	炼·裂激·内(壹)	30		80				581000
14	淬炼	87	炼·回春·御(壹)	30		80				694000
14	淬炼	88	炼·五行·金土	20		80				807000
14	淬炼	89	炼·耐受·御(贰)	30		80				807000
14	淬炼	90	炼·守御·御(贰)	30		80				807000
14	淬炼	91	炼·灵动·御(贰)	30		80				807000
14	淬炼	92	炼·大御·御(贰)	30		80				807000
14	淬炼	98	炼·碎冰·内(壹)	30		82				600000
14	淬炼	99	炼·燎原·内(贰)	30		78				782000
14	淬炼	100	炼·融天·内(贰)	30		78				782000
14	淬炼	101	炼·化雪·内(贰)	30		78				782000
14	淬炼	104	炼·化玉·内(壹)	30		84				618000
14	淬炼	105	炼·蚀骨·内(贰)	30		84				859000
14	淬炼	106	炼·虹卷·内(贰)	30		84				859000
14	淬炼	107	炼·腐心·内(贰)	30		84				859000
14	淬炼	110	炼·点睛·内(壹)	30		86				636000
14	淬炼	111	炼·焚虚·内(贰)	30		86				885000
14	淬炼	112	炼·混沌·内(贰)	30		86				885000
14	淬炼	113	炼·冻髓·内(贰)	30		86				885000
14	淬炼	116	炼·灼筋·内(壹)	30		88				655000
14	淬炼	117	炼·日炎·外(贰)	30		88				910000
14	淬炼	118	炼·不屈·御(贰)	30		88				910000
14	淬炼	119	炼·破势·御(贰)	30		88				910000
14	淬炼	122	炼·心眼·外(壹)	30		90				673000
14	淬炼	123	炼·灵识·内(壹)	30		90				673000
14	淬炼	124	炼·必中·内(壹)	30		90				673000
14	淬炼	125	炼·必中·外(壹)	30		90				673000
14	淬炼	126	炼·回春·疗(壹)	30		90				804000
14	淬炼	129	炼·五行·金水	20		90				936000
14	淬炼	130	炼·五行·木火	20		90				936000
14	淬炼	131	炼·五行·木水	20		90				936000
14	淬炼	134	炼·灼筋·内(贰)	30		90				936000
14	淬炼	135	炼·裂激·内(贰)	30		90				936000
14	淬炼	136	炼·碎冰·内(贰)	30		90				936000
14	淬炼	137	炼·化玉·内(贰)	30		90				936000
14	淬炼	138	炼·点睛·内(贰)	30		90				936000
14	淬炼	139	炼·锐刃·外(贰)	30		90				936000
14	淬炼	140	炼·心眼·外(贰)	30		90				936000
14	淬炼	141	炼·灵识·内(贰)	30		90				936000
14	淬炼	142	炼·见切·外(贰)	30		90				936000
14	淬炼	143	炼·星见·内(贰)	30		90				936000
14	淬炼	144	炼·鹤顶·内(贰)	30		90				936000
14	淬炼	145	炼·琉璃·内(贰)	30		90				936000
14	淬炼	146	炼·激流·内(贰)	30		90				936000
14	淬炼	147	炼·烈阳·内(贰)	30		90				936000
14	淬炼	148	炼·雷鸣·内(贰)	30		90				936000
14	淬炼	149	炼·霜冷·内(贰)	30		90				936000
14	淬炼	151	炼·必中·内(贰)	30		90				936000
14	淬炼	152	炼·必中·外(贰)	30		90				936000
